0.0,0.0,0.35,1557485976778
0.0,0.0,0.35,1557485976912
0.0,0.0,0.35,1557485977323
0.0,0.0,0.35,1557485977456
0.0,0.0,0.35,1557485977460
0.0,0.0,0.35,1557485977594
0.0,0.0,0.35,1557485977625
0.0,0.0,0.35,1557485977727
0.0,0.0,0.35,1557485977733
0.0,0.0,0.35,1557485977909
0.0,0.0,0.35,1557485977911
0.0,0.0,0.35,1557485977938
0.0,0.0,0.35,1557485978090
0.0,0.0,0.35,1557485978091
0.0,0.0,0.35,1557485978225
0.0,0.0,0.35,1557485978908
0.0,0.0,0.35,1557485978909
0.0,0.0,0.35,1557485979090
0.0,0.0,0.35,1557485979091
0.0,0.0,0.35,1557485979104
0.0,0.0,0.35,1557485979281
0.0,0.0,0.35,1557485979282
0.0,0.0,0.35,1557485979306
0.0,0.0,0.35,1557485979373
0.0,0.0,0.35,1557485979443
0.0,0.0,0.35,1557485979510
0.0,0.0,0.35,1557485979851
0.0,0.0,0.35,1557485980056
0.0,0.0,0.35,1557485980125
0.0,0.0,0.35,1557485980194
0.0,0.0,0.35,1557485980261
0.0,0.0,0.35,1557485980330
0.0,0.0,0.35,1557485980466
0.0,0.0,0.35,1557485980535
0.0,0.0,0.35,1557485980603
0.0,0.0,0.35,1557485980671
0.0,0.0,0.35,1557485980740
0.0,0.0,0.35,1557485981081
0.0,0.0,0.35,1557485981150
0.0,0.0,0.35,1557485981220
0.0,0.0,0.35,1557485981356
0.0,0.0,0.35,1557485981424
0.0,0.0,0.35,1557485981492
0.0,0.0,0.35,1557485981560
0.0,0.0,0.35,1557485981628
0.0,0.0,0.35,1557485981774
0.0,0.0,0.35,1557485981776
0.0,0.0,0.35,1557485981833
0.0,0.0,0.35,1557485981901
0.0,0.0,0.35,1557485981972
0.0,0.0,0.35,1557485982108
0.0,0.0,0.35,1557485982174
0.0,0.0,0.35,1557485982244
0.0,0.0,0.38,1557485982315
0.0,0.0,0.38,1557485982450
0.0,0.0,0.38,1557485982521
0.0,0.0,0.38,1557485982586
0.0,0.0,0.38,1557485982654
0.0,0.0,0.38,1557485982724
0.0,0.0,0.38,1557485982793
0.0,0.0,0.38,1557485982996
0.0,0.0,0.38,1557485983063
