Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
239,1031,0.853

240,1088,0.853

241,1072,0.853

242,768,0.853

243,522,0.853

244,860,0.853

245,595,0.853

246,316,0.853

247,1040,0.853

248,1183,0.853

249,1221,0.853

250,541,0.853

251,639,0.853

252,408,0.853

253,658,0.853

254,1224,0.853

255,1259,0.853

256,582,0.853

257,765,0.853

258,376,0.853

259,1047,0.853

260,1205,0.853

261,1221,0.853

262,601,0.853

263,601,0.853

264,525,0.853

265,1056,0.853

266,1040,0.853

267,740,0.853

268,544,0.853

269,1034,0.853

270,1167,0.853

271,1255,0.853

272,1252,0.853

273,595,0.853

274,579,0.853

275,930,0.853

276,917,0.854

277,1439,0.854

278,1774,0.854

279,1278,0.854

280,626,0.854

281,664,0.854

282,927,0.854

283,1736,0.854

284,1369,0.854

285,683,0.854

286,724,0.854

287,1167,0.854

288,1512,0.854

289,1603,0.854

290,835,0.854

291,832,0.854

292,547,0.854

293,1395,0.854

294,1262,0.854

295,702,0.854

296,604,0.854

297,819,0.854

298,1828,0.854

299,1366,0.854

300,1284,0.854

301,651,0.854

302,1170,0.854

303,1173,0.854

304,1799,0.854

305,693,0.854

306,1135,0.854

307,1274,0.854

308,1268,0.854

309,756,0.854

310,927,0.854

311,1325,0.854

312,870,0.854

313,661,0.854

314,1192,0.854

315,1746,0.854

316,832,0.854

317,1183,0.854

318,1685,0.854

319,1344,0.854

320,844,0.854

321,588,0.854

322,927,0.854

323,1316,0.854

324,885,0.854

325,670,0.854

326,1148,0.854

327,1376,0.854

328,620,0.854

329,1142,0.854

330,1594,0.854

331,1265,0.854

332,693,0.854

333,1161,0.854

334,1784,0.854

335,623,0.854

336,639,0.854

337,1040,0.854

338,1587,0.854

339,1233,0.854

340,942,0.854

341,949,0.854

342,1486,0.854

343,1784,0.854

344,961,0.854

345,1056,0.854

346,1363,0.854

347,648,0.854

348,557,0.854

349,1145,0.854

350,1341,0.854

351,1284,0.854

352,636,0.854

353,538,0.854

354,1142,0.854

355,1682,0.854

356,1265,0.854

357,610,0.854

358,553,0.854

359,952,0.854

360,1192,0.854

361,1094,0.854

362,1780,0.854

363,623,0.855

364,689,0.855

365,1053,0.855

366,1145,0.855

367,1316,0.855

368,838,0.855

369,623,0.855

370,797,0.855

371,1888,0.855

372,1252,0.855

373,645,0.855

374,961,0.855

375,1170,0.855

376,1161,0.855

377,1316,0.855

378,1287,0.855

379,468,0.855

380,1208,0.855

381,930,0.855

382,1081,0.855

383,1271,0.855

384,702,0.855

385,983,0.855

386,1183,0.855

387,1815,0.855

388,1562,0.855

389,1255,0.855

390,326,0.855

391,961,0.855

392,942,0.855

393,1173,0.855

394,1799,0.855

395,1278,0.855

396,674,0.855

397,1129,0.855

398,1189,0.855

399,1297,0.855

400,1265,0.855

401,1363,0.855

402,835,0.855

403,1281,0.855

404,604,0.855

405,1161,0.855

406,1224,0.855

407,1553,0.855

408,1284,0.855

409,617,0.855

410,557,0.855

411,1157,0.855

412,1224,0.855

413,1319,0.855

414,1309,0.855

415,870,0.855

416,674,0.855

417,1173,0.855

418,1613,0.855

419,870,0.855

420,364,0.855

421,1192,0.855

422,1243,0.855

423,844,0.855

424,1063,0.855

425,364,0.855

426,379,0.855

427,617,0.855

428,1161,0.855

429,1145,0.855

430,1967,0.855

431,1350,0.855

432,860,0.855

433,674,0.855

434,1129,0.855

435,1363,0.855

436,1319,0.855

437,2008,0.855

438,661,0.855

439,655,0.855

440,892,0.855

441,1600,0.855

442,1240,0.855

443,1281,0.855

444,629,0.855

445,1142,0.855

446,1572,0.855

447,1553,0.855

448,1268,0.855

449,601,0.855

450,1072,0.856

451,866,0.856

452,1439,0.856

453,1537,0.856

454,759,0.856

455,993,0.856

456,1404,0.856

457,1610,0.856

458,813,0.856

459,961,0.856

460,923,0.856

461,1135,0.856

462,1180,0.856

463,1578,0.856

464,1322,0.856

465,670,0.856

466,949,0.856

467,1423,0.856

468,923,0.856

469,942,0.856

470,974,0.856

471,847,0.856

472,1433,0.856

473,1281,0.856

474,705,0.856

475,946,0.856

476,1176,0.856

477,1309,0.856

478,1015,0.856

479,923,0.856

480,721,0.856

481,987,0.856

482,964,0.856

483,1436,0.856

484,1746,0.856

485,1379,0.856

486,923,0.856

487,980,0.856

488,1423,0.856

489,1477,0.856

490,1154,0.856

491,1031,0.856

492,923,0.856

493,996,0.856

494,964,0.856

495,1565,0.856

496,1591,0.856

497,1161,0.856

498,1132,0.856

499,901,0.856

500,968,0.856

501,933,0.856

502,1246,0.856

503,1433,0.856

504,1445,0.856

505,1170,0.856

506,873,0.856

507,670,0.856

508,983,0.856

509,964,0.856

510,1186,0.856

511,1613,0.856

512,1164,0.856

513,1028,0.856

514,955,0.856

515,999,0.856

516,958,0.856

517,1126,0.856

518,1347,0.856

519,1284,0.856

520,699,0.856

521,838,0.856

522,904,0.856

523,1372,0.856

524,525,0.856

525,983,0.856

526,952,0.856

527,2055,0.856

528,1777,0.856

529,1761,0.856

530,1173,0.856

531,819,0.856

532,1195,0.856

533,1322,0.856

534,876,0.856

535,1186,0.856

536,1423,0.856

537,1629,0.857

538,1768,0.857

539,835,0.857

