Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m

208,-123,0.563

209,-379,0.563

210,-35,0.564

211,683,0.564

212,114,0.564

213,-54,0.565

214,-313,0.565

215,25,0.565

216,-421,0.566

217,-66,0.566

218,168,0.566

219,351,0.567

220,329,0.567

221,-19,0.567

222,-193,0.568

223,-367,0.568

224,-544,0.568

225,-44,0.569

226,16,0.569

227,-496,0.569

228,104,0.570

229,44,0.570

230,-623,0.570

231,-199,0.571

232,16,0.571

233,-38,0.571

234,351,0.572

235,332,0.572

236,130,0.572

237,-512,0.572

238,202,0.573

239,446,0.573

240,237,0.573

241,-291,0.574

242,-171,0.574

243,-202,0.574

244,-28,0.575

245,123,0.575

246,212,0.575

247,133,0.576

248,-250,0.576

249,-405,0.576

250,-262,0.577

251,-215,0.577

252,-63,0.577

253,743,0.578

254,-187,0.578

255,-462,0.578

256,-500,0.579

257,-136,0.579

258,-367,0.579

259,-35,0.580

260,759,0.580

261,174,0.580

262,123,0.581

263,-275,0.581

264,-25,0.581

265,446,0.582

266,22,0.582

267,506,0.582

268,-680,0.583

269,-329,0.583

270,177,0.583

271,323,0.584

272,133,0.584

273,-262,0.584

274,-16,0.585

275,16,0.585

276,212,0.585

277,-496,0.586

278,-386,0.586

279,38,0.586

280,44,0.587

281,221,0.587

282,60,0.587

283,354,0.588

284,278,0.588

285,-272,0.588

286,-468,0.589

287,19,0.589

288,294,0.589

289,465,0.590

290,-266,0.590

291,-500,0.590

292,38,0.591

293,-421,0.591

294,-117,0.591

295,360,0.592

296,142,0.592

297,-108,0.592

298,-300,0.593

299,-376,0.593

300,-35,0.593

301,531,0.593

302,98,0.594

303,-436,0.594

304,-199,0.594

305,70,0.595

306,180,0.595

307,300,0.595

308,-256,0.596

309,-291,0.596

310,-376,0.596

311,-35,0.597

312,591,0.597

313,281,0.597

314,-468,0.598

315,-465,0.598

316,-212,0.598

317,-206,0.599

318,440,0.599

319,139,0.599

320,411,0.600

321,139,0.600

322,-161,0.600

323,-259,0.601

324,-379,0.601

325,25,0.601

326,190,0.602

327,417,0.602

328,174,0.602

329,759,0.603

330,266,0.603

331,164,0.603

332,496,0.604

333,130,0.604

334,278,0.604

335,123,0.605

336,304,0.605

337,-484,0.605

338,-164,0.606

339,-642,0.606

340,-332,0.606

341,47,0.607

342,190,0.607

343,534,0.607

344,133,0.608

345,342,0.608

346,-256,0.608

347,57,0.609

348,-335,0.609

349,-278,0.609

350,-528,0.610

351,-351,0.610

352,525,0.610

353,278,0.611

354,414,0.611

355,547,0.611

356,512,0.612

357,234,0.612

358,-199,0.612

359,272,0.613

360,-259,0.613

361,123,0.613

362,-16,0.614

363,-253,0.614

364,332,0.614

365,525,0.615

366,278,0.615

367,-66,0.615

368,51,0.615

369,-841,0.616

370,41,0.616

371,234,0.616

372,405,0.617

373,446,0.617

374,-500,0.617

375,-506,0.618

376,111,0.618

377,155,0.618

378,740,0.619

379,218,0.619

380,496,0.619

381,-285,0.620

382,-481,0.620

383,-304,0.620

384,108,0.621

385,3,0.621

386,762,0.621

387,-25,0.622

388,-664,0.622

389,-19,0.622

390,-351,0.623

391,430,0.623

392,427,0.623

393,515,0.624

394,234,0.624

395,-16,0.624

396,-256,0.625

397,-364,0.625

398,-275,0.625

399,-746,0.626

400,-474,0.626

401,-38,0.626

402,183,0.627

403,465,0.627

404,240,0.627

405,73,0.628

406,-250,0.628

407,-281,0.628

408,177,0.629

409,120,0.629

410,-32,0.629

411,335,0.630

412,-38,0.630

413,70,0.630

414,-538,0.631

415,41,0.631

416,-243,0.631

417,-209,0.632

418,47,0.632

419,193,0.632

420,519,0.633

421,-272,0.633

422,-104,0.633

423,-275,0.634

424,-582,0.634

425,-38,0.634

426,142,0.635

427,-183,0.635

428,-269,0.635

429,-120,0.636

430,-398,0.636

431,345,0.636

432,209,0.636

433,503,0.637

434,281,0.637

435,-190,0.637

436,35,0.638

437,-528,0.638

438,-3,0.638

439,632,0.639

440,158,0.639

441,417,0.639

442,152,0.640

443,417,0.640

444,209,0.640

445,158,0.641

446,772,0.641

447,108,0.641

448,427,0.642

449,345,0.642

450,791,0.642

451,-22,0.643

452,-285,0.643

453,-126,0.643

454,-632,0.644

455,-187,0.644

456,-243,0.644

457,-174,0.645

458,-9,0.645

459,215,0.645

460,247,0.646

461,534,0.646

462,247,0.646

463,281,0.647

464,-262,0.647

465,-648,0.647

466,-297,0.648

467,-446,0.648

468,-22,0.648

469,-259,0.649

470,54,0.649

471,462,0.649

472,95,0.650

473,465,0.650

474,73,0.650

475,465,0.651

476,120,0.651

477,-468,0.651

478,-455,0.652

479,-161,0.652

480,-677,0.652

481,-272,0.653

482,-187,0.653

483,-51,0.653

484,202,0.654

485,85,0.654

486,468,0.654

487,259,0.655

488,762,0.655

489,60,0.655

490,-234,0.656

491,-468,0.656

492,-335,0.656

493,-443,0.657

494,-342,0.657

495,-25,0.657

496,92,0.658

497,291,0.658

498,111,0.658

499,-111,0.658

500,-367,0.659

501,-272,0.659

502,-345,0.659

503,636,0.660

504,149,0.660

505,430,0.660

506,126,0.661

507,278,0.661

508,-95,0.661

509,-506,0.662

510,-645,0.662

511,-749,0.662

512,-269,0.663

513,25,0.663

514,617,0.663

515,117,0.664

516,-259,0.664

517,-386,0.664

518,-607,0.665

519,-294,0.665

520,-28,0.665

521,89,0.666

522,304,0.666

523,123,0.666

524,-16,0.667

525,300,0.667

526,-342,0.667

527,-180,0.668

528,-326,0.668

529,-155,0.668

530,-294,0.669

531,-32,0.669

532,617,0.669

533,206,0.670

534,281,0.670

535,133,0.670

536,300,0.671

537,-354,0.671

538,-300,0.671

539,-572,0.672

540,-57,0.672

541,-13,0.672

542,139,0.673

543,512,0.673

544,6,0.673

545,-183,0.674

546,-152,0.674

547,-345,0.674

548,212,0.675

549,-35,0.675

