Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m

288,2435,0.684

289,-221,0.684

290,2214,0.684

291,6546,0.684

292,3067,0.684

293,5629,0.684

294,-2055,0.684

295,-1233,0.684

296,5407,0.684

297,4459,0.684

298,-190,0.684

299,2119,0.684

300,2561,0.684

301,3795,0.684

302,632,0.684

303,5850,0.684

304,1613,0.684

305,6040,0.684

306,379,0.684

307,-1012,0.684

308,506,0.684

309,3763,0.684

310,5787,0.684

311,5945,0.684

312,63,0.684

313,8001,0.684

314,-822,0.684

315,2688,0.684

316,5313,0.684

317,-1486,0.684

318,4996,0.684

319,6198,0.684

320,-1486,0.684

321,4870,0.684

322,-885,0.684

323,5218,0.684

324,4870,0.684

325,253,0.684

326,8317,0.684

327,3067,0.684

328,5249,0.684

329,190,0.684

330,8254,0.684

331,-1202,0.684

332,5913,0.684

333,348,0.684

334,8127,0.684

335,-1012,0.684

336,3826,0.684

337,-1297,0.684

338,5534,0.684

339,5439,0.684

340,1455,0.684

341,8159,0.684

342,-1550,0.684

343,3099,0.684

344,7147,0.684

345,5249,0.684

346,-4237,0.684

347,6230,0.684

348,3510,0.684

349,5281,0.684

350,32,0.684

351,3067,0.684

352,5597,0.684

353,190,0.684

354,759,0.684

355,12586,0.684

356,1929,0.684

357,1455,0.684

358,12459,0.684

359,-538,0.684

360,3731,0.684

361,7463,0.684

362,5945,0.684

363,-1107,0.684

364,-1012,0.684

365,5028,0.684

366,3953,0.684

367,-1044,0.684

368,1550,0.684

369,-1138,0.684

370,5218,0.684

371,474,0.684

372,7147,0.684

373,1929,0.684

374,8095,0.684

375,-1550,0.684

376,5249,0.684

377,32,0.684

378,4459,0.684

379,-4174,0.684

380,4870,0.684

381,5155,0.684

382,9234,0.684

383,348,0.684

384,3226,0.684

385,5787,0.684

386,2435,0.684

387,822,0.684

388,822,0.684

389,5502,0.684

390,-1613,0.684

391,1644,0.684

392,1486,0.684

393,10277,0.684

394,5692,0.684

395,-1012,0.684

396,2878,0.684

397,6072,0.684

398,10341,0.685

399,5850,0.685

400,3637,0.685

401,8254,0.685

402,3067,0.685

403,3447,0.685

404,-1581,0.685

405,285,0.685

406,8095,0.685

407,10372,0.685

408,3700,0.685

409,-1044,0.685

410,6925,0.685

411,2308,0.685

412,4902,0.685

413,2055,0.685

414,3763,0.685

415,8317,0.685

416,1644,0.685

417,9012,0.685

418,3036,0.685

419,6040,0.685

420,-1170,0.685

421,6198,0.685

422,348,0.685

423,-569,0.685

424,6166,0.685

425,8601,0.685

426,1455,0.685

427,5692,0.685

428,-3289,0.685

429,6894,0.685

430,5534,0.685

431,-4174,0.685

432,8380,0.685

433,3573,0.685

434,9771,0.685

435,3542,0.685

436,-1518,0.685

437,5313,0.685

438,2245,0.685

439,7305,0.685

440,8254,0.685

441,-1360,0.685

442,3226,0.685

443,-3320,0.685

444,411,0.685

445,4933,0.685

446,5850,0.685

447,-3984,0.685

448,5407,0.685

449,-1866,0.685

450,5850,0.685

451,10151,0.685

452,854,0.685

453,5755,0.685

454,1929,0.685

455,-1107,0.685

456,6989,0.685

457,253,0.685

458,6008,0.685

459,1518,0.685

460,5439,0.685

461,4427,0.685

462,5313,0.685

463,2308,0.685

464,-4775,0.685

465,4870,0.685

466,4775,0.685

467,-1455,0.685

468,411,0.685

469,-253,0.685

470,4680,0.685

471,-1170,0.685

472,8285,0.685

473,2814,0.685

474,-1012,0.685

475,7463,0.685

476,-569,0.685

477,4743,0.685

478,5439,0.685

479,-1581,0.685

480,2783,0.685

481,5660,0.685

482,2783,0.685

483,1518,0.685

484,-1107,0.685

485,10119,0.685

486,-1486,0.685

487,8159,0.685

488,3605,0.685

489,1929,0.685

490,3004,0.685

491,8127,0.685

492,-1012,0.685

493,6989,0.685

494,5249,0.685

495,5060,0.685

496,4522,0.685

497,791,0.685

498,6799,0.685

499,-1518,0.685

500,443,0.685

501,5439,0.685

502,601,0.685

503,8475,0.685

504,3826,0.685

505,5755,0.685

506,-1012,0.685

507,10372,0.685

508,6072,0.685

509,6799,0.685

510,569,0.685

511,-4016,0.685

512,569,0.685

513,5755,0.685

514,1455,0.685

515,12301,0.685

516,3763,0.685

517,348,0.685

518,6166,0.685

519,-3510,0.685

520,2973,0.685

521,5249,0.685

522,-4174,0.685

523,7052,0.685

524,5407,0.685

525,664,0.685

526,4807,0.685

527,5913,0.685

528,3637,0.685

529,1486,0.685

530,9044,0.685

531,-1044,0.685

532,6957,0.685

533,-4396,0.685

534,5249,0.685

535,1518,0.685

536,1550,0.685

537,8095,0.685

538,-569,0.685

539,2783,0.685

540,5882,0.685

541,791,0.685

542,5091,0.685

543,221,0.685

544,10183,0.685

545,6072,0.685

546,-4111,0.685

547,2720,0.685

548,4522,0.685

549,3067,0.685

550,474,0.685

551,126,0.685

552,4585,0.685

553,8159,0.685

554,3573,0.685

555,-1075,0.685

556,5502,0.685

557,601,0.685

558,-4237,0.685

559,6799,0.685

560,-1581,0.685

561,348,0.685

562,5313,0.685

563,-1581,0.685

564,-4174,0.685

565,4301,0.685

566,0,0.685

567,3984,0.685

568,10499,0.685

569,5787,0.685

570,-727,0.685

571,5913,0.685

572,411,0.685

573,-1613,0.685

574,5945,0.685

575,5755,0.685

576,506,0.685

577,7147,0.685

578,5724,0.685

579,3637,0.685

580,8254,0.685

581,-538,0.685

582,3763,0.685

583,8317,0.685

584,6072,0.685

585,3004,0.685

586,5660,0.685

587,791,0.685

588,-4206,0.685

589,1771,0.685

590,9044,0.685

591,-1138,0.685

592,6799,0.685

593,5629,0.685

594,-1961,0.685

595,6546,0.685

596,5344,0.685

597,1676,0.685

598,-696,0.685

599,8443,0.685

600,-1328,0.685

601,-2214,0.685

602,10151,0.685

603,3605,0.685

604,1771,0.685

605,5819,0.685

606,-1739,0.685

607,-4680,0.685

608,6546,0.685

609,1423,0.685

610,7431,0.685

611,9171,0.685

612,-1550,0.685

