Layer 1
Velocity0.033m/ns
Trace Nr, Depth  m
630,0.544

631,0.544

632,0.544

633,0.544

634,0.544

635,0.544

636,0.544

637,0.544

638,0.544

639,0.544

640,0.544

641,0.544

642,0.544

643,0.544

644,0.544

645,0.544

646,0.544

647,0.544

648,0.544

649,0.544

650,0.544

651,0.544

652,0.544

653,0.545

654,0.545

655,0.545

656,0.545

657,0.545

658,0.545

659,0.545

660,0.545

661,0.545

662,0.545

663,0.545

664,0.545

665,0.545

666,0.545

667,0.545

668,0.545

669,0.545

670,0.545

671,0.545

672,0.545

673,0.545

674,0.545

675,0.545

676,0.545

677,0.545

678,0.545

679,0.545

680,0.546

681,0.546

682,0.546

683,0.546

684,0.546

685,0.546

686,0.546

687,0.546

688,0.546

689,0.546

690,0.546

691,0.546

692,0.546

693,0.546

694,0.546

695,0.546

696,0.546

697,0.546

698,0.546

699,0.546

700,0.546

701,0.546

702,0.546

703,0.546

704,0.546

705,0.546

706,0.546

707,0.547

708,0.547

709,0.547

710,0.547

711,0.547

712,0.547

713,0.547

714,0.547

715,0.547

716,0.547

717,0.547

718,0.547

719,0.547

720,0.548

721,0.548

722,0.548

723,0.548

724,0.549

725,0.549

726,0.549

727,0.549

728,0.550

729,0.550

730,0.550

731,0.550

732,0.551

733,0.551

734,0.551

735,0.551

736,0.552

737,0.552

738,0.552

739,0.552

740,0.553

741,0.553

742,0.553

743,0.553

744,0.554

745,0.554

746,0.554

747,0.554

748,0.555

749,0.555

750,0.555

751,0.555

752,0.556

753,0.556

754,0.556

755,0.556

756,0.557

757,0.557

758,0.557

759,0.557

760,0.558

761,0.558

762,0.558

763,0.558

764,0.559

765,0.559

766,0.559

767,0.559

768,0.560

769,0.560

770,0.560

771,0.560

772,0.561

773,0.561

774,0.561

775,0.561

776,0.562

777,0.562

778,0.562

779,0.562

780,0.563

781,0.563

782,0.563

783,0.563

784,0.564

785,0.564

786,0.564

787,0.564

788,0.565

789,0.565

790,0.565

791,0.565

792,0.566

793,0.566

794,0.566

795,0.566

796,0.567

797,0.567

798,0.567

799,0.567

800,0.568

801,0.568

802,0.568

803,0.568

804,0.569

805,0.569

806,0.569

807,0.569

808,0.570

809,0.570

810,0.570

811,0.570

812,0.571

813,0.571

814,0.571

815,0.571

816,0.572

817,0.572

818,0.572

819,0.572

820,0.573

821,0.573

822,0.573

823,0.573

824,0.574

825,0.574

826,0.574

827,0.574

828,0.575

829,0.575

830,0.575

831,0.575

832,0.576

833,0.576

834,0.576

835,0.576

836,0.577

837,0.577

838,0.577

839,0.577

840,0.578

841,0.578

842,0.578

843,0.578

844,0.579

845,0.579

846,0.579

847,0.579

848,0.580

849,0.580

850,0.580

851,0.580

852,0.581

853,0.581

854,0.581

855,0.581

856,0.582

857,0.582

858,0.582

859,0.582

860,0.583

861,0.583

862,0.583

863,0.583

864,0.583

865,0.584

866,0.584

867,0.584

868,0.584

869,0.585

870,0.585

871,0.585

872,0.585

873,0.586

874,0.586

875,0.586

876,0.586

877,0.587

878,0.587

879,0.587

880,0.587

881,0.588

882,0.588

883,0.588

884,0.589

885,0.589

886,0.589

887,0.589

888,0.590

889,0.590

890,0.590

891,0.590

892,0.590

893,0.591

894,0.591

895,0.591

896,0.591

897,0.592

898,0.592

899,0.592

900,0.592

901,0.593

902,0.593

903,0.593

904,0.593

905,0.593

906,0.594

907,0.594

908,0.594

909,0.594

910,0.595

911,0.595

912,0.595

913,0.595

914,0.596

915,0.596

916,0.596

917,0.596

918,0.596

919,0.597

920,0.597

921,0.597

922,0.597

923,0.598

924,0.598

925,0.598

926,0.598

927,0.598

928,0.599

929,0.599

930,0.599

931,0.599

932,0.600

933,0.600

934,0.600

935,0.600

936,0.601

937,0.601

938,0.601

939,0.601

940,0.601

941,0.602

942,0.602

943,0.602

944,0.602

945,0.603

946,0.603

947,0.603

948,0.603

949,0.603

950,0.604

951,0.604

952,0.604

953,0.604

954,0.605

955,0.605

956,0.605

957,0.605

958,0.606

959,0.606

960,0.606

961,0.606

962,0.606

963,0.607

964,0.607

965,0.607

966,0.607

967,0.608

968,0.608

969,0.608

970,0.608

971,0.608

972,0.609

973,0.609

974,0.609

975,0.609

976,0.610

977,0.610

978,0.610

979,0.610

980,0.611

981,0.611

982,0.611

983,0.611

984,0.611

985,0.612

986,0.612

987,0.612

988,0.612

989,0.613

990,0.613

991,0.613

992,0.613

993,0.613

994,0.614

995,0.614

996,0.614

997,0.614

998,0.615

999,0.615

1000,0.615

1001,0.615

1002,0.616

1003,0.616

1004,0.616

1005,0.616

1006,0.616

1007,0.617

1008,0.617

1009,0.617

1010,0.617

1011,0.618

1012,0.618

1013,0.618

1014,0.618

1015,0.619

1016,0.619

1017,0.619

1018,0.619

1019,0.619

1020,0.620

1021,0.620

1022,0.620

1023,0.620

1024,0.621

1025,0.621

1026,0.621

1027,0.621

1028,0.621

1029,0.621

1030,0.622

1031,0.622

1032,0.622

1033,0.622

1034,0.622

1035,0.622

1036,0.622

1037,0.622

1038,0.622

1039,0.622

1040,0.622

1041,0.622

1042,0.622

1043,0.622

1044,0.623

1045,0.623

1046,0.623

1047,0.623

1048,0.623

1049,0.623

1050,0.623

1051,0.623

1052,0.623

1053,0.623

1054,0.623

1055,0.623

1056,0.623

1057,0.623

1058,0.624

1059,0.624

1060,0.624

1061,0.624

1062,0.624

1063,0.624

1064,0.624

1065,0.624

1066,0.624

1067,0.624

1068,0.624

1069,0.624

1070,0.624

1071,0.625

1072,0.625

1073,0.625

1074,0.625

1075,0.625

1076,0.625

1077,0.625

1078,0.625

1079,0.625

1080,0.625

1081,0.625

1082,0.625

1083,0.625

1084,0.625

1085,0.626

1086,0.626

1087,0.626

1088,0.626

1089,0.626

1090,0.626

1091,0.626

1092,0.626

1093,0.626

1094,0.626

1095,0.626

1096,0.626

1097,0.626

1098,0.626

1099,0.627

1100,0.627

1101,0.627

1102,0.627

1103,0.627

1104,0.627

1105,0.627

1106,0.627

1107,0.627

1108,0.627

1109,0.627

1110,0.627

1111,0.627

1112,0.627

1113,0.628

1114,0.628

1115,0.628

1116,0.628

1117,0.628

1118,0.628

1119,0.628

1120,0.628

1121,0.628

1122,0.628

1123,0.628

1124,0.628

1125,0.628

1126,0.628

1127,0.629

1128,0.629

1129,0.629

1130,0.629

1131,0.629

1132,0.629

1133,0.629

1134,0.629

1135,0.629

1136,0.629

1137,0.629

1138,0.629

1139,0.629

1140,0.630

1141,0.631

1142,0.632

1143,0.632

1144,0.633

1145,0.634

1146,0.635

1147,0.635

1148,0.636

1149,0.637

1150,0.638

1151,0.638

1152,0.639

1153,0.640

1154,0.641

1155,0.641

1156,0.642

1157,0.643

1158,0.644

1159,0.644

1160,0.645

1161,0.646

1162,0.646

1163,0.647

1164,0.648

1165,0.649

1166,0.649

1167,0.650

1168,0.651

1169,0.652

1170,0.652

1171,0.653

1172,0.654

1173,0.655

1174,0.655

1175,0.656

1176,0.657

1177,0.658

1178,0.658

1179,0.659

1180,0.660

1181,0.661

1182,0.661

1183,0.661

1184,0.661

1185,0.661

1186,0.661

1187,0.661

1188,0.661

1189,0.662

1190,0.662

1191,0.662

1192,0.662

1193,0.662

1194,0.662

1195,0.662

1196,0.662

1197,0.662

1198,0.663

1199,0.663

1200,0.663

1201,0.663

1202,0.663

1203,0.663

1204,0.663

1205,0.663

1206,0.663

1207,0.664

1208,0.664

1209,0.664

1210,0.664

1211,0.664

1212,0.664

1213,0.664

1214,0.664

1215,0.665

1216,0.665

1217,0.665

1218,0.665

1219,0.665

1220,0.665

1221,0.665

1222,0.665

1223,0.665

1224,0.666

1225,0.666

1226,0.666

1227,0.666

1228,0.666

1229,0.666

1230,0.666

1231,0.666

1232,0.667

1233,0.667

1234,0.667

1235,0.667

1236,0.667

1237,0.667

1238,0.667

1239,0.667

1240,0.667

1241,0.668

1242,0.668

1243,0.668

1244,0.668

1245,0.668

1246,0.668

1247,0.668

1248,0.668

1249,0.669

1250,0.669

1251,0.669

1252,0.669

1253,0.669

1254,0.669

1255,0.669

1256,0.669

1257,0.669

1258,0.670

1259,0.670

1260,0.670

1261,0.670

1262,0.670

1263,0.670

1264,0.670

1265,0.670

1266,0.671

1267,0.671

1268,0.671

1269,0.671

1270,0.671

1271,0.671

1272,0.671

1273,0.671

1274,0.671

1275,0.672

1276,0.672

1277,0.672

1278,0.672

1279,0.672

1280,0.672

1281,0.672

1282,0.672

1283,0.672

1284,0.673

1285,0.673

1286,0.673

1287,0.673

1288,0.673

1289,0.673

1290,0.673

1291,0.673

1292,0.674

1293,0.674

1294,0.674

1295,0.674

1296,0.674

1297,0.674

1298,0.674

1299,0.674

1300,0.674

1301,0.675

1302,0.675

1303,0.675

1304,0.675

1305,0.675

1306,0.675

1307,0.675

1308,0.675

1309,0.676

1310,0.676

1311,0.676

1312,0.676

1313,0.676

1314,0.676

1315,0.676

1316,0.676

1317,0.676

1318,0.677

1319,0.677

1320,0.677

1321,0.677

1322,0.677

1323,0.677

1324,0.677

1325,0.677

1326,0.678

1327,0.678

1328,0.678

1329,0.678

1330,0.678

1331,0.678

1332,0.678

1333,0.678

1334,0.678

1335,0.679

1336,0.679

1337,0.679

1338,0.679

1339,0.680

1340,0.680

1341,0.681

1342,0.682

1343,0.683

1344,0.683

1345,0.684

1346,0.685

1347,0.686

1348,0.686

1349,0.687

1350,0.688

1351,0.688

1352,0.689

1353,0.690

1354,0.691

1355,0.691

1356,0.692

1357,0.693

1358,0.693

1359,0.694

1360,0.695

1361,0.696

1362,0.696

1363,0.697

1364,0.698

1365,0.699

1366,0.699

1367,0.700

1368,0.701

1369,0.701

1370,0.702

1371,0.703

1372,0.704

1373,0.704

1374,0.705

1375,0.706

1376,0.706

1377,0.707

1378,0.708

1379,0.709

1380,0.709

1381,0.710

1382,0.711

1383,0.712

1384,0.712

1385,0.713

1386,0.714

1387,0.714

1388,0.715

1389,0.716

1390,0.717

1391,0.717

1392,0.718

1393,0.719

1394,0.719

1395,0.720

1396,0.721

1397,0.722

1398,0.722

1399,0.723

1400,0.724

1401,0.725

1402,0.725

1403,0.726

1404,0.727

1405,0.727

1406,0.728

1407,0.729

1408,0.730

1409,0.730

1410,0.731

1411,0.732

1412,0.732

1413,0.733

1414,0.734

1415,0.735

1416,0.735

1417,0.737

1418,0.736

1419,0.736

1420,0.736

1421,0.735

1422,0.735

1423,0.734

1424,0.734

1425,0.733

1426,0.733

1427,0.732

1428,0.732

1429,0.732

1430,0.731

1431,0.731

1432,0.730

1433,0.730

1434,0.729

1435,0.729

1436,0.728

1437,0.728

1438,0.728

1439,0.727

1440,0.727

1441,0.726

1442,0.726

1443,0.725

1444,0.725

1445,0.725

1446,0.724

1447,0.724

1448,0.723

1449,0.723

1450,0.722

1451,0.722

1452,0.721

1453,0.721

1454,0.721

1455,0.720

1456,0.720

1457,0.719

1458,0.719

1459,0.718

1460,0.718

1461,0.717

1462,0.717

1463,0.717

1464,0.716

1465,0.716

1466,0.715

1467,0.715

1468,0.714

1469,0.714

1470,0.714

1471,0.713

1472,0.713

1473,0.712

1474,0.712

1475,0.711

1476,0.711

1477,0.710

1478,0.710

1479,0.711

1480,0.711

1481,0.712

1482,0.712

1483,0.713

1484,0.713

1485,0.714

1486,0.714

1487,0.715

1488,0.715

1489,0.715

1490,0.716

1491,0.716

1492,0.717

1493,0.717

1494,0.718

1495,0.718

1496,0.719

1497,0.719

1498,0.719

1499,0.720

1500,0.720

1501,0.721

1502,0.721

1503,0.722

1504,0.722

1505,0.723

1506,0.723

1507,0.724

1508,0.724

1509,0.724

1510,0.725

1511,0.725

1512,0.726

1513,0.726

1514,0.727

1515,0.727

1516,0.728

1517,0.728

1518,0.729

1519,0.729

1520,0.729

1521,0.730

1522,0.730

1523,0.731

1524,0.731

1525,0.732

1526,0.732

1527,0.733

1528,0.733

1529,0.734

1530,0.734

1531,0.734

1532,0.735

1533,0.735

1534,0.736

1535,0.736

1536,0.737

1537,0.737

1538,0.738

1539,0.738

1540,0.738

1541,0.739

1542,0.739

1543,0.740

1544,0.740

1545,0.741

1546,0.741

1547,0.742

1548,0.742

1549,0.743

1550,0.743

1551,0.743

1552,0.744

1553,0.744

1554,0.744

1555,0.744

1556,0.744

1557,0.744

1558,0.745

1559,0.745

1560,0.745

1561,0.745

1562,0.745

1563,0.746

1564,0.746

1565,0.746

1566,0.746

1567,0.746

1568,0.746

1569,0.747

1570,0.747

1571,0.747

1572,0.747

1573,0.747

1574,0.748

1575,0.748

1576,0.748

1577,0.748

1578,0.748

1579,0.748

1580,0.749

1581,0.749

1582,0.749

1583,0.749

1584,0.749

1585,0.750

1586,0.750

1587,0.750

1588,0.750

1589,0.750

1590,0.750

1591,0.751

1592,0.751

1593,0.751

1594,0.751

1595,0.751

1596,0.752

1597,0.752

1598,0.752

1599,0.752

1600,0.752

1601,0.752

1602,0.753

1603,0.753

1604,0.753

1605,0.753

1606,0.753

1607,0.754

1608,0.754

1609,0.754

1610,0.754

1611,0.754

1612,0.754

1613,0.755

1614,0.755

1615,0.755

1616,0.755

1617,0.755

1618,0.756

1619,0.756

1620,0.756

1621,0.756

1622,0.756

1623,0.756

1624,0.757

1625,0.757

1626,0.757

1627,0.757

1628,0.757

1629,0.758

1630,0.758

1631,0.758

1632,0.758

1633,0.758

1634,0.758

1635,0.759

1636,0.759

1637,0.759

1638,0.759

1639,0.759

1640,0.760

1641,0.760

1642,0.760

1643,0.760

1644,0.760

1645,0.760

1646,0.761

1647,0.761

1648,0.761

1649,0.761

1650,0.761

1651,0.762

1652,0.762

1653,0.762

1654,0.762

1655,0.762

1656,0.762

1657,0.763

1658,0.763

1659,0.763

1660,0.763

1661,0.763

1662,0.764

1663,0.764

1664,0.764

1665,0.764

1666,0.764

1667,0.765

1668,0.765

1669,0.765

1670,0.765

1671,0.765

1672,0.765

1673,0.766

1674,0.766

1675,0.766

1676,0.766

1677,0.766

1678,0.767

1679,0.767

1680,0.767

1681,0.767

1682,0.767

1683,0.767

1684,0.768

1685,0.768

1686,0.768

1687,0.768

1688,0.768

1689,0.769

1690,0.769

1691,0.769

1692,0.769

1693,0.769

1694,0.769

1695,0.770

1696,0.770

1697,0.770

1698,0.770

1699,0.770

1700,0.771

1701,0.771

1702,0.771

1703,0.771

1704,0.771

1705,0.771

1706,0.772

1707,0.772

1708,0.772

1709,0.772

1710,0.772

1711,0.773

1712,0.773

1713,0.773

1714,0.773

1715,0.773

1716,0.773

1717,0.774

1718,0.774

1719,0.774

1720,0.774

1721,0.774

1722,0.775

1723,0.775

1724,0.775

1725,0.775

1726,0.775

1727,0.775

1728,0.776

1729,0.776

1730,0.776

1731,0.776

1732,0.776

1733,0.777

1734,0.777

1735,0.777

1736,0.777

1737,0.777

1738,0.777

1739,0.778

1740,0.778

1741,0.778

1742,0.778

1743,0.778

1744,0.779

1745,0.779

1746,0.779

1747,0.779

1748,0.779

1749,0.779

1750,0.780

1751,0.780

1752,0.780

1753,0.781

1754,0.782

1755,0.783

1756,0.784

1757,0.784

1758,0.785

1759,0.786

1760,0.787

1761,0.788

1762,0.789

1763,0.790

1764,0.791

1765,0.791

1766,0.792

1767,0.793

1768,0.794

1769,0.795

1770,0.796

1771,0.797

1772,0.797

1773,0.798

1774,0.799

1775,0.800

1776,0.801

1777,0.802

1778,0.803

1779,0.804

1780,0.804

1781,0.805

1782,0.806

1783,0.807

1784,0.808

1785,0.809

1786,0.810

1787,0.810

1788,0.811

1789,0.812

1790,0.813

1791,0.814

1792,0.815

1793,0.816

1794,0.817

1795,0.817

1796,0.818

1797,0.819

1798,0.820

1799,0.821

1800,0.822

1801,0.823

1802,0.823

1803,0.824

1804,0.825

1805,0.826

1806,0.827

1807,0.828

1808,0.829

1809,0.829

1810,0.830

1811,0.831

1812,0.832

1813,0.834

1814,0.834

1815,0.834

1816,0.834

1817,0.834

1818,0.835

1819,0.835

1820,0.835

1821,0.835

1822,0.835

1823,0.835

1824,0.836

1825,0.836

1826,0.836

1827,0.836

1828,0.836

1829,0.836

1830,0.837

1831,0.837

1832,0.837

1833,0.837

1834,0.837

1835,0.837

1836,0.837

1837,0.838

1838,0.838

1839,0.838

1840,0.838

1841,0.838

1842,0.838

1843,0.839

1844,0.839

1845,0.839

1846,0.839

1847,0.839

1848,0.839

1849,0.839

1850,0.840

1851,0.840

1852,0.840

1853,0.840

1854,0.840

1855,0.840

1856,0.841

1857,0.841

1858,0.841

1859,0.841

1860,0.841

1861,0.841

1862,0.842

1863,0.842

1864,0.842

1865,0.842

1866,0.842

1867,0.842

1868,0.842

1869,0.843

1870,0.843

1871,0.843

1872,0.843

1873,0.843

1874,0.843

1875,0.844

1876,0.844

1877,0.844

1878,0.844

1879,0.844

1880,0.844

1881,0.845

1882,0.845

1883,0.845

1884,0.845

1885,0.845

1886,0.845

1887,0.845

1888,0.846

1889,0.846

1890,0.846

1891,0.846

1892,0.846

1893,0.846

1894,0.847

1895,0.847

1896,0.847

1897,0.847

1898,0.847

1899,0.847

1900,0.848

1901,0.848

1902,0.848

1903,0.848

1904,0.848

1905,0.848

1906,0.848

1907,0.849

1908,0.849

1909,0.849

1910,0.849

1911,0.849

1912,0.849

1913,0.850

1914,0.850

1915,0.850

1916,0.850

1917,0.850

1918,0.850

1919,0.851

1920,0.851

1921,0.851

1922,0.851

1923,0.851

1924,0.851

1925,0.851

1926,0.852

1927,0.852

1928,0.852

1929,0.852

1930,0.852

1931,0.852

1932,0.853

1933,0.853

1934,0.853

1935,0.853

1936,0.853

1937,0.853

1938,0.854

1939,0.854

1940,0.854

1941,0.854

1942,0.854

1943,0.854

1944,0.854

1945,0.855

