Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
217,632,0.545

218,392,0.545

219,503,0.545

220,481,0.546

221,-762,0.546

222,-727,0.546

223,47,0.547

224,411,0.547

225,155,0.547

226,114,0.547

227,357,0.548

228,-22,0.548

229,-974,0.548

230,-174,0.548

231,-25,0.549

232,155,0.549

233,503,0.549

234,465,0.549

235,215,0.550

236,-25,0.550

237,-54,0.550

238,145,0.550

239,114,0.551

240,525,0.551

241,357,0.551

242,-452,0.551

243,38,0.552

244,164,0.552

245,553,0.552

246,-177,0.552

247,-266,0.553

248,-386,0.553

249,63,0.553

250,196,0.553

251,133,0.554

252,557,0.554

253,-13,0.554

254,-44,0.554

255,-269,0.555

256,25,0.555

257,51,0.555

258,199,0.555

259,221,0.556

260,-98,0.556

261,-326,0.556

262,291,0.557

263,180,0.557

264,427,0.557

265,569,0.557

266,-275,0.558

267,41,0.558

268,-326,0.558

269,70,0.558

270,108,0.559

271,294,0.559

272,-452,0.559

273,-272,0.559

274,-329,0.560

275,-123,0.560

276,-202,0.560

277,111,0.560

278,32,0.561

279,-247,0.561

280,-468,0.561

281,44,0.561

282,180,0.562

283,16,0.562

284,500,0.562

285,-250,0.562

286,-525,0.563

287,199,0.563

288,47,0.563

289,89,0.563

290,595,0.564

291,85,0.564

292,512,0.564

293,142,0.564

294,-272,0.565

295,-629,0.565

296,57,0.565

297,-19,0.565

298,-44,0.566

299,405,0.566

300,800,0.566

301,512,0.566

302,367,0.567

303,130,0.567

304,351,0.567

305,250,0.568

306,-202,0.568

307,329,0.568

308,142,0.568

309,-139,0.569

310,-376,0.569

311,-367,0.569

312,-620,0.569

313,-534,0.570

314,-171,0.570

315,-667,0.570

316,-262,0.570

317,-500,0.571

318,-275,0.571

319,-506,0.571

320,-500,0.571

321,-490,0.572

322,-421,0.572

323,-285,0.572

324,-509,0.572

325,-351,0.573

326,-474,0.573

327,-629,0.573

328,174,0.573

329,180,0.574

330,174,0.574

331,433,0.574

332,367,0.574

333,490,0.575

334,218,0.575

335,133,0.575

336,-19,0.575

337,-228,0.576

338,-272,0.576

339,-256,0.576

340,-493,0.576

341,-51,0.577

342,174,0.577

343,275,0.577

344,215,0.577

345,126,0.578

346,-183,0.578

347,-626,0.578

348,-228,0.579

349,41,0.579

350,323,0.579

351,231,0.579

352,446,0.580

353,95,0.580

354,149,0.580

355,243,0.580

356,288,0.581

357,139,0.581

358,-28,0.581

359,76,0.581

360,-310,0.582

361,-41,0.582

362,-237,0.582

363,-326,0.582

364,35,0.583

365,-225,0.583

366,-38,0.583

367,209,0.583

368,47,0.584

369,209,0.584

370,-38,0.584

371,228,0.584

372,345,0.585

373,-509,0.585

374,-237,0.585

375,-177,0.585

376,54,0.586

377,-221,0.586

378,-206,0.586

379,417,0.586

380,275,0.587

381,383,0.587

382,667,0.587

383,22,0.587

384,114,0.588

385,360,0.588

386,130,0.588

387,351,0.589

388,-38,0.589

389,63,0.589

390,-266,0.589

391,-250,0.590

392,-904,0.590

393,19,0.590

394,-329,0.590

395,424,0.591

396,142,0.591

397,509,0.591

398,111,0.591

399,-272,0.592

400,25,0.592

401,-364,0.592

402,41,0.592

403,-345,0.593

404,16,0.593

405,190,0.593

406,180,0.593

407,225,0.594

408,297,0.594

409,-253,0.594

410,-493,0.594

411,-383,0.595

412,-658,0.595

413,-247,0.595

414,38,0.595

415,202,0.596

416,120,0.596

417,519,0.596

418,133,0.596

419,313,0.597

420,-455,0.597

421,-506,0.597

422,190,0.597

423,-28,0.598

424,212,0.598

425,525,0.598

426,237,0.598

427,221,0.599

428,-187,0.599

429,-79,0.599

430,28,0.600

431,-108,0.600

432,-266,0.600

433,-335,0.600

434,-111,0.601

435,-449,0.601

436,190,0.601

437,-133,0.601

438,-307,0.602

439,-19,0.602

440,-294,0.602

441,-430,0.602

442,-651,0.603

443,60,0.603

444,44,0.603

445,-231,0.603

446,-379,0.604

447,-225,0.604

448,-528,0.604

449,60,0.604

450,-620,0.605

451,-430,0.605

452,-288,0.605

453,-746,0.605

454,-496,0.606

455,-310,0.606

456,-234,0.606

457,57,0.606

458,-149,0.607

459,-319,0.607

460,57,0.607

461,291,0.607

462,-28,0.608

463,-51,0.608

464,13,0.608

465,41,0.608

466,411,0.609

467,-196,0.609

468,28,0.609

469,-538,0.609

470,-44,0.610

471,-180,0.610

472,-47,0.610

473,272,0.611

474,493,0.611

475,-636,0.611

476,-231,0.611

477,-515,0.612

478,-379,0.612

479,-285,0.612

480,-588,0.612

481,-484,0.613

482,-19,0.613

483,120,0.613

484,123,0.613

485,291,0.614

486,149,0.614

487,133,0.614

488,259,0.614

489,-130,0.615

490,22,0.615

491,-310,0.615

492,471,0.615

493,515,0.616

494,237,0.616

495,136,0.616

496,-206,0.616

497,123,0.617

498,342,0.617

499,332,0.617

500,139,0.617

501,136,0.618

502,247,0.618

503,139,0.618

504,-16,0.618

505,569,0.619

506,-171,0.619

507,25,0.619

508,70,0.619

509,481,0.620

510,-183,0.620

511,120,0.620

512,-228,0.621

513,35,0.621

514,-446,0.621

515,-250,0.621

516,-247,0.622

517,-367,0.622

518,-262,0.622

519,-639,0.622

520,-221,0.623

521,-206,0.623

522,-626,0.623

523,-66,0.623

524,-310,0.624

525,417,0.624

526,215,0.624

527,108,0.624

528,338,0.625

529,534,0.625

530,297,0.625

531,348,0.625

