Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
6,319,0.832

7,47,0.832

8,753,0.832

9,1009,0.833

10,1009,0.833

11,923,0.833

12,598,0.834

13,158,0.834

14,259,0.834

15,898,0.835

16,1018,0.835

17,658,0.835

18,149,0.836

19,538,0.836

20,1097,0.836

21,819,0.837

22,1018,0.837

23,1123,0.837

24,781,0.838

25,272,0.838

26,243,0.838

27,961,0.839

28,958,0.839

29,838,0.839

30,658,0.840

31,762,0.840

32,130,0.840

33,588,0.841

34,626,0.841

35,398,0.841

36,917,0.842

37,841,0.842

38,471,0.842

39,433,0.843

40,180,0.843

41,569,0.843

42,661,0.844

43,904,0.844

44,810,0.844

45,870,0.844

46,436,0.845

47,234,0.845

48,-168,0.845

49,76,0.846

50,585,0.846

51,797,0.846

52,759,0.847

53,1034,0.847

54,496,0.847

55,278,0.848

56,278,0.848

57,-155,0.848

58,85,0.849

59,376,0.849

60,215,0.849

61,667,0.850

62,-16,0.850

63,-32,0.850

64,-468,0.851

65,25,0.851

66,778,0.851

67,487,0.852

68,506,0.852

69,598,0.852

70,171,0.853

71,329,0.853

72,-534,0.853

73,-291,0.854

74,-73,0.854

75,-256,0.854

76,708,0.855

77,636,0.855

78,177,0.855

79,484,0.856

80,126,0.856

81,253,0.856

82,-158,0.857

83,-367,0.857

84,-579,0.857

85,427,0.858

86,-79,0.858

87,-108,0.858

88,275,0.859

89,1015,0.859

90,319,0.859

91,199,0.860

92,262,0.860

93,6,0.860

94,-183,0.860

95,-471,0.861

96,-392,0.861

97,-266,0.861

98,-269,0.862

99,51,0.862

100,275,0.862

101,139,0.863

102,73,0.863

103,73,0.863

104,-44,0.864

105,-743,0.864

106,-892,0.864

107,-440,0.865

108,-259,0.865

109,-531,0.865

110,-275,0.866

111,-920,0.866

112,76,0.866

113,-161,0.867

114,-212,0.867

115,471,0.867

116,187,0.868

117,209,0.868

118,436,0.868

119,591,0.869

120,-44,0.869

121,-386,0.869

122,-775,0.870

123,-383,0.870

124,-259,0.870

125,-579,0.871

126,-297,0.871

127,481,0.871

128,699,0.872

129,206,0.872

130,357,0.872

131,345,0.873

132,541,0.873

133,285,0.873

134,136,0.874

135,-13,0.874

136,225,0.874

137,-430,0.875

138,-481,0.875

139,-572,0.875

140,-130,0.876

141,-117,0.876

142,-35,0.876

143,-721,0.876

144,82,0.877

145,-3,0.877

146,310,0.877

147,73,0.878

148,436,0.878

149,-300,0.878

150,-256,0.879

151,313,0.879

152,85,0.879

153,-108,0.880

154,462,0.880

155,304,0.880

156,433,0.881

157,961,0.881

158,512,0.881

159,775,0.882

160,617,0.882

161,772,0.882

162,41,0.883

163,76,0.883

164,54,0.883

165,-155,0.884

166,-44,0.884

167,496,0.884

168,237,0.885

169,392,0.885

170,376,0.885

171,585,0.886

172,503,0.886

173,-259,0.886

174,-19,0.887

175,-332,0.887

176,-272,0.887

177,525,0.888

178,462,0.888

179,345,0.888

180,300,0.889

181,376,0.889

182,566,0.889

183,92,0.890

184,503,0.890

185,187,0.890

186,221,0.891

187,607,0.891

188,386,0.891

189,-57,0.892

190,177,0.892

191,-73,0.892

192,-291,0.892

193,92,0.893

194,-253,0.893

195,-411,0.893

196,70,0.894

197,402,0.894

198,174,0.894

199,332,0.895

200,364,0.895

201,879,0.895

202,591,0.896

203,-70,0.896

204,161,0.896

205,-496,0.897

206,-253,0.897

207,-196,0.897

208,123,0.898

209,342,0.898

210,360,0.898

211,168,0.899

212,28,0.899

213,85,0.899

214,-51,0.900

215,-484,0.900

216,-607,0.900

217,-139,0.901

218,117,0.901

219,111,0.901

220,269,0.902

221,-47,0.902

222,193,0.902

223,-38,0.903

224,-161,0.903

225,-601,0.903

226,-357,0.904

227,57,0.904

228,60,0.904

229,-13,0.905

230,496,0.905

231,133,0.905

232,-149,0.906

233,-509,0.906

234,-379,0.906

235,-218,0.907

236,155,0.907

237,294,0.907

238,60,0.908

239,-3,0.908

240,-19,0.908

241,-240,0.908

242,-41,0.909

243,-525,0.909

244,-702,0.909

245,-591,0.910

246,101,0.910

247,-139,0.910

248,-57,0.911

249,-63,0.911

250,-142,0.911

251,297,0.912

252,-41,0.912

253,-13,0.912

254,-218,0.913

255,-414,0.913

256,-206,0.913

257,-253,0.914

258,41,0.914

259,-601,0.914

260,-677,0.915

261,-427,0.915

