Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,820,0.681

2,1790,0.681

3,1050,0.681

4,1070,0.681

5,1190,0.681

6,1240,0.681

7,2560,0.681

8,2230,0.681

9,3640,0.681

10,3270,0.681

11,3960,0.681

12,2620,0.681

13,2510,0.681

14,1510,0.681

15,2770,0.681

16,1060,0.681

17,1190,0.681

18,790,0.681

19,1220,0.681

20,1210,0.681

21,2250,0.681

22,4280,0.681

23,4020,0.681

24,3340,0.681

25,2320,0.681

26,1880,0.681

27,760,0.681

28,1890,0.681

29,1260,0.681

30,2590,0.681

31,2210,0.681

32,2910,0.681

33,2210,0.681

34,160,0.681

35,1910,0.681

36,810,0.681

37,2970,0.681

38,2210,0.681

39,4020,0.681

40,3050,0.681

41,860,0.681

42,410,0.681

43,1000,0.681

44,30,0.681

45,110,0.680

46,2990,0.680

47,4660,0.680

48,2600,0.680

49,3100,0.680

50,2350,0.680

51,1170,0.680

52,1590,0.680

53,1210,0.680

54,2580,0.680

55,4710,0.680

56,3920,0.680

57,5010,0.680

58,3400,0.680

59,1260,0.680

60,1920,0.680

61,1210,0.680

62,2960,0.680

63,3360,0.680

64,2230,0.680

65,1940,0.680

66,1900,0.680

67,2660,0.680

68,2210,0.680

69,2510,0.680

70,3470,0.680

71,2620,0.680

72,850,0.680

73,2120,0.680

74,4590,0.680

75,3820,0.680

76,3230,0.680

77,2770,0.680

78,3640,0.680

79,2060,0.680

80,1310,0.680

81,720,0.680

82,-500,0.680

83,310,0.680

84,1660,0.680

85,1010,0.680

86,-590,0.680

87,1180,0.680

88,730,0.680

89,1100,0.680

90,1080,0.680

91,2150,0.680

92,1130,0.680

93,1360,0.680

94,1420,0.680

95,1390,0.680

96,1610,0.680

97,2390,0.680

98,3940,0.680

99,2510,0.680

