Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,-92,0.871

2,183,0.871

3,655,0.871

4,639,0.871

5,240,0.871

6,-455,0.871

7,-139,0.871

8,386,0.871

9,664,0.871

10,572,0.871

11,-639,0.871

12,680,0.871

13,572,0.871

14,471,0.871

15,-25,0.871

16,-300,0.871

17,-130,0.871

18,1113,0.871

19,70,0.871

20,-73,0.871

21,-108,0.871

22,370,0.871

23,598,0.871

24,-291,0.871

25,427,0.871

26,1100,0.871

27,98,0.872

28,-32,0.872

29,183,0.872

30,648,0.872

31,547,0.872

32,-38,0.872

33,677,0.872

34,674,0.872

35,133,0.872

36,-281,0.872

37,386,0.872

38,1081,0.872

39,547,0.872

40,-310,0.872

41,234,0.872

42,572,0.872

43,240,0.872

44,-452,0.872

45,389,0.872

46,373,0.872

47,-218,0.872

48,411,0.872

49,389,0.872

50,364,0.872

51,-111,0.872

52,-291,0.872

53,626,0.872

54,304,0.872

55,152,0.872

56,338,0.872

57,329,0.872

58,544,0.872

59,294,0.872

60,-323,0.872

61,538,0.872

62,487,0.872

63,351,0.872

64,332,0.872

65,1107,0.872

66,402,0.872

67,221,0.872

68,196,0.872

69,623,0.872

70,699,0.872

71,196,0.872

72,-158,0.872

73,478,0.872

74,386,0.872

75,212,0.872

76,-19,0.872

77,677,0.872

78,465,0.873

79,-171,0.873

80,531,0.873

81,756,0.873

82,41,0.873

83,231,0.873

84,636,0.873

85,209,0.873

86,-323,0.873

87,481,0.873

88,768,0.873

89,190,0.873

90,89,0.873

91,756,0.873

92,304,0.873

93,310,0.873

94,338,0.873

95,237,0.873

96,866,0.873

97,481,0.873

98,-187,0.873

99,-171,0.873

100,522,0.873

101,386,0.873

102,202,0.873

103,237,0.873

104,620,0.873

105,800,0.873

106,-187,0.873

107,310,0.873

108,800,0.873

109,-66,0.873

110,310,0.873

111,430,0.873

112,572,0.873

113,-544,0.873

114,234,0.873

115,16,0.873

116,693,0.873

117,623,0.873

118,-89,0.873

119,73,0.873

120,345,0.873

121,-89,0.873

122,348,0.873

123,376,0.873

124,104,0.873

125,531,0.873

126,405,0.873

127,300,0.873

128,-158,0.873

129,534,0.874

130,632,0.874

131,-89,0.874

132,85,0.874

133,269,0.874

134,797,0.874

135,-79,0.874

136,294,0.874

137,481,0.874

138,101,0.874

139,-161,0.874

140,873,0.874

141,468,0.874

142,111,0.874

143,269,0.874

144,481,0.874

145,-82,0.874

146,468,0.874

147,708,0.874

148,120,0.874

149,-190,0.874

150,936,0.874

151,209,0.874

152,95,0.874

153,696,0.874

154,791,0.874

155,215,0.874

156,231,0.874

157,876,0.874

158,800,0.874

159,6,0.874

160,636,0.874

161,686,0.874

162,-28,0.874

163,247,0.874

164,591,0.874

165,215,0.874

166,13,0.874

167,639,0.874

168,813,0.874

169,133,0.874

170,667,0.874

171,876,0.874

172,16,0.874

173,-174,0.874

174,787,0.874

175,13,0.874

176,645,0.874

177,566,0.874

178,-108,0.874

179,243,0.874

180,667,0.875

181,-19,0.875

182,323,0.875

183,816,0.875

184,234,0.875

185,221,0.875

186,541,0.875

187,3,0.875

188,680,0.875

189,370,0.875

190,16,0.875

191,642,0.875

192,538,0.875

193,139,0.875

194,879,0.875

195,813,0.875

196,-430,0.875

197,379,0.875

198,1138,0.875

199,-57,0.875

200,999,0.875

201,168,0.875

202,-95,0.875

203,911,0.875

204,-13,0.875

205,126,0.875

206,876,0.875

207,-323,0.875

208,759,0.875

209,152,0.875

210,240,0.875

211,351,0.875

212,16,0.875

213,892,0.875

214,231,0.875

215,240,0.875

216,149,0.875

217,247,0.875

218,658,0.875

219,262,0.875

220,243,0.875

221,800,0.875

222,28,0.875

223,734,0.875

224,-32,0.875

225,436,0.875

226,531,0.875

227,-95,0.875

228,876,0.875

229,231,0.875

230,727,0.875

231,-25,0.876

232,193,0.876

233,259,0.876

234,243,0.876

235,1066,0.876

236,-329,0.876

237,898,0.876

238,655,0.876

239,22,0.876

240,664,0.876

241,174,0.876

242,-66,0.876

243,674,0.876

244,-89,0.876

245,474,0.876

246,648,0.876

247,-44,0.876

248,114,0.876

249,797,0.876

250,-288,0.876

251,579,0.876

252,550,0.876

253,478,0.876

254,658,0.876

255,-120,0.876

256,262,0.876

257,712,0.876

258,9,0.876

259,-111,0.876

260,576,0.876

261,-6,0.876

262,240,0.876

263,756,0.876

264,389,0.876

265,247,0.876

266,579,0.876

267,316,0.876

268,386,0.876

269,446,0.876

270,471,0.876

271,370,0.876

272,459,0.876

273,300,0.876

274,76,0.876

275,474,0.876

276,278,0.876

277,73,0.876

278,474,0.876

279,373,0.876

280,6,0.876

281,670,0.876

282,582,0.877

283,-98,0.877

284,392,0.877

285,538,0.877

286,-92,0.877

287,708,0.877

288,-19,0.877

289,297,0.877

290,705,0.877

291,512,0.877

292,180,0.877

293,446,0.877

294,357,0.877

295,-89,0.877

296,914,0.877

297,370,0.877

298,-79,0.877

299,424,0.877

300,395,0.877

301,693,0.877

302,338,0.877

303,9,0.877

304,759,0.877

305,174,0.877

306,481,0.877

307,389,0.877

308,481,0.877

309,620,0.877

310,-199,0.877

311,405,0.877

312,528,0.877

313,693,0.877

314,936,0.877

315,-164,0.877

316,455,0.877

317,316,0.877

318,-66,0.877

319,1230,0.877

320,199,0.877

321,427,0.877

322,500,0.877

323,-82,0.877

324,1028,0.877

325,145,0.877

326,686,0.877

327,579,0.877

328,430,0.877

329,319,0.877

330,484,0.877

331,645,0.877

332,-161,0.877

333,531,0.878

334,199,0.878

335,465,0.878

336,370,0.878

337,509,0.878

338,620,0.878

339,-32,0.878

340,82,0.878

341,474,0.878

342,47,0.878

343,958,0.878

344,199,0.878

345,291,0.878

346,266,0.878

347,57,0.878

348,1104,0.878

349,579,0.878

350,-158,0.878

351,484,0.878

352,379,0.878

353,680,0.878

354,452,0.878

355,585,0.878

356,474,0.878

357,218,0.878

358,218,0.878

359,367,0.878

360,930,0.878

361,601,0.878

362,683,0.878

363,-95,0.878

364,639,0.878

365,-22,0.878

366,459,0.878

367,364,0.878

368,-3,0.878

369,-38,0.878

370,228,0.878

371,130,0.878

372,-19,0.878

373,1116,0.878

374,196,0.878

375,402,0.878

376,452,0.878

377,202,0.878

378,591,0.878

379,455,0.878

380,617,0.878

381,218,0.878

382,304,0.878

383,870,0.878

384,452,0.879

385,595,0.879

386,-13,0.879

387,642,0.879

388,92,0.879

389,218,0.879

390,585,0.879

391,123,0.879

392,218,0.879

393,847,0.879

394,92,0.879

395,623,0.879

396,-57,0.879

397,85,0.879

398,209,0.879

399,863,0.879

