Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,13176,0.530

2,12291,0.530

3,12804,0.530

4,12782,0.530

5,13020,0.530

6,13177,0.530

7,13030,0.530

8,13352,0.530

9,12476,0.530

10,12537,0.530

11,12913,0.530

12,13611,0.530

13,13340,0.530

14,12700,0.530

15,12960,0.530

16,13024,0.530

17,13170,0.530

18,13346,0.530

19,13528,0.530

20,12870,0.530

21,12476,0.530

22,12950,0.530

23,13552,0.530

24,13298,0.530

25,13032,0.530

26,12671,0.530

27,13031,0.530

28,13352,0.530

29,13466,0.530

30,13028,0.530

31,12606,0.530

32,13478,0.530

33,13488,0.530

34,13029,0.530

35,12879,0.530

36,12590,0.530

37,12986,0.530

38,12964,0.530

39,13383,0.530

40,13205,0.530

41,13026,0.530

42,12885,0.530

43,13277,0.530

44,12968,0.530

45,13324,0.530

46,12824,0.530

47,12586,0.530

48,12387,0.530

49,12523,0.530

50,12712,0.530

51,12769,0.530

52,12866,0.530

53,13135,0.530

54,13339,0.530

55,13211,0.530

56,13306,0.530

57,13029,0.530

58,13183,0.530

59,13690,0.530

60,13285,0.530

61,13260,0.530

62,12404,0.530

63,12637,0.530

64,12679,0.530

65,12519,0.530

66,13130,0.530

67,13642,0.530

68,13221,0.530

69,13346,0.530

70,13321,0.530

71,13397,0.530

72,13218,0.530

73,12789,0.530

74,12902,0.530

75,12418,0.530

76,12184,0.530

77,12743,0.530

78,13033,0.530

79,13344,0.530

80,13267,0.530

81,13202,0.530

82,13318,0.530

83,13153,0.530

84,12807,0.530

85,12854,0.530

86,12670,0.530

87,12508,0.530

88,12868,0.530

89,13018,0.530

90,13024,0.530

91,13143,0.530

92,13162,0.530

93,13189,0.530

94,13441,0.530

95,13802,0.530

96,13937,0.530

97,13811,0.530

98,13470,0.530

99,13230,0.530

100,13492,0.530

101,13442,0.530

102,13243,0.530

103,13472,0.530

104,13558,0.530

105,13357,0.530

106,13662,0.530

107,13515,0.530

108,13831,0.530

109,13300,0.530

110,13407,0.530

111,13460,0.530

112,13232,0.530

113,13305,0.530

114,13394,0.530

115,13272,0.530

116,13563,0.530

117,13849,0.530

118,12885,0.530

119,13021,0.530

120,13482,0.530

121,12921,0.530

122,13178,0.529

123,12436,0.529

124,12473,0.529

125,13093,0.529

126,13354,0.529

127,13181,0.529

128,13263,0.529

129,13649,0.529

130,13984,0.529

131,13748,0.529

132,13839,0.529

133,14256,0.529

134,13125,0.529

135,13216,0.529

136,13306,0.529

137,13092,0.529

138,13121,0.529

139,13287,0.529

140,13113,0.529

141,12553,0.529

142,13544,0.529

143,13558,0.529

144,13840,0.529

145,13321,0.529

146,14162,0.529

147,13861,0.529

148,13484,0.529

149,13199,0.529

150,13175,0.529

151,13269,0.529

152,13270,0.529

153,13257,0.529

154,13778,0.529

155,13650,0.529

156,14218,0.529

157,14093,0.529

158,14680,0.529

159,14599,0.529

160,14897,0.529

161,14650,0.529

162,14268,0.529

163,13658,0.529

164,14020,0.529

165,13496,0.529

166,13877,0.529

167,13755,0.529

168,14346,0.529

169,14409,0.529

170,14631,0.529

171,14496,0.529

172,14402,0.529

173,14076,0.529

174,14271,0.529

175,13731,0.529

176,13692,0.529

177,13756,0.529

178,13827,0.529

179,13858,0.529

180,13618,0.529

181,13774,0.529

182,13868,0.529

183,14093,0.529

184,13793,0.529

185,14048,0.529

186,14038,0.529

187,13895,0.529

188,14588,0.529

189,14542,0.529

190,14652,0.529

191,14701,0.529

192,14528,0.529

193,14611,0.529

194,14271,0.529

195,13985,0.529

196,14298,0.529

197,14153,0.529

198,14029,0.529

199,13501,0.529

200,13879,0.529

201,13997,0.529

202,13960,0.529

203,13705,0.529

204,13445,0.529

205,14188,0.529

206,14354,0.529

207,14559,0.529

208,14634,0.529

209,14547,0.529

210,14323,0.529

211,13616,0.529

212,13939,0.529

213,13521,0.529

214,13565,0.529

215,13579,0.529

216,14042,0.529

217,13838,0.529

218,14404,0.529

219,14001,0.529

220,13650,0.529

221,13854,0.529

222,14439,0.529

223,14263,0.529

224,13813,0.529

225,14241,0.529

226,14334,0.529

227,13912,0.529

228,13863,0.529

229,13956,0.529

230,13471,0.529

231,13379,0.529

232,13423,0.529

233,13432,0.529

234,12894,0.529

235,12773,0.529

236,13115,0.529

237,12980,0.529

238,12922,0.529

239,13406,0.529

240,13416,0.529

241,13363,0.529

242,13168,0.529

243,13322,0.529

244,13406,0.529

245,13376,0.529

246,13314,0.529

247,13334,0.529

248,12828,0.529

249,12782,0.529

250,13214,0.529

251,13454,0.529

252,13146,0.528

253,12733,0.528

254,12355,0.528

255,12064,0.528

256,12927,0.528

257,12914,0.528

258,12751,0.528

259,12546,0.528

260,12700,0.528

261,13038,0.528

262,13026,0.528

263,12967,0.528

264,12742,0.528

265,13142,0.528

266,13305,0.528

267,13478,0.528

268,13057,0.528

269,13471,0.528

270,13600,0.528

271,13276,0.528

272,13159,0.528

273,13098,0.528

274,13843,0.528

275,13252,0.528

276,13447,0.528

277,13229,0.528

278,13524,0.528

279,13480,0.528

280,13530,0.528

281,13342,0.528

282,13282,0.528

283,12864,0.528

284,13475,0.528

285,13578,0.528

286,13386,0.528

287,13573,0.528

288,13358,0.528

289,13333,0.528

290,13134,0.528

291,13229,0.528

292,13418,0.528

293,12579,0.528

294,13266,0.528

295,13832,0.528

296,13938,0.528

297,13887,0.528

298,13813,0.528

299,13295,0.528

300,13363,0.528

301,13350,0.528

302,13172,0.528

303,13078,0.528

304,12845,0.528

305,13144,0.528

306,13073,0.528

307,13395,0.528

308,13230,0.528

309,13357,0.528

310,13811,0.528

311,14022,0.528

312,13765,0.528

313,13824,0.528

314,13735,0.528

315,13738,0.528

316,13913,0.528

317,13137,0.528

318,13333,0.528

319,12840,0.528

320,13101,0.528

321,13357,0.528

322,13442,0.528

323,13612,0.528

324,13493,0.528

325,12773,0.528

326,13510,0.528

327,13629,0.528

328,13725,0.528

329,13345,0.528

