Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
173,-21,0.832

174,-93,0.832

175,-184,0.832

176,-242,0.833

177,-227,0.833

178,-151,0.833

179,-167,0.834

180,-260,0.834

181,-59,0.834

182,-155,0.835

183,91,0.835

184,-22,0.835

185,43,0.836

186,21,0.836

187,45,0.836

188,64,0.837

189,148,0.837

190,188,0.837

191,181,0.838

192,197,0.838

193,79,0.838

194,181,0.839

195,86,0.839

196,193,0.839

197,181,0.840

198,193,0.840

199,211,0.840

200,201,0.841

201,95,0.841

202,217,0.841

203,177,0.842

204,107,0.842

205,86,0.842

206,187,0.843

207,194,0.843

208,206,0.843

209,240,0.843

210,80,0.844

211,236,0.844

212,72,0.844

213,252,0.845

214,71,0.845

215,268,0.845

216,221,0.846

217,273,0.846

218,55,0.846

219,-125,0.847

220,-40,0.847

221,50,0.847

222,-39,0.848

223,158,0.848

224,57,0.848

225,145,0.849

226,120,0.849

227,22,0.849

228,254,0.850

229,92,0.850

230,132,0.850

231,213,0.851

232,208,0.851

233,193,0.851

234,48,0.852

235,229,0.852

236,154,0.852

237,156,0.853

238,127,0.853

239,70,0.853

240,218,0.854

241,185,0.854

242,68,0.854

243,197,0.855

244,20,0.855

245,12,0.855

246,-131,0.855

247,-137,0.856

248,-15,0.856

249,-241,0.856

250,-91,0.857

251,-35,0.857

252,38,0.857

253,-63,0.858

254,-121,0.858

255,123,0.858

256,-136,0.859

257,52,0.859

258,18,0.859

259,46,0.860

260,201,0.860

261,44,0.860

262,183,0.861

263,119,0.861

264,44,0.861

265,70,0.862

266,44,0.862

267,154,0.862

268,204,0.863

269,86,0.863

270,160,0.863

271,81,0.864

272,63,0.864

273,56,0.864

274,6,0.865

275,-265,0.865

276,-116,0.865

277,8,0.866

278,-168,0.866

279,68,0.866

280,163,0.867

281,174,0.867

282,50,0.867

283,9,0.867

284,-273,0.868

285,-92,0.868

286,-192,0.868

287,135,0.869

288,81,0.869

289,13,0.869

290,-1,0.870

291,7,0.870

292,-95,0.870

293,4,0.871

294,-235,0.871

295,-111,0.871

296,4,0.872

297,105,0.872

298,86,0.872

299,111,0.873

300,71,0.873

301,-94,0.873

302,92,0.874

303,-94,0.874

304,137,0.874

305,175,0.875

306,136,0.875

307,95,0.875

308,134,0.876

309,59,0.876

310,58,0.876

311,-147,0.877

312,57,0.877

313,-138,0.877

314,-48,0.878

315,8,0.878

316,-269,0.878

317,-278,0.879

318,-151,0.879

319,-230,0.879

320,-86,0.879

321,-144,0.880

322,-153,0.880

323,-147,0.880

324,-178,0.881

325,-99,0.881

326,18,0.881

327,-59,0.882

328,-147,0.882

329,33,0.882

330,-94,0.883

331,-2,0.883

332,-245,0.883

333,-88,0.884

334,-162,0.884

335,28,0.884

336,0,0.885

337,110,0.885

338,0,0.885

339,66,0.886

340,92,0.886

341,-114,0.886

342,-79,0.887

343,-86,0.887

344,-81,0.887

345,-93,0.888

346,-246,0.888

347,17,0.888

348,-127,0.889

349,-252,0.889

350,-202,0.889

351,25,0.890

352,62,0.890

353,-10,0.890

354,-39,0.891

355,-92,0.891

356,251,0.891

357,125,0.891

358,-10,0.892

359,-92,0.892

360,17,0.892

361,-136,0.893

362,-214,0.893

363,-112,0.893

364,-139,0.894

365,13,0.894

366,-168,0.894

367,-71,0.895

368,-228,0.895

369,6,0.895

370,-147,0.896

371,-103,0.896

372,34,0.896

373,-147,0.897

374,-193,0.897

375,-82,0.897

376,-138,0.898

377,15,0.898

378,-93,0.898

379,-67,0.899

380,17,0.899

381,18,0.899

382,52,0.900

383,330,0.900

384,52,0.900

385,84,0.901

386,-36,0.901

387,116,0.901

388,204,0.902

389,35,0.902

390,-113,0.902

391,-116,0.903

392,-48,0.903

393,-165,0.903

394,6,0.903

395,-75,0.904

396,-167,0.904

397,-61,0.904

398,-63,0.905

399,-139,0.905

400,-104,0.905

401,-138,0.906

402,-8,0.906

403,-159,0.906

404,-44,0.907

405,-138,0.907

406,-37,0.907

407,68,0.908

408,46,0.908

409,177,0.908

410,79,0.909

411,129,0.909

412,260,0.909

413,172,0.910

414,188,0.910

415,34,0.910

416,197,0.911

417,90,0.911

418,146,0.911

419,42,0.912

420,131,0.912

421,258,0.912

422,153,0.913

423,162,0.913

424,50,0.913

425,-47,0.914

426,100,0.914

427,30,0.914

428,10,0.915

429,-139,0.915

430,-126,0.915

431,-197,0.915

432,15,0.916

433,-259,0.916

434,53,0.916

435,-116,0.917

436,-172,0.917

437,-95,0.917

438,-144,0.918

439,48,0.918

440,85,0.918

441,4,0.919

442,76,0.919

443,34,0.919

444,-6,0.920

445,-34,0.920

446,-28,0.920

447,181,0.921

448,-37,0.921

449,-25,0.921

450,-81,0.922

451,-93,0.922

452,27,0.922

453,19,0.923

454,71,0.923

455,35,0.923

456,-52,0.924

457,-70,0.924

458,-112,0.924

459,67,0.925

460,-62,0.925

461,66,0.925

462,20,0.926

463,99,0.926

464,-13,0.926

465,-55,0.927

466,-55,0.927

467,-100,0.927

468,-268,0.927

469,-129,0.928

470,-257,0.928

471,-263,0.928

472,-333,0.929

473,-193,0.929

474,-176,0.929

475,15,0.930

476,28,0.930

477,46,0.930

478,31,0.931

479,-30,0.931

480,31,0.931

481,-272,0.932

482,-185,0.932

483,-228,0.932

484,-144,0.933

485,-86,0.933

486,39,0.933

487,185,0.934

488,42,0.934

489,53,0.934

490,-13,0.935

491,-86,0.935

492,-183,0.935

493,-90,0.936

494,25,0.936

495,-49,0.936

496,95,0.937

497,63,0.937

498,231,0.937

499,-24,0.938

500,-66,0.938

501,-125,0.938

502,-111,0.938

503,-168,0.939

504,55,0.939

505,131,0.939

506,53,0.940

507,55,0.940

508,56,0.940

509,8,0.941

510,26,0.941

511,-70,0.941

512,-57,0.942

513,-137,0.942

514,24,0.942

515,-149,0.943

516,-120,0.943

517,-8,0.943

518,-209,0.944

519,-121,0.944

520,70,0.944

521,-67,0.945

522,-61,0.945

523,-73,0.945

524,-71,0.946

525,18,0.946

526,-156,0.946

527,-114,0.947

528,-251,0.947

529,-119,0.947

530,-75,0.948

531,43,0.948

532,129,0.948

533,39,0.949

534,167,0.949

535,215,0.949

536,90,0.950

537,195,0.950

538,155,0.950

539,282,0.950

540,224,0.951

541,123,0.951

542,156,0.951

