Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
216,1992,0.883

217,-2245,0.883

218,-95,0.884

219,-7526,0.884

220,-4554,0.884

221,-7115,0.885

222,1423,0.885

223,1929,0.886

224,1233,0.886

225,316,0.886

226,-2182,0.887

227,-63,0.887

228,-2340,0.888

229,6799,0.888

230,6862,0.888

231,2909,0.889

232,-917,0.889

233,2403,0.890

234,2372,0.890

235,4585,0.890

236,316,0.891

237,1138,0.891

238,2214,0.892

239,-4332,0.892

240,-6894,0.893

241,-980,0.893

242,285,0.893

243,5186,0.894

244,2973,0.894

245,-4237,0.895

246,-2150,0.895

247,-2403,0.895

248,7210,0.896

249,7621,0.896

250,7969,0.897

251,4016,0.897

252,-2467,0.897

253,-854,0.898

254,-1012,0.898

255,6230,0.899

256,4585,0.899

257,-3984,0.899

258,-4459,0.900

259,-253,0.900

260,253,0.901

261,6008,0.901

262,3953,0.901

263,-822,0.902

264,2688,0.902

265,2720,0.903

266,9171,0.903

267,4332,0.903

268,2498,0.904

269,-1550,0.904

270,-253,0.905

271,-32,0.905

272,4048,0.905

273,3226,0.906

274,1075,0.906

275,-4933,0.907

276,-2593,0.907

277,1550,0.907

278,5344,0.908

279,474,0.908

280,-1012,0.909

281,-1992,0.909

282,1423,0.909

283,4016,0.910

284,791,0.910

285,4902,0.911

286,3162,0.911

287,-2087,0.911

288,-1992,0.912

289,-6419,0.912

290,-2467,0.913

291,5091,0.913

292,3573,0.913

293,2909,0.914

294,1075,0.914

295,-917,0.915

296,-949,0.915

297,-4427,0.915

298,-4838,0.916

299,-2625,0.916

300,2498,0.917

301,5597,0.917

302,3890,0.917

303,-1644,0.918

304,-5597,0.918

305,-4522,0.919

306,-411,0.919

307,4459,0.919

308,6799,0.920

309,5344,0.920

310,0,0.921

311,-4933,0.921

312,411,0.921

313,-1138,0.922

314,-4459,0.922

315,-2846,0.923

316,-4048,0.923

317,-2941,0.924

318,2372,0.924

319,5534,0.924

320,-221,0.925

321,-2024,0.925

322,-5186,0.926

323,2055,0.926

324,-854,0.926

325,-3194,0.927

326,-7463,0.927

327,-2720,0.928

328,2656,0.928

329,285,0.928

330,221,0.929

331,474,0.929

332,2308,0.930

333,3036,0.930

334,569,0.930

335,-4237,0.931

336,1834,0.931

337,-2814,0.932

338,-632,0.932

339,-791,0.932

340,2783,0.933

341,6925,0.933

342,4775,0.934

343,2941,0.934

344,-5566,0.934

345,-6135,0.935

346,1328,0.935

347,6166,0.936

348,2625,0.936

349,-2372,0.936

350,2277,0.937

351,-4965,0.937

352,-2372,0.938

353,-6578,0.938

354,158,0.938

355,1170,0.939

356,664,0.939

357,-4649,0.940

358,-5660,0.940

359,4712,0.940

360,5313,0.941

361,601,0.941

362,-1834,0.942

363,-3352,0.942

364,2783,0.942

365,3605,0.943

366,1992,0.943

367,1802,0.944

368,-1423,0.944

369,-2150,0.944

370,1771,0.945

371,2119,0.945

372,4933,0.946

373,-3162,0.946

374,-4269,0.946

375,2941,0.947

376,759,0.947

377,-791,0.948

378,2625,0.948

379,-4269,0.948

380,-1170,0.949

381,411,0.949

382,2656,0.950

383,5597,0.950

384,-411,0.950

385,-2561,0.951

386,-4522,0.951

387,443,0.952

388,4332,0.952

389,5376,0.952

390,-5186,0.953

391,-158,0.953

392,3542,0.954

393,7210,0.954

394,5787,0.955

395,-5155,0.955

396,-3320,0.955

397,2878,0.956

398,2245,0.956

399,2024,0.957

400,4237,0.957

401,3984,0.957

402,4490,0.958

403,4870,0.958

404,5819,0.959

405,1297,0.959

406,-2720,0.959

407,-3099,0.960

408,-4301,0.960

409,1391,0.961

410,2846,0.961

411,5502,0.961

412,5028,0.962

413,-3826,0.962

414,-6736,0.963

415,-1739,0.963

416,1929,0.963

417,1961,0.964

418,632,0.964

419,4016,0.965

420,-2055,0.965

421,-158,0.965

422,-2055,0.966

423,-190,0.966

424,4870,0.967

425,3415,0.967

426,1486,0.967

427,-1518,0.968

428,-1613,0.968

429,-1708,0.969

430,-7589,0.969

431,-664,0.969

432,4743,0.970

433,-2150,0.970

434,2087,0.971

435,221,0.971

436,-3447,0.971

437,-538,0.972

438,-285,0.972

439,-696,0.973

440,474,0.973

441,4617,0.973

442,-2561,0.974

443,-2308,0.974

444,4743,0.975

445,6641,0.975

446,-5344,0.975

447,-4680,0.976

448,-4048,0.976

449,348,0.977

450,3099,0.977

451,-4554,0.977

452,-2783,0.978

453,1550,0.978

454,4427,0.979

455,1834,0.979

456,-1107,0.979

457,1897,0.980

458,3510,0.980

459,1739,0.981

460,-4427,0.981

461,1518,0.981

462,5344,0.982

463,-3226,0.982

464,1613,0.983

465,4174,0.983

466,2372,0.983

467,-4870,0.984

468,601,0.984

469,1328,0.985

470,-727,0.985

471,917,0.986

472,-2277,0.986

473,63,0.986

474,443,0.987

475,348,0.987

476,4649,0.988

477,1328,0.988

478,-3131,0.988

479,1360,0.989

480,3858,0.989

481,2720,0.990

482,-3289,0.990

483,-4237,0.990

484,-4490,0.991

485,-917,0.991

486,1423,0.992

487,1581,0.992

488,-7020,0.992

489,-8001,0.993

490,-4364,0.993

491,1265,0.994

492,2055,0.994

493,-6514,0.994

494,-4427,0.995

495,-6831,0.995

496,2561,0.996

497,3763,0.996

498,-2846,0.996

499,-1739,0.997

500,-1676,0.997

501,-7463,0.998

502,-4807,0.998

503,-1044,0.998

504,4680,0.999

505,6578,0.999

506,2087,1.000

507,1581,1.000

508,2846,1.000

509,-917,1.001

510,-7336,1.001

511,-3162,1.002

512,-1708,1.002

513,4301,1.002

514,4237,1.003

515,4933,1.003

516,4237,1.004

517,1644,1.004

518,-3226,1.004

519,-8285,1.005

520,-4427,1.005

521,-4459,1.006

522,-1233,1.006

523,1455,1.006

524,4870,1.007

525,4490,1.007

526,221,1.008

527,-1771,1.008

528,-1170,1.008

529,2846,1.009

530,2087,1.009

531,6419,1.010

532,3004,1.010

533,5597,1.010

534,4965,1.011

535,-3573,1.011

536,1044,1.012

537,569,1.012

538,4743,1.012

539,3510,1.013

540,3700,1.013

541,32,1.014

542,-3953,1.014

543,474,1.015

544,6799,1.015

545,4743,1.015

546,2245,1.016

547,-2435,1.016

548,-3415,1.017

549,-32,1.017

550,1897,1.017

551,3573,1.018

552,3036,1.018

553,1170,1.019

554,-6419,1.019

555,-63,1.019

556,-4206,1.020

557,-1170,1.020

558,-2214,1.021

559,2024,1.021

560,316,1.021

561,-95,1.022

562,2182,1.022

563,6166,1.023

564,221,1.023

565,4111,1.023

566,4902,1.024

567,5502,1.024

568,1834,1.025

569,2625,1.025

570,-7115,1.025

571,-3510,1.026

572,-2530,1.026

573,-4143,1.027

574,4585,1.027

575,4301,1.027

576,2055,1.028

577,-6451,1.028

578,-7495,1.029

579,-2467,1.029

580,285,1.029

581,3731,1.030

582,2783,1.030

583,2814,1.031

584,-7020,1.031

585,-7210,1.031

586,-63,1.032

587,-2372,1.032

588,-1138,1.033

589,4522,1.033

590,6135,1.033

591,3605,1.034

592,664,1.034

593,-5407,1.035

594,1391,1.035

595,-2530,1.035

596,2561,1.036

597,6894,1.036

598,1992,1.037

599,-32,1.037

600,727,1.037

601,-4902,1.038

602,2814,1.038

603,443,1.039

604,1265,1.039

605,5344,1.039

606,253,1.040

607,-6736,1.040

608,-2372,1.041

609,601,1.041

610,348,1.041

611,1676,1.042

612,474,1.042

