Layer 1
Velocity0.033m/ns
Trace Nr, Depth  m
4155,0.566

4160,0.566

4164,0.566

4173,0.563

4182,0.563

4186,0.563

4191,0.563

4195,0.563

4204,0.563

4213,0.563

4226,0.563

4230,0.563

4235,0.563

4243,0.563

4252,0.563

4261,0.563

4279,0.563

4283,0.563

4292,0.563

4296,0.563

4314,0.559

4323,0.559

4367,0.559

4385,0.559

4389,0.559

4393,0.559

4398,0.557

4415,0.553

4424,0.549

4429,0.543

4442,0.537

4473,0.528

4490,0.526

4495,0.524

4504,0.524

4508,0.520

4512,0.518

4517,0.516

4521,0.516

4530,0.514

4534,0.514

4539,0.514

4548,0.516

4552,0.520

4561,0.520

4565,0.524

4570,0.526

4574,0.528

4583,0.528

4587,0.528

4592,0.528

4596,0.528

4601,0.528

4609,0.528

4614,0.526

4627,0.524

4631,0.522

4636,0.522

4640,0.516

4645,0.516

4649,0.514

4658,0.514

4666,0.514

4670,0.512

4675,0.510

4684,0.506

4689,0.504

4693,0.504

4698,0.499

4702,0.499

4706,0.495

4715,0.491

4720,0.487

4733,0.485

4737,0.483

4742,0.477

4746,0.477

4750,0.473

4764,0.469

4772,0.462

4777,0.462

4786,0.456

4790,0.454

4794,0.452

4803,0.450

4812,0.446

4817,0.444

4825,0.440

4834,0.435

4839,0.429

4847,0.425

4852,0.425

4861,0.419

4869,0.415

4874,0.411

4878,0.411

4891,0.402

4896,0.396

4905,0.394

4914,0.388

4918,0.384

4922,0.380

4936,0.374

4940,0.365

4944,0.363

4949,0.361

4953,0.357

4958,0.347

4966,0.336

4971,0.332

4980,0.326

4988,0.318

4997,0.312

5002,0.310

5006,0.305

5010,0.297

5015,0.293

5019,0.283

5028,0.281

5033,0.272

5037,0.262

5041,0.260

5046,0.258

5050,0.248

5059,0.246

5063,0.244

5068,0.237

5072,0.237

5077,0.235

5085,0.231

5090,0.229

5094,0.229

5099,0.227

5112,0.225

5116,0.223

