Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
362,544,0.841

363,737,0.841

364,421,0.841

365,459,0.841

366,266,0.841

367,16,0.841

368,329,0.841

369,572,0.841

370,860,0.841

371,781,0.841

372,478,0.841

373,-25,0.841

374,582,0.841

375,459,0.841

376,810,0.841

377,459,0.841

378,579,0.841

379,490,0.841

380,111,0.841

381,-152,0.841

382,190,0.841

383,323,0.841

384,478,0.841

385,427,0.841

386,582,0.841

387,512,0.841

388,-16,0.841

389,538,0.841

390,266,0.841

391,566,0.841

392,563,0.841

393,553,0.841

394,389,0.841

395,493,0.841

396,449,0.841

397,496,0.841

398,465,0.841

399,503,0.841

400,152,0.841

401,-120,0.841

402,-177,0.841

403,364,0.841

404,294,0.841

405,889,0.841

406,421,0.841

407,370,0.841

408,677,0.841

409,237,0.841

410,503,0.841

411,13,0.841

412,281,0.841

413,664,0.841

414,768,0.841

415,822,0.841

416,613,0.841

417,854,0.841

418,398,0.841

419,190,0.841

420,180,0.841

421,576,0.841

422,740,0.841

423,876,0.841

424,617,0.841

425,332,0.841

426,196,0.841

427,326,0.841

428,193,0.841

429,762,0.841

430,503,0.841

431,914,0.841

432,829,0.841

433,-41,0.841

434,202,0.841

435,357,0.841

436,474,0.841

437,550,0.841

438,974,0.841

439,794,0.841

440,759,0.841

441,496,0.841

442,936,0.841

443,515,0.841

444,1075,0.841

445,933,0.841

446,794,0.841

447,455,0.841

448,1088,0.841

449,531,0.841

450,787,0.841

451,632,0.841

452,142,0.841

453,357,0.841

454,-47,0.841

455,180,0.841

456,57,0.841

457,6,0.841

458,376,0.841

459,196,0.841

460,193,0.841

461,288,0.841

462,743,0.841

463,730,0.841

464,854,0.841

465,791,0.841

466,844,0.841

467,800,0.841

468,-32,0.841

469,335,0.841

470,-32,0.841

471,376,0.841

472,455,0.842

473,313,0.842

474,357,0.842

475,323,0.842

476,620,0.842

477,281,0.842

478,623,0.842

479,291,0.842

480,310,0.842

481,781,0.842

482,528,0.842

483,1287,0.842

484,1021,0.842

485,1107,0.842

486,607,0.842

487,519,0.842

488,89,0.842

489,215,0.842

490,79,0.842

491,313,0.842

492,351,0.842

493,-16,0.842

494,544,0.842

495,379,0.842

496,509,0.842

497,778,0.842

498,408,0.842

499,285,0.842

500,104,0.842

501,-180,0.842

502,130,0.842

503,266,0.842

504,503,0.842

505,174,0.842

506,430,0.842

507,632,0.842

508,718,0.842

509,775,0.842

510,360,0.842

511,724,0.842

512,41,0.842

513,323,0.842

514,6,0.842

515,417,0.842

516,933,0.842

517,708,0.842

518,1059,0.842

519,712,0.842

520,25,0.842

521,-177,0.842

522,243,0.842

523,-6,0.842

524,705,0.842

525,791,0.842

526,933,0.842

527,803,0.842

528,749,0.842

529,743,0.842

530,898,0.842

531,920,0.842

532,885,0.842

533,515,0.842

534,351,0.842

535,54,0.842

536,-316,0.842

537,496,0.842

538,164,0.842

539,904,0.842

540,800,0.842

541,743,0.842

542,670,0.842

543,677,0.842

544,863,0.842

545,908,0.842

546,3,0.842

547,19,0.842

548,193,0.842

549,256,0.842

