Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
569,-2740,1.025

570,320,1.025

571,280,1.026

572,-660,1.026

573,-1730,1.026

574,810,1.027

575,680,1.027

576,-710,1.028

577,-2230,1.028

578,630,1.029

579,20,1.029

580,-1090,1.030

581,-1640,1.030

582,300,1.031

583,-180,1.031

584,-800,1.032

585,-1620,1.032

586,-1070,1.032

587,-180,1.033

588,-1380,1.033

589,-840,1.034

590,-280,1.034

591,-1300,1.035

592,-750,1.035

593,-2270,1.036

594,1160,1.036

595,-730,1.037

596,1510,1.037

597,1210,1.037

598,750,1.038

599,-940,1.038

600,390,1.039

601,2230,1.039

602,-790,1.040

603,100,1.040

604,710,1.041

605,-1010,1.041

606,-430,1.042

607,470,1.042

608,1450,1.043

609,-1540,1.043

610,-1280,1.043

611,480,1.044

612,20,1.044

