Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
101,1360,0.840

102,-7748,0.840

103,-32,0.841

104,411,0.841

105,4332,0.842

106,4396,0.842

107,-5123,0.842

108,4332,0.843

109,4206,0.843

110,-4902,0.844

111,-1075,0.844

112,4554,0.845

113,-5755,0.845

114,316,0.846

115,4933,0.846

116,3763,0.846

117,-6546,0.847

118,-5502,0.847

119,5218,0.848

120,2688,0.848

121,4617,0.849

122,-3415,0.849

123,4237,0.849

124,4364,0.850

125,-2277,0.850

126,3099,0.851

127,-2308,0.851

128,-949,0.852

129,-126,0.852

130,2277,0.852

131,3320,0.853

132,1992,0.853

133,6831,0.854

134,632,0.854

135,-2245,0.855

136,-3890,0.855

137,-6230,0.855

138,1391,0.856

139,-1486,0.856

140,2277,0.857

141,3067,0.857

142,4870,0.858

143,348,0.858

144,221,0.858

145,-2308,0.859

146,0,0.859

147,4269,0.860

148,5313,0.860

149,-3131,0.861

150,791,0.861

151,-7495,0.861

152,1739,0.862

153,-2656,0.862

154,-6704,0.863

155,-1107,0.863

156,1992,0.864

157,538,0.864

158,-4332,0.865

159,443,0.865

160,-4143,0.865

161,-6736,0.866

162,4870,0.866

163,-6641,0.867

164,158,0.867

165,-4459,0.868

166,1834,0.868

167,-4174,0.868

168,-411,0.869

169,2119,0.869

170,4554,0.870

171,-1486,0.870

172,-158,0.871

173,4490,0.871

174,-4427,0.871

175,-4364,0.872

176,2783,0.872

177,-1486,0.873

178,2182,0.873

179,-285,0.874

180,3067,0.874

181,2277,0.874

182,-3162,0.875

183,-664,0.875

184,0,0.876

185,-3226,0.876

186,2245,0.877

187,-1771,0.877

188,-3573,0.877

189,1138,0.878

190,-158,0.878

191,2561,0.879

192,-1866,0.879

193,-2625,0.880

194,-6925,0.880

195,-1138,0.881

196,-5850,0.881

197,-1676,0.881

198,3226,0.882

199,-4143,0.882

200,1802,0.883

201,5439,0.883

202,-1138,0.884

203,5313,0.884

204,1423,0.884

205,-6799,0.885

206,3131,0.885

207,-4301,0.886

208,2245,0.886

209,-3542,0.887

210,-2308,0.887

211,-1866,0.887

212,3036,0.888

213,2214,0.888

214,1455,0.889

215,2688,0.889

216,-6008,0.890

217,1455,0.890

218,-4902,0.890

219,2308,0.891

220,5407,0.891

221,-2308,0.892

222,2214,0.892

223,-6546,0.893

224,632,0.893

225,-949,0.893

226,3352,0.894

227,-7558,0.894

228,4680,0.895

229,-632,0.895

230,5439,0.896

231,4522,0.896

232,-3194,0.897

233,1929,0.897

234,2783,0.897

235,-2435,0.898

236,2973,0.898

237,1075,0.899

238,5249,0.899

239,5629,0.900

240,-4396,0.900

241,5660,0.900

242,-1170,0.901

243,3605,0.901

244,1834,0.902

245,2182,0.902

246,3099,0.903

247,6799,0.903

248,-1644,0.903

249,158,0.904

250,253,0.904

251,5186,0.905

252,-158,0.905

253,-538,0.906

254,6419,0.906

255,3605,0.906

256,-32,0.907

257,2561,0.907

258,-158,0.908

259,5344,0.908

260,-1834,0.909

261,-2245,0.909

262,3162,0.909

263,285,0.910

264,2878,0.910

265,-3194,0.911

266,-8032,0.911

267,1802,0.912

268,-285,0.912

269,-1739,0.912

270,4996,0.913

271,-1676,0.913

272,2530,0.914

273,3226,0.914

274,-1455,0.915

275,4743,0.915

276,-6419,0.916

277,-949,0.916

278,2024,0.916

279,6641,0.917

280,-2277,0.917

281,3099,0.918

282,-1613,0.918

283,-4459,0.919

284,-7589,0.919

285,-3226,0.919

286,5281,0.920

287,4427,0.920

288,-1138,0.921

289,-2245,0.921

290,4585,0.922

291,3858,0.922

292,2214,0.922

293,2372,0.923

294,2214,0.923

295,-791,0.924

296,253,0.924

297,-632,0.925

298,2024,0.925

299,3036,0.925

300,2656,0.926

301,3668,0.926

302,2909,0.927

303,-3573,0.927

304,696,0.928

305,-6989,0.928

306,-4332,0.928

307,1518,0.929

308,2467,0.929

309,759,0.930

310,-3763,0.930

311,3921,0.931

312,-4996,0.931

313,1328,0.932

314,1423,0.932

315,-3226,0.932

316,-32,0.933

317,-4902,0.933

318,1802,0.934

319,-4933,0.934

320,-4522,0.935

321,2277,0.935

322,-7558,0.935

323,-379,0.936

324,-6103,0.936

325,-854,0.937

326,-4206,0.937

327,6799,0.938

328,4965,0.938

329,95,0.938

330,1360,0.939

331,221,0.939

332,-1455,0.940

333,5439,0.940

334,1802,0.941

335,-5123,0.941

336,-2435,0.941

337,316,0.942

338,1233,0.942

339,-1866,0.943

340,1202,0.943

341,1202,0.944

342,664,0.944

343,1391,0.944

344,-6072,0.945

345,5850,0.945

346,-1423,0.946

347,1739,0.946

348,-1676,0.947

349,3194,0.947

350,1708,0.947

351,3004,0.948

352,1233,0.948

353,-2846,0.949

354,-2340,0.949

355,2909,0.950

356,4838,0.950

357,1834,0.951

358,538,0.951

359,727,0.951

360,727,0.952

361,-3257,0.952

362,3510,0.953

363,-2435,0.953

364,0,0.954

365,4301,0.954

366,5313,0.954

367,3036,0.955

368,3447,0.955

369,3226,0.956

370,-980,0.956

371,3352,0.957

372,-2403,0.957

373,3004,0.957

374,-6609,0.958

375,-4775,0.958

376,1107,0.959

377,-980,0.959

378,-4206,0.960

379,3194,0.960

380,-4301,0.960

381,4838,0.961

382,-6736,0.961

383,-2182,0.962

384,-2530,0.962

385,4459,0.963

386,-32,0.963

387,1297,0.963

388,-5123,0.964

389,-4079,0.964

390,-7558,0.965

391,379,0.965

392,-5850,0.966

393,1297,0.966

394,-4332,0.967

395,1550,0.967

396,-2751,0.967

397,4743,0.968

398,-1391,0.968

399,-9171,0.969

400,-4838,0.969

401,-6451,0.970

402,4364,0.970

403,-1075,0.970

404,-1044,0.971

405,-5407,0.971

406,-2625,0.972

407,3131,0.972

408,2308,0.973

409,-1518,0.973

410,5439,0.973

411,348,0.974

412,601,0.974

413,-2055,0.975

414,4743,0.975

415,-5724,0.976

416,3036,0.976

417,-1202,0.976

418,2119,0.977

419,569,0.977

420,4617,0.978

421,-1739,0.978

422,-4522,0.979

423,-63,0.979

424,601,0.979

425,-2909,0.980

426,917,0.980

427,2119,0.981

428,2846,0.981

429,2024,0.982

430,2467,0.982

431,-4522,0.983

432,-4902,0.983

433,-949,0.983

434,-1802,0.984

435,-1739,0.984

436,1233,0.985

437,-5186,0.985

438,-949,0.986

439,4301,0.986

440,0,0.986

441,-2340,0.987

442,-2087,0.987

443,2878,0.988

444,1929,0.988

445,-126,0.989

446,506,0.989

447,759,0.989

448,4743,0.990

449,5629,0.990

450,2467,0.991

451,-2024,0.991

452,-791,0.992

453,348,0.992

454,-411,0.992

455,1391,0.993

456,-3637,0.993

457,791,0.994

458,-1138,0.994

459,-3131,0.995

460,-949,0.995

461,-2308,0.995

462,-2498,0.996

463,-32,0.996

464,-1265,0.997

465,3067,0.997

466,2783,0.998

467,443,0.998

468,-3289,0.998

469,1739,0.999

470,0,0.999

471,95,1.000

472,316,1.000

473,-1170,1.001

474,3004,1.001

475,4585,1.002

476,949,1.002

477,3131,1.002

478,-980,1.003

479,-6831,1.003

480,-8791,1.004

481,2245,1.004

482,727,1.005

483,885,1.005

484,1107,1.005

485,-3352,1.006

486,4775,1.006

487,6862,1.007

488,443,1.007

489,5439,1.008

490,5281,1.008

491,791,1.008

492,-4554,1.009

493,2720,1.009

494,3226,1.010

495,-4396,1.010

496,-2277,1.011

497,5755,1.011

498,2308,1.011

499,126,1.012

500,-2214,1.012

501,1297,1.013

502,1771,1.013

503,5123,1.014

504,-190,1.014

505,0,1.014

506,2245,1.015

507,-1929,1.015

508,-6546,1.016

509,-2467,1.016

510,-1170,1.017

511,-4870,1.017

512,-3257,1.018

513,4269,1.018

514,-7368,1.018

515,3004,1.019

516,-2087,1.019

517,-632,1.020

518,-885,1.020

519,-95,1.021

520,601,1.021

521,727,1.021

522,2308,1.022

523,2467,1.022

524,1391,1.023

525,-3953,1.023

526,411,1.024

527,-2530,1.024

528,-5091,1.024

529,664,1.025

530,-980,1.025

531,-1012,1.026

532,2277,1.026

533,-4743,1.027

534,1708,1.027

535,-253,1.027

536,5629,1.028

537,-4490,1.028

538,4870,1.029

539,-4301,1.029

540,5155,1.030

541,-4143,1.030

542,-5155,1.030

543,1455,1.031

544,-6831,1.031

545,-1961,1.032

546,696,1.032

547,5407,1.033

548,-1044,1.033

549,-3447,1.033

550,1265,1.034

551,-1834,1.034

552,-4585,1.035

553,-2467,1.035

554,4712,1.036

555,-4459,1.036

