Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,1960,0.877

2,3080,0.877

3,2400,0.877

4,680,0.877

5,-500,0.877

6,-480,0.877

7,1930,0.877

8,1990,0.877

9,1610,0.877

10,-540,0.877

11,1740,0.877

12,1930,0.877

13,2490,0.877

14,890,0.877

15,-530,0.877

16,2220,0.877

17,1030,0.877

18,2760,0.877

19,1200,0.877

20,1170,0.877

21,-260,0.877

22,970,0.877

23,2140,0.877

24,1920,0.877

25,1170,0.877

26,-510,0.877

27,700,0.877

28,2470,0.877

29,2340,0.877

30,1720,0.877

31,-320,0.877

32,1490,0.877

33,2360,0.877

34,2270,0.877

35,970,0.877

36,-80,0.877

37,2190,0.877

38,3180,0.877

39,1710,0.877

40,1210,0.877

41,420,0.877

42,2490,0.877

43,970,0.877

44,600,0.877

45,1930,0.877

46,2160,0.877

47,1770,0.877

48,1940,0.877

49,1830,0.877

50,1560,0.877

51,920,0.877

52,2480,0.877

53,-110,0.877

54,1420,0.877

55,1430,0.877

56,1830,0.877

57,560,0.877

58,2390,0.876

59,2510,0.876

60,1680,0.876

61,1430,0.876

62,1360,0.876

63,2630,0.876

64,520,0.876

65,1880,0.876

66,1780,0.876

67,1040,0.876

68,190,0.876

69,3480,0.876

70,1740,0.876

71,-70,0.876

72,2010,0.876

73,2140,0.876

74,1610,0.876

75,210,0.876

76,1470,0.876

77,1080,0.876

78,1890,0.876

79,920,0.876

80,2950,0.876

81,-620,0.876

82,3130,0.876

83,1540,0.876

84,1060,0.876

85,920,0.876

86,3720,0.876

87,520,0.876

88,1750,0.876

89,1740,0.876

90,730,0.876

91,-320,0.876

92,3450,0.876

93,-480,0.876

94,2150,0.876

95,3080,0.876

96,2070,0.876

97,2120,0.876

98,-380,0.876

99,700,0.876

100,3100,0.876

101,520,0.876

102,-350,0.876

103,2050,0.876

104,360,0.876

105,790,0.876

106,2050,0.876

107,2480,0.876

108,-1100,0.876

109,2150,0.876

110,1120,0.876

111,490,0.876

112,660,0.876

113,2150,0.876

114,-140,0.876

115,760,0.876

116,3090,0.876

117,810,0.876

118,740,0.876

119,3140,0.876

120,90,0.876

121,1340,0.876

122,1130,0.876

123,-30,0.876

124,740,0.876

125,-140,0.876

126,2090,0.876

127,2420,0.876

128,700,0.876

129,1930,0.876

130,3560,0.876

131,-340,0.876

132,3790,0.876

133,1850,0.876

134,50,0.876

135,1320,0.876

136,1060,0.876

137,450,0.876

138,1210,0.876

139,2750,0.876

140,-930,0.876

141,1210,0.876

142,670,0.876

143,-1600,0.876

144,2720,0.875

145,1200,0.875

146,-950,0.875

147,2720,0.875

148,1370,0.875

149,70,0.875

150,2010,0.875

151,1780,0.875

152,-1110,0.875

153,2150,0.875

154,1560,0.875

155,100,0.875

156,2010,0.875

157,2610,0.875

158,-860,0.875

159,3510,0.875

160,-70,0.875

161,1030,0.875

162,1340,0.875

163,1410,0.875

164,2060,0.875

165,3470,0.875

166,-200,0.875

167,2200,0.875

168,3360,0.875

169,690,0.875

170,1290,0.875

171,3510,0.875

172,-200,0.875

173,2090,0.875

174,2420,0.875

175,750,0.875

176,2070,0.875

177,2060,0.875

178,490,0.875

179,2690,0.875

180,700,0.875

181,1990,0.875

182,3580,0.875

183,-260,0.875

184,2820,0.875

185,1170,0.875

186,1420,0.875

187,2750,0.875

188,2490,0.875

189,-980,0.875

190,2100,0.875

191,3130,0.875

192,970,0.875

193,1370,0.875

194,1900,0.875

195,20,0.875

196,50,0.875

197,2870,0.875

198,680,0.875

199,2080,0.875

200,990,0.875

201,1010,0.875

202,2880,0.875

203,1460,0.875

204,-220,0.875

205,3140,0.875

206,260,0.875

207,1520,0.875

208,2040,0.875

209,1380,0.875

210,60,0.875

211,3580,0.875

212,680,0.875

213,2060,0.875

214,1170,0.875

215,220,0.875

216,2720,0.875

217,730,0.875

218,-240,0.875

219,2050,0.875

220,730,0.875

221,-220,0.875

222,3480,0.875

223,-160,0.875

224,800,0.875

225,3370,0.875

226,720,0.875

227,1940,0.875

228,210,0.875

229,80,0.874

230,2030,0.874

231,1740,0.874

232,920,0.874

233,3430,0.874

234,-20,0.874

235,660,0.874

236,1780,0.874

237,2210,0.874

238,2530,0.874

239,-370,0.874

240,3580,0.874

241,-90,0.874

242,2080,0.874

243,760,0.874

244,2040,0.874

245,1700,0.874

246,840,0.874

247,3490,0.874

248,90,0.874

249,2080,0.874

250,1330,0.874

251,2250,0.874

252,1100,0.874

253,840,0.874

254,1220,0.874

255,750,0.874

256,1870,0.874

257,940,0.874

258,4190,0.874

259,2770,0.874

260,-720,0.874

261,3140,0.874

262,760,0.874

263,2750,0.874

264,-100,0.874

265,2580,0.874

266,1120,0.874

267,2140,0.874

268,1170,0.874

269,1910,0.874

270,740,0.874

271,1970,0.874

272,700,0.874

273,1950,0.874

274,750,0.874

275,2380,0.874

276,1930,0.874

277,930,0.874

278,2150,0.874

279,-380,0.874

280,1630,0.874

281,1960,0.874

282,540,0.874

283,1640,0.874

284,2470,0.874

285,1170,0.874

286,1470,0.874

287,700,0.874

288,2600,0.874

289,-480,0.874

290,970,0.874

291,1680,0.874

292,2130,0.874

293,1950,0.874

294,-90,0.874

295,3450,0.874

296,610,0.874

297,2360,0.874

298,2410,0.874

299,1750,0.874

300,2880,0.874

301,620,0.874

302,1630,0.874

303,1170,0.874

304,1240,0.874

305,1970,0.874

306,210,0.874

307,1930,0.874

308,1260,0.874

309,320,0.874

310,2760,0.874

311,950,0.874

312,120,0.874

313,1010,0.874

314,-990,0.874

315,1020,0.873

316,-1310,0.873

317,2980,0.873

318,-250,0.873

319,290,0.873

320,1340,0.873

321,930,0.873

322,1010,0.873

323,1140,0.873

324,-510,0.873

325,1560,0.873

326,990,0.873

327,-240,0.873

328,2210,0.873

329,-1320,0.873

330,1940,0.873

331,710,0.873

332,770,0.873

333,2910,0.873

334,1070,0.873

335,890,0.873

336,2150,0.873

337,-200,0.873

338,3130,0.873

339,1140,0.873

340,780,0.873

341,2410,0.873

342,-260,0.873

343,-130,0.873

344,1180,0.873

345,10,0.873

346,1460,0.873

347,1170,0.873

348,-1320,0.873

349,1880,0.873

350,1170,0.873

351,930,0.873

352,2480,0.873

353,10,0.873

354,1890,0.873

355,2220,0.873

356,240,0.873

357,930,0.873

358,1210,0.873

359,-400,0.873

360,690,0.873

361,2420,0.873

362,1040,0.873

363,1470,0.873

364,1160,0.873

365,-260,0.873

366,2110,0.873

367,1200,0.873

368,240,0.873

369,2430,0.873

370,1770,0.873

371,-1330,0.873

372,2150,0.873

373,1410,0.873

374,1710,0.873

375,1860,0.873

376,1460,0.873

377,1250,0.873

378,250,0.873

379,1400,0.873

380,1510,0.873

381,1000,0.873

382,1770,0.873

383,1870,0.873

384,-460,0.873

385,1860,0.873

386,1170,0.873

387,330,0.873

388,990,0.873

389,1390,0.873

390,1130,0.873

391,1640,0.873

392,1700,0.873

393,-570,0.873

394,2230,0.873

395,1140,0.873

396,-60,0.873

397,2120,0.873

398,1010,0.873

399,1170,0.873

400,220,0.873

401,2020,0.872

402,1090,0.872

403,740,0.872

404,1510,0.872

405,2220,0.872

406,10,0.872

407,1480,0.872

408,2300,0.872

409,1270,0.872

410,1070,0.872

411,250,0.872

412,1860,0.872

413,1170,0.872

414,1160,0.872

415,1380,0.872

416,2280,0.872

417,950,0.872

418,-60,0.872

419,1670,0.872

420,-400,0.872

421,1750,0.872

422,2440,0.872

423,690,0.872

424,2060,0.872

425,2420,0.872

426,600,0.872

427,2120,0.872

428,3100,0.872

429,-470,0.872

430,1700,0.872

431,930,0.872

432,-240,0.872

433,2430,0.872

434,-620,0.872

435,1490,0.872

436,1060,0.872

437,730,0.872

438,2410,0.872

439,1200,0.872

440,1980,0.872

441,1870,0.872

442,1430,0.872

443,2060,0.872

444,70,0.872

445,1150,0.872

446,1150,0.872

447,10,0.872

448,3320,0.872

449,-900,0.872

450,1130,0.872

451,1200,0.872

452,-990,0.872

453,980,0.872

454,700,0.872

455,1260,0.872

456,2050,0.872

457,-1850,0.872

458,1290,0.872

459,970,0.872

460,-170,0.872

461,10,0.872

462,2350,0.872

463,210,0.872

464,-640,0.872

465,1660,0.872

466,830,0.872

467,-40,0.872

468,1760,0.872

469,850,0.872

470,1950,0.872

471,2530,0.872

472,-930,0.872

473,660,0.872

474,1030,0.872

475,730,0.872

476,2520,0.872

477,470,0.872

478,-900,0.872

479,2570,0.872

480,-210,0.872

481,3520,0.872

482,-630,0.872

483,1210,0.872

484,2840,0.872

485,-240,0.872

486,2800,0.872

487,-20,0.871

488,2190,0.871

489,2070,0.871

490,60,0.871

491,3640,0.871

492,-630,0.871

493,2860,0.871

494,1180,0.871

495,-240,0.871

496,2150,0.871

497,2530,0.871

498,150,0.871

499,2070,0.871

500,-20,0.871

501,740,0.871

502,1660,0.871

503,1420,0.871

504,1920,0.871

505,-940,0.871

506,3790,0.871

507,1800,0.871

508,1380,0.871

509,1870,0.871

510,-1490,0.871

511,2450,0.871

512,80,0.871

513,1840,0.871

514,160,0.871

515,1110,0.871

516,2130,0.871

517,-120,0.871

518,1660,0.871

519,430,0.871

520,1340,0.871

521,1040,0.871

522,730,0.871

523,-300,0.871

524,2830,0.871

525,410,0.871

526,3150,0.871

527,470,0.871

528,890,0.871

529,1770,0.871

530,1050,0.871

531,2310,0.871

