Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
116,1929,0.757

117,8475,0.757

118,6293,0.757

119,11163,0.757

120,4680,0.757

121,-1613,0.757

122,4522,0.757

123,3257,0.757

124,9392,0.757

125,5313,0.757

126,-3320,0.757

127,2498,0.757

128,7115,0.757

129,8918,0.757

130,5407,0.757

131,-854,0.757

132,727,0.757

133,158,0.757

134,4396,0.757

135,6103,0.757

136,5218,0.757

137,253,0.757

138,-1202,0.757

139,822,0.757

140,4459,0.757

141,6388,0.757

142,7684,0.757

143,3289,0.757

144,-1834,0.757

145,980,0.757

146,3099,0.757

147,6325,0.757

148,885,0.757

149,2150,0.757

150,8443,0.757

151,9360,0.757

152,1739,0.757

153,-3257,0.757

154,-95,0.757

155,6103,0.757

156,3542,0.757

157,3352,0.757

158,5344,0.757

159,3257,0.757

160,10151,0.757

161,2561,0.757

162,3131,0.757

163,3320,0.757

164,1739,0.757

165,3826,0.757

166,7842,0.757

167,-1360,0.757

168,-2340,0.757

169,443,0.757

170,4396,0.757

171,4332,0.757

172,-885,0.757

173,2024,0.757

174,4459,0.757

175,3668,0.757

176,4902,0.757

177,-885,0.757

178,2087,0.757

179,4048,0.757

180,3289,0.757

181,2467,0.757

182,2119,0.757

183,6546,0.757

184,4554,0.757

185,5850,0.757

186,3289,0.757

187,5091,0.757

188,-917,0.757

189,-2498,0.757

190,1771,0.757

191,-3099,0.757

192,-980,0.757

193,3953,0.757

194,5407,0.757

195,4269,0.757

196,-727,0.757

197,1644,0.757

198,2941,0.757

199,8570,0.757

200,7020,0.757

201,3320,0.757

202,5281,0.757

203,-2530,0.757

204,11005,0.757

205,4775,0.757

206,5407,0.757

207,-1518,0.757

208,759,0.757

209,4111,0.757

210,3131,0.757

211,5249,0.757

212,4269,0.757

213,2372,0.757

214,4585,0.757

215,11163,0.757

216,6230,0.757

217,0,0.757

218,-3510,0.757

219,601,0.757

220,2182,0.757

221,9708,0.757

222,8854,0.757

223,5471,0.757

224,4902,0.757

225,-2751,0.757

226,-1676,0.757

227,-506,0.757

228,3984,0.757

229,7842,0.757

230,6514,0.757

231,5186,0.757

232,5407,0.757

233,4522,0.757

234,2245,0.757

235,5502,0.757

236,6135,0.757

237,5123,0.757

238,5091,0.757

239,-443,0.757

240,2308,0.757

241,2087,0.757

242,9455,0.757

243,6862,0.757

244,2498,0.757

245,2024,0.757

246,-1170,0.757

247,2656,0.757

248,10088,0.757

249,6103,0.757

250,5249,0.757

251,32,0.757

252,-2625,0.757

253,2561,0.757

254,2150,0.757

255,8380,0.757

256,6103,0.757

257,221,0.757

258,-2561,0.757

259,-1644,0.757

260,696,0.757

261,3131,0.757

262,8032,0.757

263,6546,0.757

264,4743,0.757

265,4617,0.757

266,5091,0.757

267,-2561,0.757

268,949,0.757

269,2150,0.757

270,2783,0.757

271,9392,0.757

272,3826,0.757

273,5186,0.757

274,1676,0.757

275,601,0.757

276,2182,0.757

277,7874,0.757

278,9677,0.757

279,1138,0.757

280,2024,0.757

281,-3953,0.757

282,-1644,0.757

283,2878,0.757

284,3226,0.757

285,5660,0.757

286,10088,0.756

287,8823,0.756

288,7305,0.756

289,4143,0.756

290,791,0.756

291,1992,0.756

292,-2909,0.756

293,-1613,0.756

294,4712,0.756

295,5471,0.756

296,7874,0.756

297,5692,0.756

298,4364,0.756

299,-1455,0.756

300,-2498,0.756

301,1297,0.756

302,3415,0.756

303,4364,0.756

304,2150,0.756

305,1423,0.756

306,-2561,0.756

307,2182,0.756

308,5566,0.756

309,2119,0.756

310,6609,0.756

311,7842,0.756

312,6040,0.756

313,7305,0.756

314,8696,0.756

315,5249,0.756

316,4996,0.756

317,1075,0.756

318,-1297,0.756

319,2783,0.756

320,-1897,0.756

321,2245,0.756

322,6641,0.756

323,9803,0.756

324,7906,0.756

325,7400,0.756

326,8760,0.756

327,7463,0.756

328,2340,0.756

329,3131,0.756

330,5534,0.756

331,1360,0.756

332,3826,0.756

333,1265,0.756

334,2625,0.756

335,-1138,0.756

336,-6040,0.756

337,1708,0.756

338,-1866,0.756

339,-2150,0.756

340,791,0.756

341,949,0.756

342,3289,0.756

343,2372,0.756

344,8412,0.756

345,5629,0.756

346,5787,0.756

347,-822,0.756

348,-4554,0.756

349,-1708,0.756

350,6736,0.756

351,5218,0.756

352,7210,0.756

353,2751,0.756

354,791,0.756

355,1708,0.756

356,-32,0.756

357,2214,0.756

358,9645,0.756

359,7811,0.756

360,8443,0.756

361,5281,0.756

362,5344,0.756

363,1455,0.756

364,1265,0.756

365,1708,0.756

366,-1486,0.756

367,-1423,0.756

368,-3384,0.756

369,-1992,0.756

370,-1802,0.756

371,5249,0.756

372,6546,0.756

373,6135,0.756

374,2277,0.756

375,4490,0.756

376,6356,0.756

377,5977,0.756

378,4364,0.756

379,854,0.756

380,3384,0.756

381,885,0.756

382,-1834,0.756

383,-2751,0.756

384,-1961,0.756

385,-1423,0.756

386,1708,0.756

387,2941,0.756

388,3131,0.756

389,917,0.756

390,1044,0.756

391,980,0.756

392,3067,0.756

393,5281,0.756

394,5471,0.756

395,8981,0.756

396,7495,0.756

397,5123,0.756

398,6356,0.756

399,8633,0.756

400,980,0.756

401,-3984,0.756

402,1708,0.756

403,3510,0.756

404,-2150,0.756

405,5407,0.756

406,759,0.756

407,-1929,0.756

408,-1423,0.756

409,-1170,0.756

410,-506,0.756

411,696,0.756

412,-949,0.756

413,2941,0.756

414,-1297,0.756

415,917,0.756

416,1771,0.756

417,8380,0.756

418,7400,0.756

419,4996,0.756

420,5123,0.756

421,5566,0.756

422,8317,0.756

423,7463,0.756

424,6483,0.756

425,1992,0.756

426,3131,0.756

427,4332,0.756

428,854,0.756

429,1107,0.756

430,2150,0.756

431,6514,0.756

432,8507,0.756

433,6356,0.756

434,3162,0.756

435,3415,0.756

436,949,0.756

437,-1328,0.756

438,-2277,0.756

439,-1676,0.756

440,2087,0.756

441,7147,0.756

442,5566,0.756

443,6356,0.756

444,10783,0.756

445,9360,0.756

446,4933,0.756

447,5471,0.756

448,95,0.756

449,1297,0.756

450,696,0.756

451,2973,0.756

452,-2150,0.756

453,1044,0.756

454,1961,0.756

455,5566,0.756

456,7811,0.756

457,7084,0.756

458,-1265,0.756

459,3510,0.756

460,-3320,0.756

461,-1929,0.756

462,854,0.756

463,3858,0.756

464,4459,0.756

465,5376,0.756

466,8728,0.756

467,7526,0.756

468,3447,0.756

469,1107,0.756

470,2308,0.756

471,5629,0.756

472,5281,0.756

473,3447,0.756

474,-1676,0.756

475,696,0.756

476,5787,0.756

477,5376,0.756

478,1391,0.756

479,-2498,0.756

480,3479,0.756

481,4459,0.756

482,7684,0.756

483,7147,0.756

484,5566,0.756

485,-4079,0.756

486,1107,0.756

487,8475,0.756

488,285,0.756

489,-3194,0.756

490,-1297,0.756

491,63,0.756

492,5502,0.756

493,8696,0.756

494,5471,0.756

495,2814,0.756

496,-1834,0.756

497,6736,0.756

498,4775,0.756

499,2561,0.756

500,-1455,0.756

501,3637,0.756

502,7147,0.756

503,5407,0.756

504,2783,0.756

505,285,0.756

506,6451,0.756

507,5218,0.756

508,7400,0.756

509,4996,0.756

510,-1202,0.756

511,-2024,0.756

512,10024,0.756

513,3194,0.756

514,-1897,0.756

515,-1202,0.756

516,-63,0.756

517,2277,0.756

518,1075,0.756

519,-1328,0.756

520,854,0.756

521,8285,0.756

522,7748,0.756

523,-1455,0.756

524,3384,0.756

525,9866,0.756

526,8222,0.756

527,1486,0.756

528,-1613,0.756

529,1644,0.756

530,4332,0.756

531,5471,0.756

532,5724,0.756

533,5660,0.756

534,-3605,0.756

535,-2150,0.756

536,2214,0.756

537,5123,0.756

538,5787,0.756

539,-4459,0.756

540,-1992,0.756

541,7937,0.756

542,3668,0.756

543,-1328,0.756

544,854,0.756

545,9424,0.756

546,8443,0.756

547,1455,0.756

548,-1233,0.756

549,3479,0.756

550,4301,0.756

551,2182,0.756

552,6546,0.756

553,5597,0.756

554,5281,0.756

555,10594,0.756

556,7400,0.756

557,10499,0.756

558,8791,0.756

559,5060,0.756

560,8791,0.756

561,6356,0.756

562,-95,0.756

563,5313,0.756

564,2846,0.756

565,8728,0.756

566,8601,0.756

567,917,0.756

568,3226,0.756

569,791,0.756

570,759,0.756

571,-2150,0.756

572,-1929,0.756

573,3479,0.756

574,-1929,0.756

575,4364,0.756

576,5281,0.756

577,1613,0.756

578,9645,0.756

579,8507,0.756

580,5218,0.756

581,10499,0.755

582,7210,0.755

583,8380,0.755

584,9012,0.755

585,1486,0.755

586,1708,0.755

587,1265,0.755

588,980,0.755

589,7937,0.755

590,8475,0.755

591,6166,0.755

592,5091,0.755

593,8443,0.755

594,6135,0.755

595,-1297,0.755

596,2814,0.755

597,-1455,0.755

598,-1423,0.755

599,1644,0.755

600,-1834,0.755

601,-1550,0.755

602,-6135,0.755

603,-32,0.755

604,6578,0.755

605,2055,0.755

606,7653,0.755

607,8443,0.755

608,6356,0.755

609,759,0.755

610,5407,0.755

611,5660,0.755

