Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,-6767,0.733

2,1328,0.733

3,2214,0.733

4,1107,0.733

5,1834,0.733

6,6261,0.733

7,9930,0.733

8,1550,0.733

9,3067,0.733

10,1866,0.733

11,3605,0.733

12,3637,0.733

13,1297,0.733

14,1897,0.733

15,2087,0.733

16,-443,0.733

17,2055,0.733

18,-158,0.733

19,-253,0.733

20,5218,0.733

21,5787,0.733

22,696,0.733

23,-1455,0.733

24,-2973,0.733

25,-316,0.733

26,-2814,0.733

27,-32,0.733

28,-190,0.733

29,-3921,0.733

30,-63,0.733

31,-253,0.733

32,-1012,0.733

33,-4996,0.733

34,-4902,0.733

35,-1929,0.733

36,-1708,0.733

37,-474,0.733

38,2087,0.733

39,-1170,0.733

40,-4143,0.733

41,-4490,0.733

42,-4554,0.733

43,-2625,0.733

44,-4143,0.733

45,-2656,0.733

46,-4237,0.733

47,-3226,0.733

48,-2656,0.733

49,-2530,0.733

50,-1297,0.733

51,-4332,0.733

52,2150,0.733

53,2340,0.733

54,4902,0.733

55,6862,0.733

56,5882,0.733

57,1961,0.733

58,1866,0.733

59,1961,0.733

60,1107,0.733

61,-379,0.733

62,2909,0.733

63,3415,0.733

64,4427,0.733

65,1107,0.733

66,-2878,0.733

67,3542,0.733

68,9866,0.733

69,3605,0.733

70,1929,0.733

71,1929,0.733

72,-2340,0.733

73,-4174,0.733

74,-4649,0.733

75,-411,0.733

76,3573,0.733

77,1834,0.733

78,-3637,0.733

79,-4427,0.733

80,2055,0.733

81,-221,0.733

82,5123,0.733

83,8190,0.733

84,4459,0.733

85,1138,0.733

86,-949,0.733

87,-1233,0.733

88,2909,0.733

89,2783,0.733

90,3415,0.733

91,2751,0.733

92,-2467,0.733

93,-221,0.733

94,5060,0.733

95,9961,0.733

96,10246,0.733

97,2720,0.733

98,-3036,0.733

99,-4490,0.733

100,2973,0.733

101,2973,0.733

102,1518,0.733

103,443,0.733

104,538,0.733

105,-2625,0.733

106,2119,0.733

107,1708,0.733

108,1486,0.733

109,1202,0.733

110,1581,0.733

111,-980,0.733

112,-4490,0.733

113,-4174,0.733

114,-4079,0.733

115,2182,0.733

116,1961,0.733

117,-411,0.733

118,1676,0.733

119,3858,0.733

120,2720,0.733

121,5977,0.733

122,1550,0.733

123,-980,0.733

124,-4332,0.733

125,-2941,0.733

126,-474,0.733

127,-1550,0.733

128,-1486,0.733

129,3605,0.733

130,2973,0.733

131,2941,0.733

132,7115,0.733

133,3984,0.733

134,4775,0.733

135,2973,0.733

136,3320,0.733

137,3320,0.733

138,5977,0.733

139,3858,0.733

140,474,0.733

141,-1455,0.733

142,-3605,0.733

143,-2846,0.733

144,-3099,0.733

145,-6072,0.733

146,-3036,0.733

147,-3004,0.733

148,-4902,0.733

149,-4427,0.733

150,-4933,0.733

151,-4902,0.733

152,-4174,0.733

153,-2688,0.733

154,474,0.733

155,-2593,0.733

156,-6894,0.733

157,-5155,0.733

158,-2720,0.733

159,-4143,0.733

160,-1802,0.733

161,-1613,0.733

162,-63,0.733

163,-221,0.733

164,4933,0.733

165,5913,0.733

166,6072,0.733

167,5913,0.733

168,1866,0.733

169,-980,0.733

170,-32,0.733

171,-3036,0.733

172,-379,0.733

173,2087,0.733

174,8285,0.733

175,2593,0.733

176,-1044,0.733

177,-4269,0.733

178,2214,0.733

179,8412,0.733

180,3320,0.733

181,1202,0.733

182,1360,0.733

183,-285,0.733

184,1961,0.733

185,-3605,0.733

186,-3036,0.733

187,4269,0.733

188,8127,0.733

189,5913,0.733

190,-4332,0.733

191,-3795,0.733

192,-3479,0.733

193,3700,0.733

194,-4332,0.733

195,-2530,0.733

196,-253,0.733

197,3795,0.733

198,-411,0.733

199,1771,0.733

200,7589,0.733

201,2467,0.733

202,4396,0.733

203,2751,0.733

204,569,0.733

205,-2783,0.733

206,-2720,0.733

207,2150,0.733

208,-1075,0.733

209,-4427,0.733

210,-4206,0.733

211,-348,0.733

212,-1676,0.733

213,-4775,0.733

214,-4174,0.733

215,-2941,0.733

216,1138,0.733

217,2530,0.733

218,4396,0.733

219,7084,0.733

220,1138,0.733

221,-1233,0.733

222,-4459,0.733

223,-4301,0.733

224,-7874,0.733

225,-1328,0.733

226,1202,0.733

227,1107,0.733

228,1929,0.733

229,-126,0.733

230,696,0.733

231,2498,0.733

232,5502,0.733

233,5344,0.733

234,6261,0.733

235,7937,0.733

236,7147,0.733

237,3384,0.733

238,3731,0.733

239,2783,0.733

240,-2688,0.733

241,-4143,0.733

242,-4364,0.733

243,5913,0.733

244,10119,0.733

245,1708,0.733

246,1834,0.733

247,506,0.733

248,-1202,0.733

249,-2372,0.733

250,-4427,0.733

251,2119,0.733

252,4617,0.733

253,5787,0.733

254,4396,0.733

255,-1992,0.733

256,-2720,0.733

257,2214,0.733

258,3542,0.733

259,4364,0.733

260,-1297,0.733

261,-4143,0.733

262,-4680,0.733

263,-4490,0.733

264,-4902,0.733

265,-4396,0.733

266,-3731,0.733

267,-411,0.733

268,2119,0.733

269,2087,0.733

270,-1708,0.733

271,5945,0.733

272,8127,0.733

273,1202,0.733

274,2182,0.733

275,2087,0.733

276,474,0.733

277,-2720,0.733

278,2941,0.733

279,8443,0.733

280,5249,0.733

281,2435,0.733

282,2814,0.733

283,3510,0.733

284,-1107,0.733

285,-190,0.733

286,3953,0.733

287,5660,0.733

288,4237,0.733

289,1265,0.733

290,1992,0.733

291,-3226,0.733

292,474,0.733

293,1676,0.733

294,4427,0.733

295,3700,0.733

296,5186,0.733

297,1455,0.733

298,253,0.733

299,-3067,0.733

300,-1771,0.733

301,3479,0.733

302,2909,0.733

303,3415,0.733

304,6103,0.733

305,506,0.733

306,348,0.733

307,-1834,0.733

308,-1075,0.733

309,791,0.733

310,-1802,0.733

311,3320,0.733

312,2625,0.733

313,1233,0.733

314,6103,0.733

315,632,0.733

316,-1297,0.733

317,2150,0.733

318,2182,0.733

319,3731,0.733

320,3447,0.733

321,5629,0.733

322,5787,0.733

323,5218,0.733

324,-1581,0.733

325,-4902,0.733

326,-2878,0.733

327,3953,0.733

328,3384,0.733

329,7589,0.733

330,1802,0.733

331,8127,0.733

332,6957,0.733

333,3668,0.733

334,-1613,0.733

335,-1644,0.733

336,1771,0.733

337,7684,0.733

338,1834,0.733

339,1202,0.733

340,2024,0.733

341,-1138,0.733

342,-2372,0.733

343,2182,0.733

344,5186,0.733

345,4743,0.733

346,6103,0.733

347,1581,0.733

348,443,0.733

349,-2593,0.733

350,-32,0.733

351,3573,0.733

352,1739,0.733

353,2909,0.733

354,1202,0.733

355,1328,0.733

356,-1265,0.733

357,696,0.733

358,5344,0.733

359,5218,0.733

360,3668,0.733

361,2814,0.733

362,-2688,0.733

363,-1075,0.733

364,-285,0.733

365,-1518,0.733

366,3479,0.733

367,5913,0.733

368,3605,0.733

369,3542,0.733

370,2435,0.733

371,2751,0.733

372,2814,0.733

373,2814,0.733

374,-411,0.733

375,-1708,0.733

376,3352,0.733

377,5882,0.733

378,2814,0.733

379,6008,0.733

380,6103,0.733

381,1802,0.733

382,-1075,0.733

383,2087,0.733

384,-1581,0.733

385,3384,0.733

386,6008,0.733

387,1992,0.733

388,632,0.733

389,-2688,0.733

390,-5155,0.733

391,3668,0.733

392,5502,0.733

393,4870,0.733

394,2087,0.733

395,3731,0.733

396,-1328,0.733

397,-1961,0.733

398,-63,0.733

399,5913,0.733

400,5344,0.733

401,5977,0.733

402,6040,0.733

403,4649,0.733

404,4174,0.733

405,2814,0.733

406,-4269,0.733

407,-2846,0.733

408,-2498,0.733

409,-2530,0.733

410,-348,0.733

411,-285,0.733

412,-1834,0.733

413,-1613,0.733

414,-2751,0.733

415,-285,0.733

416,-1550,0.733

417,-474,0.733

418,1866,0.733

419,1802,0.733

420,2087,0.733

421,8032,0.733

422,3194,0.733

423,3637,0.733

424,8317,0.733

425,5439,0.733

426,2182,0.733

427,-3637,0.733

428,-1550,0.733

429,-379,0.733

430,3668,0.733

431,2024,0.733

432,1992,0.733

433,4174,0.733

434,2720,0.733

435,-2941,0.733

436,-2783,0.733

437,-4427,0.733

438,-2688,0.733

439,2340,0.733

440,-443,0.733

441,4269,0.733

442,5439,0.733

443,5313,0.733

444,2878,0.733

445,5313,0.733

446,8317,0.733

447,5913,0.733

448,3352,0.733

449,1044,0.733

450,2561,0.733

