Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
142,-3984,0.800

143,-1613,0.801

144,2625,0.802

145,2055,0.802

146,-1550,0.803

147,-4111,0.803

148,-2625,0.804

149,285,0.804

150,-4427,0.805

151,190,0.805

152,411,0.806

153,-7210,0.806

154,-7147,0.807

155,1233,0.807

156,-2372,0.808

157,1202,0.808

158,1802,0.809

159,-6293,0.809

160,4490,0.810

161,-4364,0.810

162,-5186,0.811

163,3194,0.811

164,-1328,0.812

165,4965,0.812

166,5977,0.813

167,4617,0.813

168,-2340,0.814

169,854,0.814

170,-8001,0.815

171,917,0.815

172,-1012,0.816

173,316,0.816

174,2720,0.817

175,4143,0.817

176,-2656,0.818

177,1486,0.818

178,-5281,0.819

179,-2751,0.819

180,2593,0.820

181,-4965,0.820

182,3890,0.821

183,-6925,0.821

184,-2498,0.822

185,4743,0.822

186,-3194,0.823

187,3067,0.823

188,-854,0.824

189,664,0.824

190,-1012,0.825

191,-3320,0.825

192,32,0.826

193,3257,0.827

194,-5091,0.827

195,2403,0.828

196,-5724,0.828

197,4585,0.829

198,-95,0.829

199,-3573,0.830

200,1518,0.830

201,-6135,0.831

202,-1423,0.831

203,-4048,0.832

204,3004,0.832

205,-4048,0.833

206,-4680,0.833

207,2150,0.834

208,-4427,0.834

209,3447,0.835

210,-253,0.835

211,1233,0.836

212,5755,0.836

213,2150,0.837

214,-1961,0.837

215,1360,0.838

216,-2055,0.838

217,-3067,0.839

218,-1107,0.839

219,5376,0.840

220,3036,0.840

221,3573,0.841

222,2909,0.841

223,-4459,0.842

224,4490,0.842

225,-8538,0.843

226,1581,0.843

227,2119,0.844

228,4807,0.844

229,316,0.845

230,5502,0.845

231,95,0.846

232,-1739,0.846

233,2625,0.847

234,4838,0.847

235,2688,0.848

236,2720,0.848

237,5439,0.849

238,-190,0.849

239,759,0.850

240,5629,0.850

241,-1834,0.851

242,-2878,0.851

243,6072,0.852

244,-1708,0.853

245,-791,0.853

246,474,0.854

247,-2245,0.854

248,-4206,0.855

249,2530,0.855

250,-3921,0.856

251,2846,0.856

252,3289,0.857

253,2720,0.857

254,1423,0.858

255,-3226,0.858

256,-949,0.859

257,1455,0.859

258,-8095,0.860

259,1075,0.860

260,-759,0.861

261,474,0.861

262,4680,0.862

263,696,0.862

264,7178,0.863

265,7052,0.863

266,2087,0.864

267,1866,0.864

268,-1328,0.865

269,-1107,0.865

270,2150,0.866

271,2403,0.866

272,1391,0.867

273,411,0.867

274,443,0.868

275,3542,0.868

276,3700,0.869

277,2182,0.869

278,-1581,0.870

279,-6356,0.870

280,5629,0.871

281,-1866,0.871

282,2846,0.872

283,1423,0.872

284,2561,0.873

285,2182,0.873

286,3605,0.874

287,-569,0.874

288,-791,0.875

289,-3036,0.875

290,2498,0.876

291,4838,0.876

292,2308,0.877

293,1581,0.878

294,-2720,0.878

295,-2308,0.879

296,5692,0.879

297,4775,0.880

298,32,0.880

299,822,0.881

300,1581,0.881

301,4870,0.882

302,696,0.882

303,-253,0.883

304,-1834,0.883

305,-6925,0.884

306,2087,0.884

307,-443,0.885

308,-1802,0.885

309,3099,0.886

310,-3890,0.886

311,-6799,0.887

312,-3289,0.887

313,-4237,0.888

314,2055,0.888

315,-4965,0.889

316,-285,0.889

317,3162,0.890

318,664,0.890

319,-696,0.891

320,1771,0.891

321,-6925,0.892

322,-4332,0.892

323,632,0.893

324,2277,0.893

325,-3131,0.894

326,601,0.894

327,6672,0.895

328,95,0.895

329,-4870,0.896

330,2055,0.896

331,1391,0.897

332,3226,0.897

333,-4111,0.898

334,-5629,0.898

335,4743,0.899

336,-3352,0.899

337,6704,0.900

338,-3542,0.900

339,-1708,0.901

340,1455,0.901

341,-1771,0.902

342,538,0.903

343,-1550,0.903

344,759,0.904

345,-2245,0.904

346,4743,0.905

347,-3131,0.905

348,696,0.906

349,3700,0.906

350,3921,0.907

351,-4617,0.907

352,4902,0.908

353,-1708,0.908

354,1328,0.909

355,-791,0.909

356,1550,0.910

357,-4870,0.910

358,1708,0.911

359,-4048,0.911

360,-5344,0.912

361,1391,0.912

362,32,0.913

363,-4649,0.913

364,-4364,0.914

365,759,0.914

366,-2372,0.915

367,-2625,0.915

368,-6483,0.916

369,-1138,0.916

370,2245,0.917

371,126,0.917

372,1739,0.918

373,-3858,0.918

374,-1708,0.919

375,411,0.919

376,-2372,0.920

377,4396,0.920

378,-4364,0.921

379,5977,0.921

380,-3194,0.922

381,3700,0.922

382,-854,0.923

383,2973,0.923

384,-4301,0.924

385,-917,0.924

386,-4427,0.925

387,7084,0.925

388,-3194,0.926

389,6419,0.926

390,3131,0.927

391,5439,0.927

392,-4237,0.928

393,1613,0.929

394,316,0.929

395,-4332,0.930

396,2055,0.930

397,-1486,0.931

398,6103,0.931

399,-1297,0.932

400,6704,0.932

401,158,0.933

402,4743,0.933

403,-6103,0.934

404,-4206,0.934

405,759,0.935

406,2530,0.935

407,3542,0.936

408,-2245,0.936

409,4743,0.937

410,-7400,0.937

411,-854,0.938

412,-6672,0.938

413,4396,0.939

414,2498,0.939

415,-1107,0.940

416,-2055,0.940

417,-1771,0.941

418,-6166,0.941

419,6831,0.942

420,-1518,0.942

421,2277,0.943

422,-8159,0.943

423,-822,0.944

424,-1044,0.944

425,2150,0.945

426,-1866,0.945

427,5439,0.946

428,-32,0.946

429,3131,0.947

430,1739,0.947

431,-4712,0.948

432,-3194,0.948

433,-7147,0.949

434,4712,0.949

435,4617,0.950

436,3067,0.950

437,-1676,0.951

438,-4364,0.951

439,759,0.952

440,2530,0.952

441,1423,0.953

442,4332,0.954

443,6894,0.954

444,3067,0.955

445,-7147,0.955

446,601,0.956

447,6230,0.956

448,1423,0.957

449,4807,0.957

450,-1992,0.958

451,-7052,0.958

452,2593,0.959

453,-569,0.959

454,4807,0.960

455,664,0.960

456,-1423,0.961

457,-1739,0.961

458,4743,0.962

459,474,0.962

460,1455,0.963

461,-538,0.963

462,6135,0.964

463,3131,0.964

464,-2530,0.965

465,5882,0.965

466,5502,0.966

467,-1834,0.966

468,474,0.967

469,-3194,0.967

470,2625,0.968

471,-190,0.968

472,791,0.969

473,-6925,0.969

474,-791,0.970

475,-2277,0.970

476,-2467,0.971

477,2909,0.971

478,-3226,0.972

479,-506,0.972

480,791,0.973

481,-4933,0.973

482,-7463,0.974

483,-791,0.974

484,3984,0.975

485,-3036,0.975

486,1360,0.976

487,1866,0.976

488,1391,0.977

489,2814,0.977

490,-4743,0.978

491,2340,0.979

492,-7273,0.979

493,1929,0.980

494,474,0.980

495,1581,0.981

496,632,0.981

497,-6925,0.982

498,5471,0.982

499,-3131,0.983

500,-190,0.983

501,2372,0.984

502,158,0.984

503,6040,0.985

504,221,0.985

505,-3573,0.986

506,2783,0.986

507,5344,0.987

508,-3320,0.987

509,1297,0.988

510,-3289,0.988

511,1897,0.989

512,4680,0.989

513,-2435,0.990

514,4902,0.990

515,253,0.991

516,5060,0.991

517,3067,0.992

518,-2372,0.992

519,3131,0.993

520,0,0.993

521,474,0.994

522,506,0.994

523,-6293,0.995

524,-664,0.995

525,538,0.996

526,-2498,0.996

527,759,0.997

528,664,0.997

529,-7748,0.998

530,2087,0.998

531,-4427,0.999

532,6831,0.999

533,-6419,1.000

534,854,1.000

535,-5123,1.001

536,316,1.001

537,-379,1.002

538,-2150,1.002

539,4838,1.003

540,348,1.003

541,-6356,1.004

542,2625,1.005

543,1676,1.005

544,791,1.006

545,-3352,1.006

546,4838,1.007

547,1138,1.007

548,-4680,1.008

549,-3289,1.008

550,2119,1.009

551,3573,1.009

552,-3795,1.010

553,-4206,1.010

554,3479,1.011

555,-2119,1.011

556,2498,1.012

557,8949,1.012

558,2625,1.013

559,63,1.013

560,4902,1.014

561,-1834,1.014

562,4712,1.015

563,4775,1.015

564,-3573,1.016

565,5597,1.016

566,1518,1.017

567,-854,1.017

568,1676,1.018

569,2783,1.018

570,-7115,1.019

571,4301,1.019

572,-4016,1.020

573,2909,1.020

574,7305,1.021

575,727,1.021

576,696,1.022

577,2720,1.022

578,-6451,1.023

579,1613,1.023

580,-6451,1.024

581,-632,1.024

582,3573,1.025

583,-4522,1.025

584,-3700,1.026

585,1138,1.026

586,-1992,1.027

587,1328,1.027

588,4617,1.028

589,474,1.028

590,2308,1.029

591,-1644,1.030

592,-4332,1.030

593,-158,1.031

594,-3289,1.031

595,-1170,1.032

596,3984,1.032

597,5439,1.033

598,158,1.033

599,3731,1.034

600,-4459,1.034

601,-696,1.035

602,4838,1.035

603,-4206,1.036

604,2498,1.036

605,1802,1.037

606,-2688,1.037

607,1391,1.038

608,3858,1.038

609,-7653,1.039

610,5313,1.039

611,-1771,1.040

612,95,1.040

