Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,-1420,0.757

2,1170,0.757

3,2130,0.757

4,1210,0.757

5,1270,0.757

6,1570,0.757

7,1020,0.757

8,1520,0.757

9,1980,0.757

10,2710,0.757

11,2710,0.757

12,1860,0.758

13,1070,0.758

14,-70,0.758

15,1980,0.758

16,1750,0.758

17,1720,0.758

18,1020,0.758

19,-190,0.758

20,740,0.758

21,1560,0.758

22,1190,0.758

23,1220,0.758

24,-170,0.758

25,-470,0.758

26,1300,0.758

27,1850,0.758

28,2710,0.758

29,1220,0.758

30,1350,0.758

31,-750,0.758

32,430,0.758

33,1740,0.758

34,1650,0.758

35,1680,0.758

36,1910,0.758

37,1760,0.758

38,890,0.758

39,230,0.758

40,240,0.758

41,2420,0.758

42,2420,0.758

43,1570,0.758

44,460,0.758

45,1010,0.758

46,1720,0.758

47,1190,0.758

48,840,0.758

49,-40,0.758

50,2840,0.758

51,2710,0.758

52,1210,0.758

53,-580,0.758

54,-1600,0.758

55,1660,0.758

56,1330,0.758

57,1280,0.758

58,1010,0.758

59,1410,0.758

60,2650,0.758

61,1370,0.758

62,-70,0.758

63,1280,0.758

64,1270,0.758

65,890,0.758

66,1410,0.758

67,2640,0.758

68,640,0.758

69,-730,0.758

70,440,0.758

71,1060,0.758

72,-740,0.758

73,-570,0.758

74,1820,0.758

75,1800,0.758

76,960,0.758

77,1460,0.758

78,2660,0.758

79,1500,0.758

80,540,0.758

81,1510,0.758

82,2260,0.758

83,2470,0.758

84,1000,0.758

85,810,0.758

86,1730,0.758

87,2450,0.758

88,920,0.758

89,-250,0.758

90,770,0.758

91,1840,0.758

92,2660,0.758

93,1510,0.758

94,2060,0.758

95,2340,0.758

96,1700,0.758

97,2990,0.758

98,1530,0.758

99,540,0.758

100,1210,0.758

101,2420,0.758

102,2170,0.758

103,2710,0.758

104,1520,0.758

105,-40,0.758

106,2000,0.758

107,2450,0.758

108,500,0.758

109,1000,0.758

110,2470,0.758

111,3650,0.758

112,1290,0.758

113,-20,0.758

114,690,0.758

115,1190,0.758

116,1270,0.758

117,520,0.758

118,-30,0.758

119,1960,0.758

120,1720,0.758

121,1700,0.758

122,-820,0.758

123,1160,0.758

124,1300,0.758

125,1190,0.758

126,890,0.758

127,370,0.758

128,-40,0.758

129,1240,0.758

130,1680,0.758

131,1240,0.758

132,-90,0.758

133,220,0.758

134,2710,0.758

135,1920,0.758

136,1540,0.758

137,710,0.758

138,2090,0.758

139,1720,0.758

140,1380,0.758

141,-30,0.758

142,1960,0.758

143,3250,0.758

144,2030,0.758

145,-30,0.758

146,1910,0.758

147,2160,0.758

148,2460,0.758

149,1170,0.758

150,980,0.758

151,2150,0.758

152,2220,0.758

153,2500,0.758

154,1980,0.758

155,2010,0.758

156,2260,0.758

157,1930,0.758

158,1520,0.758

159,1220,0.758

160,1710,0.758

161,4320,0.758

162,2090,0.758

163,550,0.758

164,3780,0.758

165,1660,0.758

166,-70,0.758

167,1280,0.758

168,2130,0.758

169,1300,0.758

170,-790,0.758

171,200,0.758

172,1930,0.758

173,1450,0.758

174,-710,0.758

175,1450,0.758

176,2660,0.758

177,1670,0.758

178,1020,0.758

179,740,0.758

180,-80,0.758

181,1330,0.758

182,1640,0.758

183,1350,0.758

184,-610,0.758

185,-550,0.758

186,1450,0.758

187,1650,0.758

188,1260,0.758

189,740,0.758

190,-240,0.758

191,800,0.758

192,1950,0.758

193,3980,0.758

194,2530,0.758

195,1110,0.758

196,-10,0.758

197,650,0.758

198,2470,0.758

199,2700,0.758

200,1340,0.758

201,1310,0.758

202,1760,0.758

203,-30,0.758

204,2000,0.758

205,1980,0.758

206,1480,0.758

207,1940,0.758

208,3740,0.758

209,1760,0.758

210,-200,0.758

211,1470,0.758

212,790,0.758

213,1520,0.758

214,2440,0.758

215,2550,0.758

216,1710,0.758

217,820,0.758

218,-650,0.758

219,460,0.758

220,2160,0.758

221,2530,0.758

222,1780,0.758

223,1850,0.758

224,870,0.758

225,-550,0.758

226,370,0.758

227,3710,0.758

228,1920,0.758

229,1800,0.758

230,1300,0.758

231,1100,0.758

232,-100,0.758

233,420,0.758

234,1450,0.758

235,1290,0.758

236,1680,0.758

237,2870,0.758

238,1760,0.758

239,1560,0.758

240,-30,0.758

241,1560,0.758

242,2430,0.758

243,1860,0.758

244,890,0.758

245,-20,0.758

246,480,0.758

247,1380,0.758

248,2470,0.758

249,1720,0.758

250,1300,0.758

251,1460,0.758

252,440,0.758

253,-20,0.758

254,1760,0.758

255,1760,0.758

256,1340,0.758

257,1040,0.758

258,620,0.758

259,1960,0.758

260,1220,0.758

261,1270,0.758

262,1600,0.758

263,-40,0.758

264,2030,0.758

265,1970,0.758

266,1750,0.758

267,1450,0.758

268,1560,0.758

269,1540,0.758

270,1710,0.758

271,2020,0.758

272,1050,0.758

273,-550,0.758

274,1970,0.758

275,2780,0.758

276,1980,0.758

277,1820,0.758

278,1100,0.758

279,0,0.758

280,1470,0.758

281,1740,0.758

282,1750,0.758

283,2450,0.758

284,1740,0.758

285,760,0.758

286,-620,0.758

287,340,0.758

288,1240,0.758

289,1320,0.758

290,2800,0.758

291,1790,0.758

292,900,0.758

293,-590,0.758

294,-700,0.758

295,-780,0.758

296,-950,0.758

297,260,0.758

298,1450,0.758

299,1850,0.758

300,1740,0.758

301,2800,0.759

302,1530,0.759

303,360,0.759

304,350,0.759

305,130,0.759

306,1890,0.759

307,2420,0.759

308,2560,0.759

309,3170,0.759

310,2920,0.759

311,730,0.759

312,-560,0.759

313,2140,0.759

314,2170,0.759

315,2200,0.759

316,1470,0.759

317,2500,0.759

318,1580,0.759

319,940,0.759

320,1590,0.759

321,190,0.759

322,1190,0.759

323,2620,0.759

324,2300,0.759

325,2280,0.759

326,1130,0.759

327,1530,0.759

328,920,0.759

329,2120,0.759

330,2120,0.759

331,4650,0.759

332,3890,0.759

333,3640,0.759

334,2830,0.759

335,1240,0.759

336,740,0.759

337,1020,0.759

338,960,0.759

339,2500,0.759

340,2530,0.759

341,1540,0.759

342,910,0.759

343,30,0.759

344,-370,0.759

345,830,0.759

346,3120,0.759

347,3190,0.759

348,2870,0.759

349,740,0.759

350,-570,0.759

351,170,0.759

352,1860,0.759

353,3100,0.759

354,1840,0.759

355,2800,0.759

356,1180,0.759

357,910,0.759

358,-350,0.759

359,180,0.759

360,160,0.759

361,800,0.759

362,2350,0.759

363,2210,0.759

364,2880,0.759

365,1820,0.759

366,1220,0.759

367,1560,0.759

368,1620,0.759

369,1840,0.759

370,2530,0.759

371,2550,0.759

372,2930,0.759

373,830,0.759

374,1030,0.759

375,230,0.759

376,930,0.759

377,2560,0.759

378,2800,0.759

379,760,0.759

380,1550,0.759

381,1580,0.759

382,2390,0.759

383,2160,0.759

384,1240,0.759

385,720,0.759

386,2230,0.759

387,3980,0.759

388,2940,0.759

389,1150,0.759

390,60,0.759

391,2320,0.759

392,3160,0.759

393,2870,0.759

394,910,0.759

395,1540,0.759

396,2210,0.759

397,2830,0.759

398,920,0.759

399,880,0.759

400,1020,0.759

401,2710,0.759

402,2790,0.759

403,850,0.759

404,210,0.759

405,2320,0.759

406,2890,0.759

407,850,0.759

408,800,0.759

409,2510,0.759

410,2490,0.759

411,2780,0.759

412,1160,0.759

413,320,0.759

414,2440,0.759

415,2150,0.759

416,3640,0.759

417,1050,0.759

418,230,0.759

419,2530,0.759

420,2610,0.759

421,730,0.759

422,1580,0.759

423,2620,0.759

424,2210,0.759

425,810,0.759

426,2320,0.759

427,4040,0.759

428,2880,0.759

429,940,0.759

430,2350,0.759

431,3700,0.759

432,1240,0.759

433,990,0.759

434,2220,0.759

435,850,0.759

436,1540,0.759

437,2420,0.759

438,3520,0.759

439,830,0.759

440,1550,0.759

441,2080,0.759

442,4020,0.759

443,3890,0.759

444,3210,0.759

445,1560,0.759

446,2330,0.759

