Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
332,1565,0.871

333,1363,0.871

334,1651,0.871

335,1878,0.871

336,1578,0.871

337,1635,0.871

338,2068,0.871

339,2346,0.871

340,2470,0.871

341,2337,0.871

342,2119,0.871

343,1907,0.871

344,1888,0.871

345,1891,0.871

346,2138,0.871

347,2486,0.871

348,2356,0.871

349,2014,0.871

350,2704,0.871

351,2144,0.871

352,2093,0.871

353,1815,0.871

354,2188,0.871

355,1850,0.871

356,2109,0.871

357,2046,0.871

358,2052,0.871

359,1942,0.871

360,1869,0.871

361,1799,0.871

362,1546,0.871

363,1859,0.871

364,1433,0.871

365,1217,0.871

366,1847,0.871

367,1243,0.871

368,1727,0.871

369,1556,0.871

370,1015,0.871

371,1663,0.871

372,1259,0.871

373,1698,0.871

374,1142,0.871

375,1499,0.871

376,1493,0.871

377,1505,0.871

378,1967,0.871

379,1670,0.871

380,1208,0.871

381,1568,0.871

382,1553,0.871

383,1281,0.871

384,1840,0.871

385,1806,0.871

386,1951,0.871

387,2014,0.871

388,1973,0.871

389,2147,0.871

390,2242,0.871

391,1897,0.871

392,2109,0.871

393,2277,0.871

394,1733,0.871

395,2131,0.871

396,2277,0.871

397,1758,0.871

398,2242,0.871

399,2106,0.871

400,2305,0.871

401,2163,0.871

402,2112,0.871

403,2258,0.871

404,2356,0.871

405,2172,0.871

406,1840,0.871

407,1815,0.871

408,2103,0.871

409,2046,0.871

410,1812,0.871

411,2081,0.871

412,1825,0.871

413,1983,0.871

414,2071,0.871

415,1802,0.871

416,1844,0.871

417,2040,0.871

418,1992,0.871

419,1942,0.871

420,2005,0.870

421,1597,0.870

422,1711,0.870

423,1483,0.870

424,1834,0.870

425,1502,0.870

426,1312,0.870

427,1300,0.870

428,1066,0.870

429,1227,0.870

430,1372,0.870

431,1044,0.870

432,1078,0.870

433,1562,0.870

434,1866,0.870

435,2046,0.870

436,1964,0.870

437,2122,0.870

438,2116,0.870

439,2489,0.870

440,2093,0.870

441,1910,0.870

442,2226,0.870

443,1885,0.870

444,1910,0.870

445,2463,0.870

446,2043,0.870

447,1521,0.870

448,1622,0.870

449,1651,0.870

450,1521,0.870

451,1638,0.870

452,1594,0.870

453,1689,0.870

454,1638,0.870

455,1755,0.870

456,1967,0.870

457,1493,0.870

458,1464,0.870

459,1954,0.870

460,1654,0.870

461,1584,0.870

462,2125,0.870

463,2296,0.870

464,2369,0.870

465,2131,0.870

466,1894,0.870

467,2147,0.870

468,1670,0.870

469,2296,0.870

470,2150,0.870

471,1663,0.870

472,1980,0.870

473,1173,0.870

474,2144,0.870

475,2150,0.870

476,1663,0.870

477,2138,0.870

478,2049,0.870

479,1913,0.870

480,1964,0.870

481,2210,0.870

482,1322,0.870

483,1869,0.870

484,1723,0.870

485,1540,0.870

486,1398,0.870

487,1524,0.870

488,1436,0.870

489,1439,0.870

490,1322,0.870

491,1297,0.870

492,1467,0.870

493,1069,0.870

494,1268,0.870

495,1053,0.870

496,2147,0.870

497,1812,0.870

498,2289,0.870

499,2037,0.870

500,1872,0.870

501,1815,0.870

502,1357,0.870

503,1262,0.870

504,1391,0.870

505,1192,0.870

506,1448,0.870

507,1142,0.870

508,2422,0.870

509,1875,0.870

510,1771,0.869

511,1470,0.869

512,1480,0.869

513,1489,0.869

514,1888,0.869

515,1562,0.869

516,2059,0.869

517,1875,0.869

518,2195,0.869

519,1300,0.869

520,1644,0.869

521,1300,0.869

522,1290,0.869

523,1132,0.869

524,1063,0.869

525,1878,0.869

526,1828,0.869

527,1850,0.869

528,1695,0.869

529,2071,0.869

530,1821,0.869

531,1853,0.869

532,1167,0.869

533,2093,0.869

534,2055,0.869

535,1840,0.869

536,2236,0.869

537,1733,0.869

538,1761,0.869

539,1660,0.869

540,1635,0.869

541,1708,0.869

542,1401,0.869

543,1334,0.869

544,1290,0.869

545,1303,0.869

546,1303,0.869

547,873,0.869

548,1752,0.869

549,1720,0.869

550,2059,0.869

551,1897,0.869

552,2239,0.869

553,1578,0.869

554,1388,0.869

555,1357,0.869

556,1303,0.869

557,1157,0.869

558,1306,0.869

559,1233,0.869

560,1104,0.869

561,1063,0.869

562,1451,0.869

563,2324,0.869

