Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,7482,0.594

2,6970,0.594

3,6619,0.594

4,6865,0.594

5,7675,0.594

6,8023,0.594

7,7453,0.594

8,7286,0.594

9,7725,0.594

10,8035,0.594

11,8383,0.594

12,7422,0.594

13,8095,0.594

14,7808,0.594

15,8263,0.594

16,7580,0.594

17,8225,0.594

18,9379,0.594

19,8469,0.594

20,7646,0.594

21,7646,0.594

22,8418,0.594

23,8933,0.594

24,8190,0.594

25,8083,0.594

26,7631,0.594

27,9035,0.594

28,8956,0.594

29,7491,0.594

30,8760,0.594

31,8152,0.594

32,7552,0.594

33,8611,0.594

34,9281,0.594

35,8273,0.594

36,7510,0.594

37,9006,0.594

38,8861,0.594

39,8181,0.594

40,7959,0.594

41,8633,0.594

42,8924,0.594

43,8516,0.594

44,7232,0.594

45,7580,0.594

46,8851,0.594

47,8269,0.594

48,7627,0.594

49,7640,0.594

50,7767,0.594

51,8737,0.594

52,8472,0.594

53,7242,0.594

54,8035,0.594

55,8418,0.594

56,7567,0.594

57,7299,0.594

58,7827,0.594

59,8497,0.594

60,8386,0.594

61,7533,0.594

62,8440,0.594

63,7959,0.594

64,8219,0.594

65,7903,0.594

66,8851,0.594

67,8712,0.594

68,7672,0.594

69,7950,0.594

70,8788,0.594

71,8968,0.594

72,7823,0.594

73,7827,0.594

74,8826,0.594

75,8930,0.594

76,8276,0.594

77,8472,0.594

78,8709,0.594

79,8402,0.594

80,8051,0.594

81,8415,0.594

82,9424,0.594

83,7608,0.594

84,8067,0.594

85,9104,0.594

86,9246,0.594

87,8140,0.594

88,8329,0.594

89,9035,0.594

90,8990,0.594

91,8111,0.594

92,7223,0.594

93,8624,0.594

94,8652,0.594

95,8589,0.594

96,8197,0.594

97,8291,0.594

98,8614,0.594

99,8519,0.594

100,8016,0.594

101,8039,0.594

102,8443,0.594

103,8427,0.594

104,7318,0.594

105,8431,0.594

106,8472,0.594

107,7406,0.594

108,7814,0.594

109,8633,0.594

110,8004,0.594

111,7627,0.594

112,7817,0.594

113,8459,0.594

114,8095,0.594

115,7381,0.594

116,7457,0.594

117,8829,0.594
