Layer 1
Velocity0.033m/ns
Trace Nr, Depth  m
2156,0.644

2168,0.644

2171,0.642

2180,0.640

2183,0.638

2186,0.638

2190,0.638

2193,0.638

2196,0.638

2202,0.636

2211,0.634

2220,0.629

2226,0.629

2229,0.629

2232,0.629

2238,0.629

2241,0.629

2248,0.629

2257,0.625

2263,0.625

2272,0.623

2278,0.623

2281,0.623

2287,0.623

2293,0.623

2301,0.625

2302,0.625

2317,0.623

2329,0.619

2335,0.615

2341,0.615

2344,0.613

2353,0.578

2356,0.574

2369,0.570

2375,0.568

2378,0.566

2399,0.563

2414,0.561

2436,0.559

2451,0.559

2454,0.559

2457,0.559

2460,0.559

2463,0.559

2469,0.559

2472,0.555

2482,0.555

2485,0.549

2494,0.549

2500,0.549

2506,0.543

2509,0.543

2518,0.543

2524,0.539

2527,0.539

2537,0.539

2540,0.535

2558,0.535

2561,0.532

2573,0.532

2579,0.532

2585,0.530

2595,0.530

2598,0.530

2604,0.530

2607,0.530

2616,0.530

2625,0.530

2628,0.530

2640,0.530

2643,0.530

2650,0.530

2659,0.530

2665,0.530

2668,0.530

2674,0.532

2680,0.535

2683,0.535

2692,0.537

2701,0.541

2714,0.545

2717,0.545

2720,0.545

2723,0.543

2732,0.543

2735,0.539

2738,0.537

2741,0.537

2750,0.535

2756,0.530

2759,0.528

2766,0.528

2769,0.528

2775,0.528

2790,0.526

2808,0.526

2814,0.526

2818,0.526

2821,0.520

2827,0.512

2836,0.512

2839,0.512

2845,0.512

2857,0.512

2863,0.512

2876,0.512

2879,0.512

2882,0.512

2885,0.512

2888,0.512

2894,0.514

2897,0.514

2900,0.516

2903,0.516

2906,0.522

2912,0.526

2915,0.528

2918,0.532

2924,0.535

2927,0.535

2931,0.535

2934,0.535

2946,0.535

2949,0.535

2955,0.535

2961,0.535

2967,0.535

2970,0.535

2973,0.535

2979,0.535

2982,0.535

2989,0.535

2995,0.535

2998,0.535

3004,0.535

3009,0.535

3012,0.526

3031,0.518

3033,0.520

3040,0.518

3050,0.516

3056,0.514

3062,0.514

3065,0.512

3068,0.510

3071,0.510

3074,0.508

3077,0.508

3086,0.506

3089,0.506

3095,0.506

3098,0.506

3102,0.506

3108,0.502

3117,0.502

3123,0.499

3126,0.499

3129,0.499

3135,0.499

3138,0.499

3141,0.499

3144,0.502

3150,0.506

3153,0.506

3157,0.506

3160,0.510

3163,0.512

3166,0.512

3169,0.512

3175,0.512

3181,0.514

3205,0.514

3211,0.514

3218,0.514

3221,0.514

3230,0.506

3233,0.502

3236,0.495

3242,0.489

3251,0.485

3254,0.481

3260,0.479

3263,0.479

3266,0.479

3297,0.475

3300,0.475

3315,0.475

3321,0.475

3331,0.475

3334,0.475

3337,0.475

3343,0.477

3349,0.477

3352,0.479

3358,0.479

3364,0.481

3370,0.481

3379,0.483

3383,0.483

3386,0.483

3392,0.481

3398,0.477

3401,0.473

3404,0.469

3407,0.462

3410,0.458

3413,0.456

3416,0.454

3419,0.454

3422,0.454

3425,0.454

3431,0.454

3434,0.448

3437,0.448

3441,0.446

3444,0.444

3447,0.440

3456,0.438

3474,0.431

3499,0.425

3508,0.421

3514,0.419

3520,0.417

3529,0.413

3532,0.411

3550,0.405

3566,0.400

3575,0.396

3578,0.396

3581,0.396

3590,0.394

3602,0.390

3609,0.388

3612,0.384

3621,0.382

3624,0.378

3627,0.378

3630,0.376

3636,0.374

3642,0.367

3651,0.363

3654,0.361

3657,0.355

3660,0.353

3663,0.347

3667,0.338

3670,0.334

3676,0.330

3682,0.322

3688,0.316

3691,0.316

3694,0.310

3700,0.301

3706,0.297

3715,0.291

3722,0.287

3725,0.281

3728,0.281

3731,0.272

3734,0.270

3740,0.260

3743,0.256

3749,0.250

3755,0.244

