Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
523,686,1.007

524,1192,1.007

525,1214,1.007

526,1126,1.007

527,560,1.007

528,1186,1.007

529,1297,1.007

530,1243,1.007

531,1009,1.007

532,683,1.007

533,721,1.007

534,1638,1.007

535,1110,1.007

536,563,1.007

537,1154,1.007

538,1420,1.007

539,1948,1.007

540,569,1.007

541,1309,1.007

542,1619,1.007

