Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
3,-452,0.555

4,253,0.556

5,-57,0.556

6,-383,0.556

7,519,0.556

8,-585,0.557

9,275,0.557

10,243,0.557

11,-417,0.558

12,-41,0.558

13,117,0.558

14,-696,0.559

15,443,0.559

16,-262,0.559

17,16,0.560

18,509,0.560

19,-370,0.560

20,626,0.561

21,-250,0.561

22,-177,0.561

23,180,0.561

24,727,0.562

25,-471,0.562

26,636,0.562

27,-19,0.563

28,-300,0.563

29,126,0.563

30,98,0.564

31,345,0.564

32,-370,0.564

33,291,0.565

34,427,0.565

35,57,0.565

36,-772,0.566

37,430,0.566

38,111,0.566

39,-648,0.566

40,367,0.567

41,-123,0.567

42,199,0.567

43,120,0.568

44,16,0.568

45,598,0.568

46,-262,0.569

47,47,0.569

48,196,0.569

49,22,0.570

50,-481,0.570

51,-304,0.570

52,484,0.571

53,-509,0.571

54,231,0.571

55,-190,0.571

56,16,0.572

57,221,0.572

58,-455,0.572

59,32,0.573

60,212,0.573

61,-680,0.573

62,-206,0.574

63,142,0.574

64,51,0.574

65,-326,0.575

66,281,0.575

67,285,0.575

68,-522,0.576

69,16,0.576

70,775,0.576

71,-111,0.576

72,323,0.577

73,212,0.577

74,-379,0.577

75,145,0.578

76,465,0.578

77,-468,0.578

78,503,0.579

79,133,0.579

80,-506,0.579

81,250,0.580

82,111,0.580

83,-22,0.580

84,-272,0.581

85,-28,0.581

86,-161,0.581

87,32,0.581

88,130,0.582

89,-266,0.582

90,-177,0.582

91,386,0.583

92,-123,0.583

93,-171,0.583

94,313,0.584

95,-196,0.584

96,-351,0.584

97,661,0.585

98,-367,0.585

99,639,0.585

100,304,0.586

101,-221,0.586

102,278,0.586

103,95,0.586

104,158,0.587

105,-187,0.587

106,-455,0.587

107,436,0.588

108,152,0.588

109,-136,0.588

110,13,0.589

111,212,0.589

112,-471,0.589

113,-658,0.590

114,54,0.590

115,259,0.590

116,500,0.591

117,-262,0.591

118,22,0.591

119,-22,0.591

120,591,0.592

121,-130,0.592

122,-528,0.592

123,190,0.593

124,98,0.593

125,-38,0.593

126,54,0.594

127,462,0.594

128,-509,0.594

129,-446,0.595

130,613,0.595

131,60,0.595

132,-126,0.596

133,395,0.596

134,338,0.596

