Layer 1
Velocity0.033m/ns
Trace Nr, Depth  m

1324,0.549

1329,0.549

1339,0.549

1344,0.549

1349,0.549

1354,0.549

1359,0.549

1364,0.549

1374,0.549

1378,0.549

1388,0.549

1398,0.551

1403,0.551

1408,0.551

1413,0.553

1418,0.553

1423,0.553

1428,0.553

1438,0.555

1443,0.555

1448,0.555

1458,0.555

1462,0.555

1467,0.555

1472,0.555

1477,0.555

1482,0.555

1492,0.555

1502,0.555

1507,0.555

1512,0.555

1517,0.555

1527,0.555

1532,0.555

1537,0.555

1542,0.555

1551,0.555

1566,0.555

1571,0.555

1576,0.555

1586,0.555

1596,0.555

1601,0.555

1611,0.555

1616,0.555

1621,0.555

1626,0.555

1635,0.551

1640,0.549

1645,0.549

1650,0.545

1655,0.541

1665,0.537

1670,0.532

1680,0.532

1685,0.532

1690,0.532

1705,0.532

1710,0.532

1720,0.532

1724,0.532

1734,0.532

1759,0.532

1764,0.532

1779,0.532

1784,0.532

1789,0.532

1794,0.532

1804,0.532

1808,0.532

1813,0.532

1823,0.532

1828,0.532

1838,0.532

1843,0.532

1853,0.532

1863,0.532

1873,0.532

1878,0.532

1883,0.532

1892,0.532

1897,0.532

1907,0.532

1917,0.532

1927,0.532

1932,0.532

1947,0.532

1952,0.532

1962,0.532

1967,0.532

1972,0.532

1981,0.532

1986,0.532

1991,0.532

2006,0.535

2011,0.535

2021,0.555

2031,0.555

2036,0.557

2041,0.557

2051,0.557

2061,0.557

2070,0.559

2075,0.559

2090,0.568

2095,0.570

2100,0.572

2115,0.572

2120,0.572

2125,0.572

2130,0.574

2135,0.574

2140,0.576

2145,0.576

2154,0.576

2159,0.576

2164,0.578

2179,0.582

2184,0.582

2189,0.584

2194,0.588

2199,0.592

2204,0.592

2209,0.592

2214,0.592

2224,0.596

2229,0.596

2238,0.599

2243,0.601

2258,0.603

2263,0.605

2273,0.605

2278,0.607

2283,0.607

2288,0.607

2293,0.607

2298,0.609

2313,0.609

2318,0.609

2322,0.609

2332,0.609

2342,0.613

2347,0.613

2352,0.613

2362,0.619

2367,0.619

2377,0.619

2382,0.619

2387,0.619

2392,0.619

2397,0.619

2402,0.619

2407,0.621

2416,0.621

2421,0.621

2431,0.621

2436,0.623

2446,0.623

2451,0.623

2461,0.623

2466,0.623

2471,0.623

2476,0.623

2481,0.623

2486,0.623

2491,0.623

2500,0.623

2505,0.623

2515,0.623

2520,0.623

2525,0.623

2535,0.623

2540,0.623

2555,0.623

2560,0.623

2565,0.623

2570,0.621

2575,0.621

2584,0.619

2594,0.617

2599,0.611

2609,0.609

2624,0.605

2629,0.601

2634,0.596

2644,0.594

2649,0.586

2659,0.582

2673,0.580

2678,0.578

2688,0.574

2693,0.574

2703,0.572

2713,0.572

2718,0.572

2723,0.570

2733,0.570

2738,0.566

2748,0.566

2757,0.561

2762,0.561

2767,0.559

2772,0.559

2782,0.557

2787,0.557

2792,0.553

2797,0.551

2802,0.551

2812,0.547

2817,0.545

2822,0.537

2827,0.528

2837,0.528

2841,0.522

2846,0.522

2851,0.522

2856,0.518

2861,0.516

2871,0.516

2876,0.516

2881,0.516

2886,0.516

2896,0.516

2906,0.516

2911,0.516

2921,0.516

2930,0.516

2935,0.516

2940,0.516

2945,0.516

2950,0.516

2955,0.516

2960,0.518

2970,0.528

2975,0.530

2980,0.530

2990,0.532

2995,0.532

3000,0.532

3010,0.532

3019,0.537

3029,0.537

3034,0.541

3039,0.541

3044,0.541

3049,0.541

3054,0.541

3064,0.541

3069,0.537

3079,0.537

3089,0.537

3098,0.537

3103,0.535

3113,0.535

3118,0.530

3123,0.530

3128,0.530

3133,0.528

3138,0.528

3148,0.524

3158,0.526

3163,0.545

3168,0.545

3178,0.545

3182,0.547

3192,0.547

3202,0.547

3207,0.549

3212,0.549

3222,0.549

3232,0.549

3237,0.549

3247,0.549

3252,0.549

3257,0.549

3262,0.549

3271,0.547

3276,0.547

3286,0.543

3296,0.543

3301,0.537

3306,0.535

3311,0.535

3321,0.530

3326,0.530

3331,0.530

3346,0.530

3355,0.530

3360,0.530

3365,0.530

3370,0.530

3375,0.530

3380,0.530

3395,0.530

3400,0.530

3410,0.530

3415,0.530

3425,0.528

3435,0.528

3440,0.524

3444,0.524

3449,0.524

3459,0.524

3464,0.524

3469,0.524

3474,0.524

3479,0.524

3484,0.524

3494,0.524

3504,0.524

3514,0.520

3519,0.512

3548,0.508

3553,0.508

3558,0.508

3568,0.508

3573,0.506

3578,0.506

3583,0.506

3593,0.506

3598,0.506

3603,0.506

3608,0.504

3622,0.504

3632,0.499

3637,0.499

3642,0.485

3647,0.481

3662,0.477

3672,0.475

3677,0.471

3687,0.466

3697,0.462

3701,0.462

3706,0.462

3716,0.462

3721,0.458

3731,0.456

3741,0.452

3751,0.448

3756,0.448

3766,0.448

3771,0.444

3776,0.442

3785,0.440

3790,0.435

3795,0.433

3805,0.427

3815,0.423

3820,0.423

3825,0.419

3830,0.417

3840,0.413

3845,0.411

3855,0.407

3860,0.405

3865,0.400

