Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
127,16,0.510

128,-35,0.510

129,142,0.510

130,89,0.511

131,468,0.511

132,440,0.511

133,405,0.512

134,-297,0.512

135,44,0.512

136,-218,0.513

137,-541,0.513

138,-329,0.513

139,-598,0.514

140,-430,0.514

141,345,0.515

142,443,0.515

143,209,0.515

144,500,0.516

145,-13,0.516

146,174,0.516

147,-85,0.517

148,234,0.517

149,-702,0.517

150,307,0.518

151,-285,0.518

152,101,0.518

153,25,0.519

154,-35,0.519

155,-206,0.520

156,47,0.520

157,-281,0.520

158,253,0.521

159,503,0.521

160,123,0.521

161,44,0.522

162,60,0.522

163,-493,0.522

164,117,0.523

165,307,0.523

166,440,0.523

167,-101,0.524

168,60,0.524

169,-642,0.525

170,-275,0.525

171,553,0.525

172,114,0.526

173,-38,0.526

174,120,0.526

175,-367,0.527

176,357,0.527

177,54,0.527

178,455,0.528

179,149,0.528

180,66,0.528

181,-623,0.529

182,-683,0.529

183,123,0.530

184,117,0.530

185,471,0.530

186,123,0.531

187,-47,0.531

188,54,0.531

189,-215,0.532

190,-316,0.532

191,41,0.532

192,-636,0.533

193,-389,0.533

194,-487,0.533

195,-101,0.534

196,300,0.534

197,-19,0.535

198,443,0.535

199,139,0.535

200,-63,0.536

201,515,0.536

202,234,0.536

203,133,0.537

204,632,0.537

205,-225,0.537

206,-323,0.538

207,-35,0.538

208,-509,0.539

209,145,0.539

210,92,0.539

211,193,0.540

212,300,0.540

213,500,0.540

214,-446,0.541

215,-291,0.541

216,459,0.541

217,632,0.542

218,-180,0.542

219,-784,0.542

220,294,0.543

221,-38,0.543

222,-28,0.544

223,-538,0.544

224,-376,0.544

225,57,0.545

226,168,0.545

227,-22,0.545

228,25,0.546

229,-259,0.546

230,285,0.546

231,25,0.547

232,-266,0.547

233,-25,0.547

234,89,0.548

235,196,0.548

236,493,0.549

237,-642,0.549

238,-171,0.549

239,386,0.550

240,174,0.550

241,-35,0.550

242,199,0.551

243,25,0.551

244,22,0.551

245,-522,0.552

246,-187,0.552

247,-136,0.552

248,512,0.553

249,509,0.553

250,183,0.554

251,-319,0.554

252,98,0.554

253,-579,0.555

254,-379,0.555

255,436,0.555

256,455,0.556

257,-51,0.556

258,300,0.556

259,-427,0.557

260,-674,0.557

261,496,0.557

262,231,0.558

263,424,0.558

264,674,0.559

265,-51,0.559

266,-95,0.559

267,-35,0.560

268,108,0.560

269,446,0.560

270,-348,0.561

271,-187,0.561

272,-136,0.561

273,44,0.562

274,237,0.562

275,82,0.563

276,335,0.563

277,120,0.563

278,-326,0.564

279,-424,0.564

280,364,0.564

281,-247,0.565

282,256,0.565

283,398,0.565

284,-329,0.566

285,-123,0.566

286,231,0.566

287,436,0.567

288,126,0.567

289,-25,0.568

290,-199,0.568

291,-379,0.568

292,-6,0.569

293,-145,0.569

294,417,0.569

295,38,0.570

296,-247,0.570

297,-190,0.570

298,-16,0.571

299,440,0.571

300,41,0.571

301,-430,0.572

302,-591,0.572

303,-41,0.573

304,-190,0.573

305,209,0.573

306,-629,0.574

307,108,0.574

308,500,0.574

309,-16,0.575

310,-541,0.575

311,41,0.575

312,696,0.576

313,307,0.576

314,54,0.576

315,-25,0.577

316,243,0.577

317,269,0.578

318,-237,0.578

319,-123,0.578

320,-465,0.579

321,278,0.579

322,417,0.579

323,152,0.580

324,-342,0.580

325,281,0.580

326,234,0.581

327,-304,0.581

328,174,0.581

329,490,0.582

330,-335,0.582

331,47,0.583

332,35,0.583

333,243,0.583

334,120,0.584

335,-376,0.584

336,-256,0.584

337,278,0.585

338,139,0.585

339,142,0.585

340,-183,0.586

341,-180,0.586

342,114,0.586

343,639,0.587

344,-215,0.587

345,120,0.588

346,591,0.588

347,32,0.588

348,-465,0.589

349,-272,0.589

350,215,0.589

351,974,0.590

352,196,0.590

353,-323,0.590

354,28,0.591

355,-696,0.591

356,278,0.592

357,108,0.592

358,25,0.592

359,398,0.593

360,-727,0.593

361,-645,0.593

362,-133,0.594

363,47,0.594

364,234,0.594

365,617,0.595

366,-212,0.595

367,-509,0.595

368,272,0.596

369,133,0.596

370,98,0.597

371,60,0.597

372,-493,0.597

373,-291,0.598

374,506,0.598

375,727,0.598

376,446,0.599

377,345,0.599

378,-379,0.599

379,-506,0.600

380,123,0.600

381,348,0.600

382,117,0.601

383,104,0.601

384,-364,0.602

385,-171,0.602

386,-266,0.602

387,16,0.603

388,958,0.603

389,-32,0.603

390,-228,0.604

391,-471,0.604

392,300,0.604

393,-19,0.605

394,73,0.605

395,323,0.605

396,-66,0.606

397,-342,0.606

398,-373,0.607

399,-291,0.607

400,490,0.607

401,136,0.608

402,465,0.608

403,98,0.608

404,202,0.609

405,-370,0.609

406,-354,0.609

407,-253,0.610

408,212,0.610

409,553,0.610

410,190,0.611

411,-351,0.611

412,-155,0.612

413,-696,0.612

414,-433,0.612

415,291,0.613

416,304,0.613

417,16,0.613

418,-468,0.614

419,-180,0.614

420,-253,0.614

421,108,0.615

422,51,0.615

423,-642,0.616

424,-275,0.616

425,-405,0.616

426,-484,0.617

427,-54,0.617

428,338,0.617

429,92,0.618

430,379,0.618

431,-6,0.618

432,-288,0.619

433,-373,0.619

434,-164,0.619

435,218,0.620

436,440,0.620

437,114,0.621

438,174,0.621

439,-54,0.621

440,-493,0.622

441,120,0.622

442,515,0.622

443,155,0.623

444,-22,0.623

445,25,0.623

446,-696,0.624

447,221,0.624

448,123,0.624

449,595,0.625

450,-351,0.625

451,-645,0.626

452,136,0.626

453,791,0.626

454,512,0.627

455,-300,0.627

456,-177,0.627

457,-187,0.628

458,221,0.628

459,481,0.628

460,465,0.629

461,108,0.629

462,-402,0.629

463,-158,0.630

464,373,0.630

465,455,0.631

466,190,0.631

467,-446,0.631

468,-275,0.632

469,506,0.632

470,487,0.632

471,104,0.633

472,25,0.633

473,-291,0.633

474,297,0.634

475,522,0.634

476,465,0.634

477,183,0.635

478,-183,0.635

479,-136,0.636

480,-193,0.636

481,79,0.636

482,240,0.637

483,117,0.637

484,588,0.637

485,101,0.638

486,-357,0.638

487,-664,0.638

488,509,0.639

489,496,0.639

490,234,0.639

491,-13,0.640

492,-183,0.640

493,-373,0.641

494,-500,0.641

495,-667,0.641

496,329,0.642

497,111,0.642

498,335,0.642

499,108,0.643

500,155,0.643

501,190,0.643

502,-648,0.644

503,-471,0.644

504,462,0.645

505,231,0.645

506,218,0.645

507,313,0.646

508,402,0.646

509,13,0.646

510,212,0.647

511,38,0.647

512,-481,0.647

513,-275,0.648

514,557,0.648

515,180,0.648

516,161,0.649

517,111,0.649

518,234,0.650

519,-335,0.650

520,-117,0.650

521,-468,0.651

522,123,0.651

523,-171,0.651

524,-250,0.652

525,237,0.652

526,225,0.652

527,613,0.653

528,202,0.653

529,661,0.653

530,243,0.654

531,-376,0.654

532,19,0.655

533,-522,0.655

534,35,0.655

535,-680,0.656

536,202,0.656

537,411,0.656

