Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
379,3795,0.956

380,2435,0.956

381,1518,0.956

382,5249,0.957

383,2024,0.957

384,-316,0.957

385,-538,0.958

386,4396,0.958

387,-759,0.958

388,-4585,0.959

389,-4585,0.959

390,-4554,0.959

391,-3067,0.960

392,-4585,0.960

393,-7147,0.961

394,-1550,0.961

395,0,0.961

396,-3004,0.962

397,-6957,0.962

398,-3573,0.962

399,-6957,0.963

400,1044,0.963

401,1455,0.963

402,2688,0.964

403,-949,0.964

404,1297,0.964

405,2751,0.965

406,-4332,0.965

407,-2372,0.965

408,95,0.966

409,-411,0.966

410,1771,0.967

411,4459,0.967

412,-2530,0.967

413,1233,0.968

414,-2498,0.968

415,1423,0.968

416,-221,0.969

417,632,0.969

418,4996,0.969

419,1518,0.970

420,6609,0.970

421,1708,0.970

422,3099,0.971

423,-822,0.971

424,221,0.971

425,3795,0.972

426,63,0.972

427,885,0.972

428,-4807,0.973

429,1929,0.973

430,4364,0.974

431,1297,0.974

432,4933,0.974

433,-348,0.975

434,-2182,0.975

435,-3162,0.975

436,-4838,0.976

437,32,0.976

438,3795,0.976

439,2150,0.977

440,3257,0.977

441,-2340,0.977

442,-190,0.978

443,-2625,0.978

444,-4111,0.978

445,1233,0.979

446,-1708,0.979

447,-1708,0.980

448,791,0.980

449,949,0.980

450,980,0.981

451,1644,0.981

452,7842,0.981

453,-2277,0.982

454,-1360,0.982

455,-4617,0.982

456,-7020,0.983

457,126,0.983

458,6135,0.983

459,32,0.984

460,5313,0.984

461,1170,0.984

462,1739,0.985

463,-3637,0.985

464,791,0.985

465,980,0.986

466,2277,0.986

467,4301,0.987

468,-2372,0.987

469,-4585,0.987

470,822,0.988

471,1044,0.988

472,2498,0.988

473,1708,0.989

474,-1992,0.989

475,-6103,0.989

476,5344,0.990

477,7684,0.990

478,-2182,0.990

479,-4807,0.991

480,1012,0.991

481,1992,0.991

482,4617,0.992

483,-2119,0.992

484,-4649,0.993

485,-4237,0.993

486,6419,0.993

487,3573,0.994

488,-4902,0.994

489,-3099,0.994

490,-32,0.995

491,4490,0.995

492,-126,0.995

493,2814,0.996

494,-3890,0.996

495,2024,0.996

496,1518,0.997

497,2878,0.997

498,-4332,0.997

499,-1550,0.998

500,2783,0.998

501,949,0.998

502,-4617,0.999

503,4079,0.999

504,5534,1.000

505,-316,1.000

506,-3004,1.000

507,-4743,1.001

508,1708,1.001

509,2214,1.001

510,4617,1.002

511,-2340,1.002

512,-32,1.002

513,2403,1.003

514,-379,1.003

515,-2055,1.003

516,-4807,1.004

517,126,1.004

518,1581,1.004

519,-1961,1.005

520,-4459,1.005

521,1328,1.006

522,2720,1.006

523,-4301,1.006

524,-7115,1.007

525,4174,1.007

526,2593,1.007

527,63,1.008

528,-4364,1.008

529,-4554,1.008

530,221,1.009

531,6293,1.009

532,-822,1.009

533,-4870,1.010

534,-3194,1.010

535,-158,1.010

536,2720,1.011

537,-1961,1.011

538,-7052,1.011

539,-3004,1.012

540,1992,1.012

541,-3004,1.013

542,-4807,1.013

543,158,1.013

544,632,1.014

545,-1929,1.014

546,-4743,1.014

547,-1202,1.015

548,6356,1.015

549,4111,1.015

550,4048,1.016

551,-4585,1.016

552,32,1.016

553,-4838,1.017

554,-4743,1.017

555,-8032,1.017

556,-4301,1.018

557,-4933,1.018

558,-1455,1.019

559,-1170,1.019

560,-1202,1.019

561,-1107,1.020

562,2055,1.020

563,632,1.020

564,949,1.021

565,2277,1.021

566,2435,1.021

567,7811,1.022

568,1328,1.022

569,474,1.022

570,-5249,1.023

571,-2150,1.023

572,-3668,1.023

573,-4775,1.024

574,-4427,1.024

575,-5787,1.024

576,-285,1.025

577,3194,1.025

578,2561,1.026

579,6419,1.026

580,4902,1.026

581,1328,1.027

582,3162,1.027

583,95,1.027

584,-158,1.028

585,-4459,1.028

586,-2087,1.028

587,-4965,1.029

588,-3067,1.029

589,-4712,1.029

590,-1455,1.030

591,-980,1.030

592,-601,1.030

593,538,1.031

594,-3984,1.031

595,-3036,1.032

596,-253,1.032

597,-1202,1.032

598,-158,1.033

599,1897,1.033

600,2530,1.033

601,7210,1.034

602,5471,1.034

603,4838,1.034

604,980,1.035

605,32,1.035

606,-6103,1.035

607,-63,1.036

608,-2435,1.036

