Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,3352,0.750

2,2878,0.750

3,-4016,0.751

4,2530,0.751

5,474,0.752

6,1676,0.753

7,5629,0.753

8,-4649,0.754

9,-2403,0.754

10,6704,0.755

11,569,0.755

12,-1992,0.756

13,-1992,0.756

14,727,0.757

15,-3510,0.757

16,-2561,0.758

17,285,0.759

18,759,0.759

19,-1929,0.760

20,2150,0.760

21,-1550,0.761

22,-632,0.761

23,1202,0.762

24,2308,0.762

25,-4490,0.763

26,411,0.764

27,2467,0.764

28,63,0.765

29,-601,0.765

30,1297,0.766

31,2593,0.766

32,-2150,0.767

33,5566,0.767

34,-63,0.768

35,95,0.768

36,4617,0.769

37,664,0.770

38,2403,0.770

39,-1739,0.771

40,0,0.771

41,126,0.772

42,-6672,0.772

43,-601,0.773

44,-3257,0.773

45,-348,0.774

46,443,0.775

47,-2214,0.775

48,-4111,0.776

49,-1739,0.776

50,1708,0.777

51,822,0.777

52,-3384,0.778

53,-1739,0.778

54,-63,0.779

55,5218,0.779

56,-32,0.780

57,-7463,0.781

58,-7336,0.781

59,-190,0.782

60,854,0.782

61,4649,0.783

62,-1644,0.783

63,-4332,0.784

64,4933,0.784

65,4459,0.785

66,-5439,0.786

67,-7937,0.786

68,1328,0.787

69,4838,0.787

70,-95,0.788

71,-63,0.788

72,6989,0.789

73,4775,0.789

74,190,0.790

75,32,0.791

76,601,0.791

77,4459,0.792

78,-1581,0.792

79,-822,0.793

80,95,0.793

81,-7147,0.794

82,-664,0.794

83,32,0.795

84,-411,0.795

85,-2245,0.796

86,4364,0.797

87,-3004,0.797

88,-7400,0.798

89,-4143,0.798

90,1550,0.799

91,32,0.799

92,5155,0.800

93,3099,0.800

94,-6356,0.801

95,-601,0.802

96,885,0.802

97,-1486,0.803

98,-2403,0.803

99,0,0.804

100,-6103,0.804

101,-4174,0.805

102,-4838,0.805

103,-601,0.806

104,3067,0.806

105,-5534,0.807

106,1391,0.808

107,664,0.808

108,-4332,0.809

109,-2498,0.809

110,-1518,0.810

111,3004,0.810

112,3953,0.811

113,3067,0.811

114,-1012,0.812

115,4933,0.813

116,5534,0.813

117,-1708,0.814

118,-569,0.814

119,32,0.815

120,-2656,0.815

121,1992,0.816

122,4301,0.816

123,-2340,0.817

124,4522,0.817

125,4016,0.818

126,-2530,0.819

127,2340,0.819

128,3099,0.820

129,-379,0.820

130,4585,0.821

131,5660,0.821

132,-1929,0.822

133,4807,0.822

134,3352,0.823

135,-2656,0.824

136,3605,0.824

137,2973,0.825

138,6672,0.825

139,-6483,0.826

140,-4079,0.826

141,-3447,0.827

142,95,0.827

143,7779,0.828

144,-538,0.828

145,95,0.829

146,2055,0.830

147,1138,0.830

148,-2625,0.831

149,-917,0.831

150,2340,0.832

151,-5597,0.832

152,-2024,0.833

153,-4301,0.833

154,-2403,0.834

155,885,0.835

156,822,0.835

157,-7368,0.836

158,-9202,0.836

159,-4269,0.837

160,158,0.837

161,-6672,0.838

162,95,0.838

163,1328,0.839

164,-3605,0.840

165,-5344,0.840

166,-6419,0.841

167,-1391,0.841

168,3289,0.842

169,-2277,0.842

170,-5660,0.843

