Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
261,-885,0.865

262,2214,0.866

263,-7526,0.866

264,-4870,0.867

265,-2656,0.867

266,1613,0.868

267,3921,0.868

268,-2783,0.869

269,-253,0.869

270,2561,0.870

271,-2119,0.870

272,-2941,0.871

273,-2467,0.871

274,-2372,0.872

275,4554,0.872

276,5218,0.873

277,1012,0.873

278,-5724,0.874

279,-285,0.874

280,3479,0.875

281,4427,0.876

282,-1802,0.876

283,-190,0.877

284,158,0.877

285,32,0.878

286,-4933,0.878

287,664,0.879

288,-1644,0.879

289,-63,0.880

290,2435,0.880

291,3099,0.881

292,2277,0.881

293,-5060,0.882

294,-190,0.882

295,221,0.883

296,-3890,0.883

297,538,0.884

298,6672,0.884

299,3226,0.885

300,-1202,0.885

301,-253,0.886

302,2277,0.886

303,5313,0.887

304,4459,0.887

305,-4237,0.888

306,-4459,0.888

307,3036,0.889

308,4933,0.889

309,3731,0.890

310,-7748,0.890

311,-538,0.891

312,1391,0.891

313,4649,0.892

314,1866,0.892

315,-4143,0.893

316,-4459,0.893

317,1297,0.894

318,3921,0.894

319,316,0.895

320,-5218,0.895

321,-4617,0.896

322,-4143,0.896

323,-4143,0.897

324,1739,0.897

325,1644,0.898

326,2973,0.898

327,158,0.899

328,253,0.899

329,-5281,0.900

330,-2150,0.901

331,1360,0.901

332,3763,0.902

333,3890,0.902

334,3826,0.903

335,-3352,0.903

336,-2561,0.904

337,1581,0.904

338,1455,0.905

339,3226,0.905

340,-1391,0.906

341,-3352,0.906

342,569,0.907

343,4522,0.907

344,-3131,0.908

345,-2245,0.908

346,-2087,0.909

347,-5028,0.909

348,1486,0.910

349,2625,0.910

350,2308,0.911

351,2119,0.911

352,-3320,0.912

353,1423,0.912

354,2024,0.913

355,-2087,0.913

356,-7400,0.914

357,-126,0.914

358,1676,0.915

359,632,0.915

360,-3131,0.916

361,-6609,0.916

362,-6641,0.917

363,-7937,0.917

364,1486,0.918

365,1328,0.918

366,854,0.919

367,4016,0.919

368,1834,0.920

369,1802,0.920

370,2024,0.921

371,-2150,0.921

372,-3226,0.922

373,-1391,0.922

374,-4490,0.923

375,-4332,0.923

376,-885,0.924

377,-1044,0.924

378,-221,0.925

379,6641,0.926

380,3162,0.926

381,3162,0.927

382,1802,0.927

383,854,0.928

384,-4332,0.928

385,-5534,0.929

386,-7178,0.929

387,-6799,0.930

388,1550,0.930

389,1328,0.931

390,4585,0.931

391,4680,0.932

392,4522,0.932

393,4743,0.933

394,-1581,0.933

395,-1929,0.934

396,-3826,0.934

397,-1676,0.935

398,-2783,0.935

399,-3320,0.936

400,-2467,0.936

401,-2372,0.937

402,-2150,0.937

403,2688,0.938

404,-32,0.938

405,2182,0.939

406,3542,0.939

407,3447,0.940

408,2150,0.940

409,4743,0.941

410,4332,0.941

411,-1802,0.942

412,-2372,0.942

413,-1676,0.943

414,-5755,0.943

415,-5850,0.944

416,-3447,0.944

417,1391,0.945

418,1961,0.945

419,4585,0.946

420,-2751,0.946

421,-569,0.947

422,601,0.947

423,-411,0.948

424,3921,0.948

425,-158,0.949

426,4870,0.949

427,158,0.950

428,1961,0.950

429,2656,0.951

430,-2340,0.952

431,-2878,0.952

432,2024,0.953

433,-1739,0.953

434,-3162,0.954

435,-2340,0.954

436,4206,0.955

437,-7653,0.955

438,-285,0.956

439,-32,0.956

440,1170,0.957

441,4459,0.957

442,4459,0.958

443,2435,0.958

444,-95,0.959

445,-32,0.959

446,2973,0.960

447,3447,0.960

448,-1486,0.961

449,-6894,0.961

450,-1170,0.962

451,1739,0.962

452,1992,0.963

453,-1581,0.963

454,-4712,0.964

455,-2372,0.964

456,1613,0.965

457,-6388,0.965

458,-7305,0.966

459,-2625,0.966

460,-3542,0.967

461,854,0.967

462,3510,0.968

463,-9044,0.968

464,-4174,0.969

465,-885,0.969

466,-2119,0.970

467,-1455,0.970

468,-6356,0.971

469,2182,0.971

470,949,0.972

471,-822,0.972

472,-5597,0.973

473,-6704,0.973

474,1423,0.974

475,1834,0.974

476,4522,0.975

477,-4490,0.975

478,-4617,0.976

479,-4269,0.977

480,-4237,0.977

481,4016,0.978

482,5692,0.978

483,2372,0.979

484,-4048,0.979

485,-917,0.980

486,1739,0.980

487,5502,0.981

488,2973,0.981

489,-95,0.982

490,-2024,0.982

491,1550,0.983

492,3447,0.983

493,3826,0.984

494,-3731,0.984

495,-3067,0.985

496,-3763,0.985

497,8317,0.986

498,443,0.986

499,348,0.987

500,126,0.987

501,-2656,0.988

502,3984,0.988

503,4585,0.989

504,5091,0.989

505,-2340,0.990

506,-2150,0.990

507,-2403,0.991

508,3415,0.991

509,4649,0.992

510,949,0.992

511,2182,0.993

512,-538,0.993

513,-6799,0.994

514,-2467,0.994

515,3352,0.995

516,4016,0.995

517,759,0.996

518,-1297,0.996

519,-4174,0.997

520,822,0.997

521,411,0.998

522,-6451,0.998

523,-6261,0.999

524,-6989,0.999

525,-2150,1.000

526,1328,1.000

527,2973,1.001

528,3763,1.002

529,2909,1.002

530,-7906,1.003

531,-6894,1.003

532,-6831,1.004

533,-2308,1.004

534,1455,1.005

535,4459,1.005

536,2973,1.006

537,-285,1.006

538,-221,1.007

539,-2403,1.007

540,-7431,1.008

541,-2277,1.008

542,2150,1.009

543,316,1.009

544,2751,1.010

545,822,1.010

546,-5376,1.011

547,-7115,1.011

548,-5218,1.012

549,1486,1.012

550,-1138,1.013

551,854,1.013

552,822,1.014

553,-3352,1.014

554,1455,1.015

555,4712,1.015

556,-3257,1.016

557,-7336,1.016

558,-2751,1.017

559,-63,1.017

560,1297,1.018

561,3826,1.018

562,2214,1.019

563,-6230,1.019

564,-6767,1.020

565,-2308,1.020

566,2150,1.021

567,727,1.021

568,1676,1.022

569,6388,1.022

570,285,1.023

571,253,1.023

572,-3067,1.024

573,-2435,1.024

574,190,1.025

575,2308,1.025

576,2277,1.026

577,3984,1.026

578,-2435,1.027

579,-2150,1.028

580,-3162,1.028

581,-6894,1.029

582,1486,1.029

583,664,1.030

584,-379,1.030

585,-538,1.031

586,-4332,1.031

587,-4237,1.032

588,-4364,1.032

589,-664,1.033

590,95,1.033

591,3826,1.034

592,1265,1.034

593,1739,1.035

594,-2214,1.035

595,316,1.036

596,1550,1.036

597,1676,1.037

598,1550,1.037

599,3194,1.038

600,3226,1.038

601,-1265,1.039

602,-4237,1.039

603,-4364,1.040

604,-6925,1.040

605,-696,1.041

606,3352,1.041

607,6103,1.042

608,3257,1.042

609,2340,1.043

610,-7178,1.043

611,-3479,1.044

612,1423,1.044

