Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
521,351,0.840

522,-126,0.840

523,269,0.840

524,234,0.840

525,588,0.840

526,266,0.840

527,398,0.840

528,13,0.840

529,531,0.840

530,813,0.840

531,509,0.840

532,452,0.840

533,942,0.840

534,1018,0.840

