Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,-1500,0.359

2,-1346,0.479

3,2055,0.599

4,4743,0.840

5,-2878,0.840

6,9803,0.840

7,1771,0.840

8,-2909,0.840

9,3004,0.840

10,1676,0.840

11,-6989,0.840

12,-2024,0.840

13,4965,0.840

14,-2846,0.840

15,4237,0.840

16,664,0.840

17,3858,0.840

18,4332,0.840

19,-1929,0.840

20,32,0.840

21,1012,0.840

22,-1771,0.840

23,8032,0.840

24,-1360,0.840

25,2498,0.840

26,4427,0.840

27,2024,0.840

28,1676,0.840

29,1391,0.840

30,1961,0.840

31,-696,0.840

32,-411,0.840

33,-3099,0.840

34,1138,0.840

35,1802,0.840

36,5439,0.840

37,6609,0.840

38,-7937,0.840

39,7811,0.840

40,-3162,0.840

41,7811,0.840

42,1550,0.840

43,-3036,0.840

44,1581,0.840

45,5218,0.840

46,1644,0.840

47,2435,0.840

48,601,0.840

49,569,0.840

50,3352,0.840

51,2846,0.840

52,-1866,0.840

53,-664,0.840

54,1676,0.840

55,4396,0.840

56,1581,0.840

57,5313,0.840

58,-4490,0.840

59,4237,0.840

60,3289,0.840

61,-1834,0.840

62,1739,0.840

63,2055,0.840

64,3573,0.840

65,5755,0.840

66,3131,0.840

67,-3004,0.840

68,2783,0.840

69,-3320,0.840

70,-1929,0.840

71,1486,0.840

72,1834,0.840

73,-759,0.840

74,5407,0.840

75,-7684,0.840

76,5471,0.840

77,-727,0.840

78,1771,0.840

79,-2909,0.840

80,4585,0.840

81,2372,0.840

82,2688,0.840

83,2182,0.840

84,1802,0.840

85,3384,0.840

86,285,0.840

87,7874,0.840

88,4269,0.840

89,-2878,0.840

90,95,0.840

91,-4269,0.840

92,2814,0.840

93,-2941,0.840

94,-632,0.840

95,9835,0.840

96,538,0.840

97,-3415,0.840

98,2656,0.840

99,696,0.840

100,-7336,0.840

101,190,0.840

102,2024,0.840

103,5597,0.840

104,2973,0.840

105,-1550,0.840

106,-3099,0.840

107,5439,0.840

108,-3004,0.840

109,-4712,0.840

110,-2814,0.840

111,5407,0.840

112,4269,0.840

113,601,0.840

114,949,0.840

115,4048,0.840

116,190,0.840

117,4933,0.840

118,2055,0.840

119,-3067,0.840

120,6356,0.840

121,5566,0.840

122,1550,0.840

123,4048,0.840

124,2973,0.840

125,190,0.840

126,-3036,0.840

127,4996,0.840

128,6261,0.840

129,5091,0.840

130,1802,0.840

131,5597,0.840

132,11100,0.840

133,-2435,0.840

134,5155,0.840

135,1455,0.840

136,2625,0.840

137,-4016,0.840

138,5566,0.840

139,190,0.840

140,2814,0.840

141,7842,0.840

142,-3162,0.840

143,3257,0.840

144,1961,0.840

145,4048,0.840

146,-1961,0.840

147,1676,0.840

148,3131,0.840

149,3921,0.840

150,3036,0.840

151,-1486,0.840

152,1486,0.840

153,-854,0.840

154,-1802,0.840

155,3004,0.840

156,2973,0.840

157,-1897,0.840

158,63,0.840

159,3036,0.840

160,-3099,0.840

161,6388,0.840

162,-4743,0.840

163,5407,0.840

164,2119,0.840

165,3131,0.840

166,6483,0.840

167,-4174,0.840

168,5344,0.840

169,4301,0.840

170,1455,0.840

171,-3162,0.840

172,9550,0.840

173,5597,0.840

174,2372,0.840

175,1961,0.840

176,63,0.840

177,1644,0.840

178,6451,0.840

179,-696,0.840

180,-791,0.840

181,1486,0.840

182,9803,0.840

183,1897,0.840

184,5850,0.840

185,411,0.840

186,3226,0.840

187,759,0.840

188,253,0.840

189,2150,0.840

190,3004,0.840

191,949,0.840

192,-1929,0.840

193,2119,0.840

194,-3162,0.840

195,3226,0.840

196,4079,0.840

197,9803,0.840

198,-4427,0.840

199,0,0.840

200,5692,0.840

201,443,0.840

202,1297,0.840

