Layer 1
Velocity0.033m/ns
Trace Nr, Depth  m

3281,0.547

3296,0.545

3303,0.545

3306,0.547

3308,0.547

3311,0.547

3316,0.547

3321,0.547

3326,0.547

3331,0.547

3336,0.547

3346,0.547

3351,0.547

3361,0.547

3366,0.547

3368,0.545

3371,0.547

3376,0.547

3381,0.547

3391,0.547

3396,0.547

3406,0.547

3411,0.547

3416,0.547

3426,0.547

3431,0.547

3441,0.547

3446,0.547

3456,0.547

3461,0.547

3466,0.547

3476,0.547

3481,0.547

3486,0.547

3496,0.549

3501,0.549

3506,0.549

3511,0.549

3526,0.549

3531,0.549

3536,0.549

3541,0.549

3551,0.551

3556,0.551

3561,0.551

3566,0.551

3576,0.551

3581,0.551

3591,0.549

3596,0.549

3611,0.549

3616,0.547

3621,0.543

3631,0.543

3641,0.539

3646,0.535

3651,0.535

3661,0.535

3666,0.535

3676,0.535

3681,0.535

3686,0.535

3691,0.535

3696,0.535

3711,0.535

3716,0.535

3726,0.535

3741,0.530

3746,0.530

3751,0.530

3756,0.530

3766,0.530

3771,0.528

3776,0.528

3781,0.528

3784,0.522

3799,0.522

3814,0.522

3824,0.524

3829,0.524

3834,0.524

3836,0.524

3846,0.524

3861,0.526

3871,0.526

3876,0.526

3906,0.526

3926,0.522

3956,0.514

3966,0.510

3976,0.502

3981,0.502

3996,0.493

4006,0.493

4011,0.493

4026,0.493

4031,0.493

4036,0.493

4046,0.495

4056,0.497

4066,0.504

4071,0.504

4081,0.504

4086,0.504

4096,0.504

4101,0.504

4106,0.504

4111,0.504

4116,0.504

4121,0.502

4126,0.497

4131,0.493

4136,0.489

4141,0.483

4146,0.481

4151,0.477

4156,0.477

4166,0.477

4171,0.473

4176,0.471

4186,0.471

4191,0.471

4201,0.466

4206,0.466

4216,0.466

4221,0.466

4231,0.466

4236,0.466

4241,0.466

4246,0.466

4251,0.466

4256,0.464

4261,0.464

4271,0.464

4276,0.462

4286,0.460

4291,0.458

4301,0.458

4306,0.452

4311,0.450

4316,0.450

4321,0.448

4326,0.444

4336,0.438

4341,0.421

4356,0.417

4361,0.411

4381,0.407

4391,0.405

4396,0.405

4401,0.402

4406,0.400

4411,0.398

4421,0.398

4426,0.398

4436,0.394

4441,0.392

4446,0.392

4456,0.392

4461,0.388

4466,0.388

4471,0.382

4476,0.380

4486,0.378

4491,0.374

4496,0.369

4506,0.367

4511,0.365

4521,0.361

4526,0.357

4536,0.343

4546,0.332

4551,0.328

4556,0.328

4561,0.320

4566,0.320

4576,0.314

4581,0.305

4586,0.301

4591,0.295

4596,0.289

4601,0.285

4606,0.277

4616,0.264

4621,0.262

4631,0.260

4636,0.260

4641,0.260

4646,0.260

4651,0.258

4661,0.254

4666,0.248

4671,0.248

4676,0.246

4681,0.241

4691,0.239

4696,0.235

4701,0.229

4706,0.225

4716,0.223

4721,0.219

