Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
431,225,0.789

432,-939,0.789

433,108,0.790

434,114,0.790

435,108,0.790

436,329,0.791

437,-503,0.791

438,-51,0.791

439,500,0.792

440,-187,0.792

441,-262,0.792

442,-240,0.793

443,392,0.793

444,553,0.794

445,-509,0.794

446,-152,0.794

447,32,0.795

448,196,0.795

449,108,0.795

450,-446,0.796

451,383,0.796

452,256,0.796

453,-696,0.797

454,-313,0.797

455,493,0.798

456,-35,0.798

457,-304,0.798

458,101,0.799

459,228,0.799

460,38,0.799

461,357,0.800

462,553,0.800

463,-183,0.801

464,-19,0.801

465,206,0.801

466,66,0.802

467,-370,0.802

468,25,0.802

469,310,0.803

470,-547,0.803

471,104,0.803

472,424,0.804

473,76,0.804

474,-478,0.805

475,-247,0.805

476,66,0.805

477,487,0.806

478,-25,0.806

479,-275,0.806

480,-585,0.807

481,35,0.807

482,345,0.807

483,-512,0.808

484,478,0.808

485,85,0.809

486,-215,0.809

487,525,0.809

488,234,0.810

489,474,0.810

490,-749,0.810

491,-538,0.811

492,595,0.811

493,-63,0.811

494,297,0.812

495,503,0.812

496,38,0.813

497,285,0.813

498,503,0.813

499,221,0.814

500,-285,0.814

501,-126,0.814

502,114,0.815

503,-215,0.815

504,16,0.815

505,-38,0.816

506,-667,0.816

507,-209,0.817

508,174,0.817

509,243,0.817

510,-174,0.818

511,250,0.818

512,41,0.818

513,-525,0.819

514,104,0.819

515,304,0.819

516,193,0.820

517,104,0.820

518,95,0.821

519,-683,0.821

520,-228,0.821

521,-13,0.822

522,-266,0.822

523,-762,0.822

524,503,0.823

525,-22,0.823

526,-509,0.823

527,-145,0.824

528,436,0.824

529,-471,0.825

530,-398,0.825

531,-250,0.825

532,187,0.826

533,740,0.826

534,-152,0.826

535,-398,0.827

536,-38,0.827

537,642,0.828

538,-35,0.828

539,-364,0.828

540,193,0.829

541,136,0.829

542,16,0.830

543,-243,0.831

544,335,0.831

545,-35,0.832

546,-772,0.833

547,47,0.834

