Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
1,648,0.811

2,-240,0.811

3,19,0.812

4,506,0.812

5,89,0.812

6,-215,0.812

7,-411,0.813

8,481,0.813

9,38,0.813

10,-617,0.813

11,591,0.814

12,528,0.814

13,63,0.814

14,-247,0.814

15,357,0.815

16,648,0.815

17,155,0.815

18,-329,0.815

19,427,0.816

20,117,0.816

21,-351,0.816

22,-215,0.816

23,193,0.817

24,155,0.817

25,-436,0.817

26,715,0.817

27,313,0.818

28,-440,0.818

29,452,0.818

30,395,0.818

31,136,0.819

32,-196,0.819

33,417,0.819

34,787,0.820

35,158,0.820

36,250,0.820

37,699,0.820

38,500,0.821

39,449,0.821

40,-190,0.821

41,-215,0.821

42,155,0.822

43,-231,0.822

44,104,0.822

45,455,0.822

46,158,0.823

47,-158,0.823

48,243,0.823

49,193,0.823

50,-275,0.824

51,16,0.824

52,376,0.824

53,136,0.824

54,-95,0.825

55,-737,0.825

56,357,0.825

57,-35,0.825

58,-92,0.826

59,506,0.826

60,-3,0.826

61,262,0.826

62,247,0.827

63,-51,0.827

64,-266,0.827

65,408,0.827

66,32,0.828

67,-493,0.828

68,9,0.828

69,354,0.828

70,32,0.829

71,-215,0.829

72,446,0.829

73,-85,0.829

74,-512,0.830

75,-70,0.830

76,923,0.830

77,-73,0.830

78,-746,0.831

79,243,0.831

80,-76,0.831

81,-386,0.831

82,354,0.832

83,269,0.832

84,-386,0.832

85,-272,0.832

86,199,0.833

87,462,0.833

88,237,0.833

89,-544,0.833

90,-82,0.834

91,221,0.834

92,-329,0.834

93,-955,0.835

94,-54,0.835

95,345,0.835

96,-544,0.835

97,-364,0.836

98,-212,0.836

99,51,0.836

100,89,0.836

101,-879,0.837

102,-183,0.837

103,-275,0.837

104,465,0.837

105,-92,0.838

106,-294,0.838

107,509,0.838

108,607,0.838

109,-310,0.839

110,-462,0.839

111,66,0.839

112,-35,0.839

113,-547,0.840

114,-114,0.840

115,215,0.840

116,196,0.840

117,-642,0.841

118,209,0.841

119,92,0.841

120,-765,0.841

121,-82,0.842

122,376,0.842

123,-512,0.842

124,228,0.842

125,196,0.843

126,-699,0.843

127,101,0.843

128,-51,0.843

129,-449,0.844

130,-149,0.844

131,-54,0.844

132,-860,0.844

133,199,0.845

134,183,0.845

135,-519,0.845

136,-677,0.845

137,123,0.846

138,-66,0.846

139,-411,0.846

140,41,0.846

141,196,0.847

142,-243,0.847

143,-288,0.847

144,-28,0.847

145,-443,0.848

146,-405,0.848

147,51,0.848

148,-47,0.848

149,-522,0.849

150,114,0.849

151,-79,0.849

152,-338,0.850

153,-885,0.850

154,-180,0.850

155,-114,0.850

156,-209,0.851

157,63,0.851

158,512,0.851

159,32,0.851

160,-753,0.852

161,335,0.852

162,32,0.852

163,-117,0.852

164,610,0.853

165,101,0.853

166,-781,0.853

167,-47,0.853

168,-35,0.854

169,-689,0.854

170,-183,0.854

171,3,0.854

172,-642,0.855

173,240,0.855

174,-250,0.855

175,-670,0.855

176,-272,0.856

177,28,0.856

178,-743,0.856

179,9,0.856

180,28,0.857

181,-247,0.857

182,294,0.857

183,155,0.857

184,-718,0.858

185,-161,0.858

186,-28,0.858

187,-670,0.858

188,275,0.859

189,-164,0.859

190,-149,0.859

191,247,0.859

192,221,0.860

193,-357,0.860

194,-114,0.860

195,164,0.860

196,-202,0.861

197,-269,0.861

198,544,0.861

199,35,0.861

200,-281,0.862

201,354,0.862

202,231,0.862

203,-370,0.862

204,243,0.863

205,-13,0.863

206,-98,0.863

207,300,0.863

208,-212,0.864

209,-749,0.864

210,538,0.864

211,95,0.865

212,-104,0.865

213,478,0.865

214,-35,0.865

215,38,0.866

216,209,0.866

217,60,0.866

218,-376,0.866

219,620,0.867

220,95,0.867

221,209,0.867

222,-130,0.867

223,515,0.868

224,367,0.868

225,604,0.868

226,-522,0.868

227,228,0.869

228,-221,0.869

229,-139,0.869

230,683,0.869

231,-202,0.870

232,294,0.870

233,632,0.870

234,-171,0.870

235,288,0.871

236,-174,0.871

237,522,0.871

238,550,0.871

239,281,0.872

240,604,0.872

241,237,0.872

242,22,0.872

243,667,0.873

244,-47,0.873

245,196,0.873

246,215,0.873

247,-139,0.874

248,569,0.874

249,329,0.874

250,51,0.874

251,503,0.875

252,104,0.875

253,278,0.875

254,506,0.875

255,-642,0.876

256,955,0.876

257,0,0.876

258,-82,0.876

259,373,0.877

260,92,0.877

261,386,0.877

262,-231,0.877

263,487,0.878

264,212,0.878

265,66,0.878

266,47,0.878

267,76,0.879

268,164,0.879

269,-9,0.879

270,76,0.880

271,519,0.880

272,509,0.880

273,155,0.880

274,-76,0.881

275,683,0.881

276,-92,0.881

277,323,0.881

278,-63,0.882

279,370,0.882

280,911,0.882

281,82,0.882

282,-190,0.883

283,490,0.883

284,-256,0.883

285,6,0.883

286,92,0.884

287,538,0.884

288,25,0.884

289,-180,0.884

290,481,0.885

291,-79,0.885

292,266,0.885

293,316,0.885

294,-243,0.886

295,367,0.886

296,285,0.886

297,130,0.886

298,572,0.887

299,-484,0.887

300,712,0.887

301,-237,0.887

302,243,0.888

303,38,0.888

304,427,0.888

305,433,0.888

306,-247,0.889

307,610,0.889

308,-360,0.889

309,310,0.889

310,-89,0.890

311,259,0.890

312,-421,0.890

313,471,0.890

314,-13,0.891

315,329,0.891

316,139,0.891

317,-335,0.891

318,661,0.892

319,-73,0.892

320,-142,0.892

321,-316,0.892

322,471,0.893

323,-73,0.893

324,95,0.893

325,-901,0.893

326,-395,0.894

327,158,0.894

328,-383,0.894

329,60,0.895

330,-218,0.895

331,345,0.895

332,161,0.895

333,-101,0.896

334,13,0.896

335,-108,0.896

336,155,0.896

337,-582,0.897

338,323,0.897

339,-57,0.897

340,16,0.897

341,85,0.898

342,85,0.898

343,79,0.898

344,-696,0.898

345,500,0.899

346,-383,0.899

347,-95,0.899

348,-202,0.899

349,-772,0.900

350,373,0.900

351,-791,0.900

352,-41,0.900

353,-373,0.901

354,-319,0.901

355,28,0.901

356,-136,0.901

357,-66,0.902

358,-272,0.902

359,-202,0.902

360,-323,0.902

361,243,0.903

362,-844,0.903

363,-323,0.903

364,-92,0.903

365,-512,0.904

366,6,0.904

367,-338,0.904

368,47,0.904

369,-433,0.905

370,-41,0.905

371,-544,0.905

372,-149,0.905

373,-512,0.906

374,-126,0.906

375,-591,0.906

376,275,0.906

377,-351,0.907

378,-47,0.907

379,-1002,0.907

380,383,0.907

381,-658,0.908

382,168,0.908

383,-547,0.908

384,-126,0.908

385,-512,0.909

386,152,0.909

387,-920,0.909

388,-114,0.910

389,-487,0.910

390,-515,0.910

391,-82,0.910

392,-111,0.911

393,-54,0.911

394,-326,0.911

395,-705,0.911

396,297,0.912

397,-155,0.912

398,196,0.912

399,-734,0.912

400,522,0.913

401,-613,0.913

402,237,0.913

403,228,0.913

404,-740,0.914

405,-79,0.914

406,-525,0.914

407,360,0.914

408,-364,0.915

409,474,0.915

410,-433,0.915

411,262,0.915

412,-430,0.916

413,275,0.916

414,-424,0.916

415,240,0.916

416,-177,0.917

417,237,0.917

418,-212,0.917

419,266,0.917

420,25,0.918

421,60,0.918

422,54,0.918

423,-266,0.918

424,66,0.919

425,221,0.919

426,44,0.919

427,152,0.919

428,228,0.920

429,-247,0.920

430,70,0.920

431,243,0.920

432,89,0.921

433,-183,0.921

434,-648,0.921

435,626,0.921

436,22,0.922

437,-269,0.922

438,-623,0.922

439,250,0.922

440,-503,0.923

441,269,0.923

442,-421,0.923

443,82,0.923

444,503,0.924

445,-563,0.924

446,405,0.924

447,-123,0.925

448,534,0.925

449,-468,0.925

450,515,0.925

451,-383,0.926

452,553,0.926

453,63,0.926

454,-142,0.926

455,253,0.927

456,-98,0.927

457,9,0.927

458,326,0.927

459,370,0.928

460,-604,0.928

461,250,0.928

462,-395,0.928

463,177,0.929

464,54,0.929

465,243,0.929

466,-174,0.929

467,256,0.930

468,54,0.930

469,379,0.930

470,44,0.930

471,133,0.931

472,253,0.931

473,-9,0.931

474,51,0.931

475,360,0.932

476,528,0.932

477,-512,0.932

478,541,0.932

479,-595,0.933

480,174,0.933

481,108,0.933

482,443,0.933

483,-272,0.933

484,297,0.933

485,-234,0.934

486,-92,0.934

487,-123,0.934

488,642,0.934

489,-487,0.934

490,117,0.934

491,60,0.934

492,123,0.934

493,215,0.934

494,-25,0.934

495,187,0.935

496,-240,0.935

497,360,0.935

498,-493,0.935

499,133,0.935

500,126,0.935

501,117,0.935

502,670,0.935

503,300,0.935

504,123,0.936

505,-534,0.936

506,-360,0.936

507,108,0.936

508,506,0.936

509,-19,0.936

510,-285,0.936

511,-291,0.936

512,696,0.936

513,-629,0.936

514,95,0.937

515,13,0.937

516,-259,0.937

517,180,0.937

518,-196,0.937

519,493,0.937

520,-240,0.937

521,209,0.937

522,-199,0.937

523,32,0.937

524,183,0.938

525,-515,0.938

526,683,0.938

527,-408,0.938

528,212,0.938

529,0,0.938

530,-304,0.938

531,92,0.938

532,-364,0.938

533,484,0.939

534,28,0.939

535,95,0.939

536,-92,0.939

537,-304,0.939

538,-63,0.939

539,-636,0.939

540,278,0.939

541,345,0.939

542,-373,0.939

543,335,0.940

544,-266,0.940

545,405,0.940

546,-177,0.940

547,247,0.940

548,98,0.940

549,-500,0.940

550,114,0.940

551,471,0.940

552,136,0.941

553,-506,0.941

554,367,0.941

555,35,0.941

556,-79,0.941

557,221,0.941

558,-70,0.941

