Layer 1
Velocity0.033m/ns
Trace Nr,Amplitude , Depth  m
122,-960,0.780

123,740,0.781

124,-130,0.782

125,990,0.782

126,-730,0.783

127,-560,0.783

128,-2210,0.784

129,830,0.784

130,-100,0.785

131,-600,0.785

132,-2540,0.786

133,-900,0.786

134,950,0.787

135,230,0.787

136,-1420,0.788

137,-630,0.788

138,-2140,0.789

139,-2200,0.789

140,-140,0.790

141,-900,0.790

142,-2120,0.791

143,950,0.791

144,380,0.792

145,40,0.792

146,-720,0.793

147,1490,0.793

148,460,0.794

149,680,0.794

150,-1310,0.795

151,310,0.796

152,-120,0.796

153,340,0.797

154,-2940,0.797

155,1870,0.798

156,340,0.798

157,190,0.799

158,-1920,0.799

159,10,0.800

160,1520,0.800

161,90,0.801

162,-660,0.801

163,1450,0.802

164,-930,0.802

165,980,0.803

166,340,0.803

167,590,0.804

168,-560,0.804

169,-270,0.805

170,1540,0.805

171,730,0.806

172,610,0.806

173,-1960,0.807

174,880,0.807

175,-870,0.808

176,-2080,0.808

177,1630,0.809

178,1220,0.810

179,170,0.810

180,-430,0.811

181,-2160,0.811

182,550,0.812

183,-610,0.812

184,170,0.813

185,-1260,0.813

186,1470,0.814

187,1950,0.814

188,-30,0.815

189,320,0.815

190,850,0.816

191,670,0.816

192,430,0.817

193,170,0.817

194,-1990,0.818

195,-1040,0.818

196,1270,0.819

197,480,0.819

198,-1740,0.820

199,1060,0.820

200,-100,0.821

201,-740,0.821

202,-2330,0.822

203,1010,0.822

204,1060,0.823

205,-2500,0.824

206,830,0.824

207,-1550,0.825

208,-70,0.825

209,1480,0.826

210,610,0.826

211,570,0.827

212,550,0.827

213,-120,0.828

214,2030,0.828

215,700,0.829

216,-10,0.829

217,-1380,0.830

218,120,0.830

219,950,0.831

220,350,0.831

221,530,0.832

222,-1020,0.832

223,-1920,0.833

224,1440,0.833

225,170,0.834

226,-900,0.834

227,1050,0.835

228,500,0.835

229,-130,0.836

230,60,0.836

231,-1270,0.837

232,-230,0.838

233,750,0.838

234,150,0.839

235,-1450,0.839

236,-1280,0.840

237,350,0.840

238,330,0.841

239,-590,0.841

240,-570,0.842

241,590,0.842

242,-2160,0.843

243,-880,0.843

244,1970,0.844

245,-890,0.844

246,-2410,0.845

247,840,0.845

248,460,0.846

249,-2150,0.846

250,-970,0.847

251,-210,0.847

252,570,0.848

253,-930,0.848

254,830,0.849

255,100,0.849

256,-2140,0.850

257,170,0.850

258,1570,0.851

259,570,0.852

260,-850,0.852

261,2030,0.853

262,1000,0.853

263,-90,0.854

264,-800,0.854

265,1830,0.855

266,2180,0.855

267,-730,0.856

268,-350,0.856

269,1610,0.857

270,-1620,0.857

271,-1290,0.858

272,230,0.858

273,-740,0.859

274,1450,0.859

275,-130,0.860

276,780,0.860

277,-940,0.861

278,810,0.861

279,1640,0.862

280,130,0.862

281,-520,0.863

282,490,0.863

283,400,0.864

284,-1740,0.864

285,-30,0.865

286,560,0.866

287,590,0.866

288,-840,0.867

289,-580,0.867

290,1560,0.868

291,1040,0.868

292,-1740,0.869

293,-110,0.869

294,550,0.870

295,-490,0.870

296,700,0.871

297,1170,0.871

298,-1420,0.872

299,-920,0.872

300,310,0.873

301,560,0.873

302,520,0.874

303,-180,0.874

304,-1610,0.875

305,1870,0.875

306,60,0.876

307,-750,0.876

308,1170,0.877

309,470,0.877

310,-1190,0.878

311,1620,0.878

312,-590,0.879

313,330,0.880

314,-790,0.880

315,30,0.881

316,-1020,0.881

317,1060,0.882

318,-50,0.882

319,80,0.883

320,650,0.883

321,710,0.884

322,70,0.884

323,290,0.885

324,-1080,0.885

325,1120,0.886

326,-400,0.886

327,330,0.887

328,-430,0.887

329,420,0.888

330,-1310,0.888

331,-1480,0.889

332,40,0.889

333,70,0.890

334,-160,0.890

335,-610,0.891

336,600,0.891

337,-2080,0.892

338,240,0.892

339,-2390,0.893

340,580,0.894

341,530,0.894

342,-2420,0.895

343,680,0.895

344,680,0.896

345,1290,0.896

346,-950,0.897

347,330,0.897

348,-1370,0.898

349,310,0.898

350,970,0.899

351,1490,0.899

352,-1040,0.900

353,-120,0.900

354,740,0.901

355,-1950,0.901

356,1090,0.902

357,-850,0.902

358,1320,0.903

359,-1360,0.903

360,-790,0.904

361,140,0.904

362,2240,0.905

363,1000,0.905

364,1080,0.906

365,2050,0.906

366,-1650,0.907

367,1440,0.908

368,2260,0.908

369,110,0.909

370,140,0.909

371,190,0.910

372,900,0.910

373,-720,0.911

374,1560,0.911

375,390,0.912

376,320,0.912

377,840,0.913

378,570,0.913

379,-700,0.914

380,870,0.914

381,-1100,0.915

382,700,0.915

383,110,0.916

384,-880,0.916

385,570,0.917

386,1560,0.917

387,-430,0.918

388,-930,0.918

389,360,0.919

390,-2250,0.919

391,870,0.920

392,-2330,0.920

393,710,0.921

394,-1410,0.922

395,-70,0.922

396,-1680,0.923

397,50,0.923

398,520,0.924

399,-1420,0.924

400,-640,0.925

401,160,0.925

402,-220,0.926

403,-2460,0.926

404,480,0.927

405,-1510,0.927

406,210,0.928

407,1860,0.928

408,-2110,0.929

409,1570,0.929

410,-720,0.930

411,280,0.930

412,740,0.931

413,-1230,0.931

414,-530,0.932

415,1440,0.932

416,50,0.933

417,-910,0.933

418,340,0.934

419,110,0.934

420,-210,0.935

421,-160,0.936

422,2130,0.936

423,2290,0.937

424,-1630,0.937

425,-1430,0.938

426,340,0.938

427,-1240,0.939

428,50,0.939

429,1080,0.940

430,-230,0.940

431,-520,0.941

432,-930,0.941

433,-180,0.942

434,310,0.942

435,-100,0.943

436,730,0.943

437,1150,0.944

438,-760,0.944

439,510,0.945

440,-1280,0.945

441,1650,0.946

442,-1690,0.946

443,-1010,0.947

444,260,0.947

445,-2450,0.948

446,1880,0.948

447,-640,0.949

448,-110,0.950

449,-980,0.950

450,530,0.951

451,-1520,0.951

452,110,0.952

453,-110,0.952

454,2240,0.953

455,1510,0.953

456,-2160,0.954

457,610,0.954

458,-900,0.955

459,850,0.955

460,510,0.956

461,1040,0.956

462,800,0.957

463,1180,0.957

464,300,0.958

465,1230,0.958

466,-840,0.959

467,550,0.959

468,570,0.960

469,900,0.960

470,1590,0.961

471,1610,0.961

472,-580,0.962

473,1340,0.962

474,-1500,0.963

475,-400,0.964

476,1050,0.964

477,940,0.965

478,-200,0.965

479,1800,0.966

480,-800,0.966

481,-700,0.967

482,1130,0.967

483,370,0.968

484,1130,0.968

485,20,0.969

486,570,0.969

487,-520,0.970

488,680,0.970

489,-1230,0.971

490,-3180,0.971

491,1870,0.972

492,530,0.972

493,-2270,0.973

494,650,0.973

495,-2020,0.974

496,230,0.974

497,-900,0.975

498,1060,0.975

499,-890,0.976

500,-120,0.976

501,-1280,0.977

502,-1530,0.978

503,530,0.978

504,140,0.979

505,-890,0.979

506,900,0.980

507,-140,0.980

508,-910,0.981

509,-190,0.981

510,-170,0.982

511,90,0.982

512,-660,0.983

513,-620,0.983

514,370,0.984

515,250,0.984

516,-1690,0.985

517,610,0.985

518,-1930,0.986

519,2260,0.986

520,-920,0.987

521,-100,0.987

522,580,0.988

523,1070,0.988

524,320,0.989

525,-1210,0.989

526,1330,0.990

527,80,0.990

528,650,0.991

529,1510,0.992

530,-960,0.992

531,340,0.993

532,-920,0.993

533,-980,0.994

534,700,0.994

535,-890,0.995

536,-770,0.995

537,-430,0.996

538,-450,0.996

539,1040,0.997

540,0,0.997

541,30,0.998

542,690,0.998

543,-1970,0.999

544,-920,0.999

545,-170,1.000

546,1130,1.000

547,-830,1.001

548,1030,1.001

549,340,1.002

550,-1870,1.002

551,2310,1.003

552,-110,1.003

553,1500,1.004

554,-1210,1.005

555,-2430,1.005

556,60,1.006

557,-1720,1.006

558,-130,1.007

559,1750,1.007

560,740,1.008

561,-1420,1.008

562,-1720,1.009

563,0,1.009

564,-110,1.010

565,-230,1.010

566,-980,1.011

567,-170,1.011

568,150,1.012

569,650,1.012

570,380,1.013

571,1070,1.013

572,300,1.014

573,-1620,1.014

574,2860,1.015

575,-2250,1.015

576,2260,1.016

577,-260,1.016

578,1070,1.017

579,800,1.017

580,-980,1.018

581,1270,1.019

582,880,1.019

583,-810,1.020

584,850,1.020

585,1390,1.021

586,550,1.021

587,-870,1.022

588,40,1.022

589,1020,1.023

590,1130,1.023

591,-590,1.024

592,1420,1.024

593,-660,1.025

594,330,1.025

595,30,1.026

596,2410,1.026

597,-500,1.027

598,-1360,1.028

599,430,1.029

600,-910,1.030

601,-900,1.031

602,730,1.031

603,-170,1.032

604,550,1.033

605,-1340,1.034

606,540,1.035

607,-550,1.036

608,1470,1.037

609,560,1.038

610,-140,1.039

611,-940,1.040

612,-100,1.040

613,590,1.041

614,-800,1.042

